Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,5.835e-05,0.192326,0,0.0726005,1.11031e-06,0.015,0,1.16712,4.07998e-05,0.11471,0,0.048755,6.77855e-07,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,4.07998e-05,0.000987789,0.0995639,0.0148415,0.0003049,0.00175446,0.073186,0.048755,6.77855e-07,0.0585562
2,25.3058,26.9799,12.4357,0.00104705,1.14696,1.19041,2.83701,0.000136944,0.487544,2.16164,9.15074,0.000266401,0.608733,0.652184,1.96856,2.53227e-05,, , 19.2673,0.944748,1.35557,21.0899,33.8155,9.15074,0.000266401,0.0155217,0.953292,0.304263,0.00336283,0.0114841,1.06834,1.96856,2.53227e-05,0.920125
3,5.61799,5.97933,7.1398,0.00214652,0.488194,0.471855,2.59552,0.000237201,0.109423,0.470757,6.10758,0.000585222,0.306638,0.290299,0.865984,4.14738e-05,, , 6.00351,0.205745,0.298459,6.3117,7.70698,6.10758,0.000585222,0.0293457,0.465053,0.130422,0.00146177,0.0102282,0.369045,0.865984,4.14738e-05,1.73961
4,8.19029,8.91943,7.68277,0.00408503,0.78935,0.869982,5.16171,0.000264218,0.120346,0.84948,6.10569,0.00096233,0.489315,0.569948,1.7037,6.08026e-05,, , 7.48842,0.227422,0.590454,10.9055,10.7504,6.10569,0.00096233,0.0584488,0.798676,0.257715,0.00287229,0.0163784,0.617362,1.7037,6.08026e-05,3.46485
5,1.43135,1.56409,6.73315,0.00682012,0.27833,0.303488,7.54275,0.00038171,0.0232857,0.156027,5.23569,0.000574659,0.18522,0.210378,0.62891,4.82423e-05,, , 1.49504,0.0417714,0.109632,5.98723,2.20702,5.23569,0.000574659,0.116473,0.300454,0.0940904,0.00105378,0.0231557,0.232407,0.62891,4.82423e-05,6.90454
6,2.26259,2.53039,8.1232,0.0143395,0.499426,0.579277,15.0783,0.000720125,0.029555,0.297352,5.2357,0.00184759,0.338261,0.418112,1.25096,0.000149674,, , 2.54568,0.0541398,0.216949,11.6268,3.48875,5.2357,0.00184759,0.232886,0.567009,0.187274,0.00209102,0.0409348,0.420385,1.25096,0.000149674,13.8055
7,2.19984,2.2072,9.57092,0.0430248,0.103555,0.112394,49.3334,0.00107948,2.1517,2.15906,0.00842574,0.000422486,0.0719214,0.0807608,0.170664,2.97903e-05,, , 0.0726023,4.3031,0.00610733,11.957,0.282158,0.00842574,0.000422486,0.827824,0.054208,0.0982687,0.000205444,0.13525,0.227324,0.170664,2.97903e-05,49.0734
8,0.0886201,0.0895336,0.0309047,6.02158e-05,0.00072359,0.00074379,0.0602263,1.98982e-06,0.000175763,0.00108924,0.00202146,8.21501e-06,6.61244e-05,8.63243e-05,0.000207154,7.08466e-07,, , 0.00397529,0.000301526,0.000769667,0.242802,0.128361,0.00202146,8.21501e-06,0.00101147,9.13192e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207154,7.08466e-07,0.0599602
Total,61.5099,48.2699,55.2103,0.0715816,3.49886,3.52815,82.6816,0.00282278,2.93703,6.0954,33.013,0.00470771,2.11486,2.22177,6.63774,0.000356692,, , 61.4689,5.77723,3.07003,78.6581,66.6226,33.013,0.00470771,1.2825,3.23835,1.08693,0.0113529,0.239527,3.00938,6.63774,0.000356692,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04983,0.00605834,1.11729,16.8042,0.0237812,4.38575
