Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000253076,0.192355,0,0.0726005,1.04887e-05,0.015,0,1.16712,0.000235526,0.11474,0,0.048755,1.00562e-05,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0.000235526,0.000987789,0.0995932,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.00562e-05,0.0585562
2,25.3058,26.9799,12.4356,0.00241935,1.13642,1.18449,2.83421,0.000988575,0.487544,2.16164,9.1506,0.0016387,0.598195,0.646264,1.96577,0.000238231,, , 18.0703,0.944748,1.35557,21.0899,33.8155,9.1506,0.0016387,0.0155217,0.936834,0.304263,0.00336283,0.0114841,1.06834,1.96577,0.000238231,0.920125
3,5.61799,5.97933,7.13865,0.00398042,0.45288,0.467819,2.587,0.00114154,0.109423,0.470757,6.10643,0.00241912,0.271324,0.286263,0.857468,0.000267559,, , 4.51471,0.205745,0.298459,6.3117,7.70698,6.10643,0.00241912,0.0293457,0.425704,0.130422,0.00146177,0.0102282,0.369045,0.857468,0.000267559,1.73961
4,8.19029,8.91943,7.68312,0.00935164,0.806672,0.863544,5.16658,0.00172001,0.120346,0.84948,6.10604,0.00622893,0.506637,0.563509,1.70857,0.000788698,, , 7.64942,0.227422,0.590454,10.9055,10.7504,6.10604,0.00622893,0.0584488,0.809559,0.257715,0.00287229,0.0163784,0.617362,1.70857,0.000788698,3.46485
5,1.43135,1.56409,6.73344,0.016276,0.28721,0.304058,7.54364,0.00256296,0.0232857,0.156027,5.23598,0.0100305,0.1941,0.210948,0.629808,0.00113887,, , 1.72024,0.0417714,0.109632,5.98723,2.20702,5.23598,0.0100305,0.116473,0.309904,0.0940904,0.00105378,0.0231557,0.232407,0.629808,0.00113887,6.90454
6,2.26259,2.53039,8.12348,0.0288386,0.516407,0.580245,15.0819,0.0022072,0.029555,0.297352,5.23598,0.0163467,0.355242,0.41908,1.25454,0.00163675,, , 2.96168,0.0541398,0.216949,11.6268,3.48875,5.23598,0.0163467,0.232886,0.584957,0.187274,0.00209102,0.0409348,0.420385,1.25454,0.00163675,13.8055
7,2.19984,2.2072,9.57096,0.0603945,0.104561,0.112025,49.3338,0.00242532,2.1517,2.15906,0.0084666,0.0177921,0.0729279,0.0803918,0.171017,0.00137563,, , 0.0834023,4.3031,0.00610733,11.957,0.282158,0.0084666,0.0177921,0.827824,0.0548455,0.0982687,0.000205444,0.13525,0.227324,0.171017,0.00137563,49.0734
8,0.0886201,0.0895336,0.0308833,7.89929e-05,0.000721667,0.000743743,0.0602261,3.91101e-06,0.000175763,0.00108924,0.00200009,2.69922e-05,6.42018e-05,8.62776e-05,0.000206938,2.62965e-06,, , 0.00342529,0.000301526,0.000769667,0.242802,0.128361,0.00200009,2.69922e-05,0.00101147,8.93498e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000206938,2.62965e-06,0.0599602
Total,61.5099,48.2699,55.21,0.121593,3.49723,3.51292,82.6799,0.01106,2.93703,6.0954,33.0126,0.0547186,2.11323,2.20654,6.63613,0.00545842,, , 59.5956,5.77723,3.07003,78.6581,66.6226,33.0126,0.0547186,1.2825,3.22149,1.08693,0.0113529,0.239527,3.00938,6.63613,0.00545842,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05007,0.00605652,1.11695,16.8247,0.0237531,4.38058
