Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,6.94772e-05,0.192326,0,0.0726005,9.6552e-07,0.015,0,1.16712,5.1927e-05,0.11471,0,0.048755,5.33062e-07,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,5.1927e-05,0.000987789,0.0995637,0.0148415,0.0003049,0.00175446,0.073186,0.048755,5.33062e-07,0.0585562
2,25.3058,26.9799,12.4357,0.000861624,1.14457,1.18952,2.837,7.05431e-05,0.487544,2.16164,9.1507,8.09765e-05,0.606345,0.651293,1.96856,8.72247e-06,, , 18.7117,0.944748,1.35557,21.0899,33.8155,9.1507,8.09765e-05,0.0155217,0.950013,0.304263,0.00336283,0.0114841,1.06834,1.96856,8.72247e-06,0.920125
3,5.61799,5.97933,7.13973,0.00182731,0.485954,0.471754,2.5943,0.000135823,0.109423,0.470757,6.10751,0.00026601,0.304398,0.290198,0.864771,1.61292e-05,, , 5.74611,0.205745,0.298459,6.3117,7.70698,6.10751,0.00026601,0.0293457,0.462712,0.130422,0.00146177,0.0102282,0.369045,0.864771,1.61292e-05,1.73961
4,8.19029,8.91943,7.68279,0.00410068,0.790471,0.869966,5.16171,0.000262653,0.120346,0.84948,6.10571,0.000977977,0.490437,0.569931,1.7037,6.00202e-05,, , 7.43342,0.227422,0.590454,10.9055,10.7504,6.10571,0.000977977,0.0584488,0.799781,0.257715,0.00287229,0.0163784,0.617362,1.7037,6.00202e-05,3.46485
5,1.43135,1.56409,6.73313,0.00679,0.277809,0.303454,7.54275,0.000372899,0.0232857,0.156027,5.23567,0.000544538,0.184698,0.210343,0.62891,4.38364e-05,, , 1.44704,0.0417714,0.109632,5.98723,2.20702,5.23567,0.000544538,0.116473,0.299897,0.0940904,0.00105378,0.0231557,0.232407,0.62891,4.38364e-05,6.90454
6,2.26259,2.53039,8.12327,0.0144893,0.5037,0.579563,15.0783,0.000730011,0.029555,0.297352,5.23577,0.00199742,0.342535,0.418398,1.25096,0.00015956,, , 2.66968,0.0541398,0.216949,11.6268,3.48875,5.23577,0.00199742,0.232886,0.571569,0.187274,0.00209102,0.0409348,0.420385,1.25096,0.00015956,13.8055
7,2.19984,2.2072,9.57093,0.0430894,0.103915,0.112511,49.3334,0.00108456,2.1517,2.15906,0.00843618,0.000487033,0.0722815,0.0808781,0.170664,3.48724e-05,, , 0.0762023,4.3031,0.00610733,11.957,0.282158,0.00843618,0.000487033,0.827824,0.0546854,0.0982687,0.000205444,0.13525,0.227324,0.170664,3.48724e-05,49.0734
8,0.0886201,0.0895336,0.0309149,5.82598e-05,0.000724509,0.000743813,0.0602263,1.60122e-06,0.000175763,0.00108924,0.00203166,6.25905e-06,6.70435e-05,8.63475e-05,0.000207155,3.19862e-07,, , 0.00412529,0.000301526,0.000769667,0.242802,0.128361,0.00203166,6.25905e-06,0.00101147,9.22615e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207155,3.19862e-07,0.0599602
Total,61.5099,48.2699,55.2103,0.071286,3.49947,3.52751,82.6803,0.00265906,2.93703,6.0954,33.0129,0.00441214,2.11547,2.22113,6.63653,0.000323993,, , 60.6807,5.77723,3.07003,78.6581,66.6226,33.0129,0.00441214,1.2825,3.23831,1.08693,0.0113529,0.239527,3.00938,6.63653,0.000323993,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04987,0.00605835,1.11729,16.8061,0.0237813,4.38579
