Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,0.000260494,0.192349,0,0.0726005,1.29181e-05,0.015,0,1.16712,0.000242944,0.114733,0,0.048755,1.24856e-05,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,0.000242944,0.000987789,0.0995867,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.24856e-05,0.0585562
2,25.3058,26.9799,12.4357,0.00245416,1.13899,1.18173,2.837,0.00100015,0.487544,2.16164,9.15067,0.00167351,0.600768,0.643506,1.96856,0.000241124,, , 19.3067,0.944748,1.35557,21.0899,33.8155,9.15067,0.00167351,0.0155217,0.936648,0.304263,0.00336283,0.0114841,1.06834,1.96856,0.000241124,0.920125
3,5.61799,5.97933,7.13869,0.00425465,0.454678,0.469622,2.58821,0.00133452,0.109423,0.470757,6.10647,0.00269335,0.273122,0.288066,0.858681,0.000315803,, , 4.46291,0.205745,0.298459,6.3117,7.70698,6.10647,0.00269335,0.0293457,0.429303,0.130422,0.00146177,0.0102282,0.369045,0.858681,0.000315803,1.73961
4,8.19029,8.91943,7.6825,0.006911,0.771436,0.866013,5.15684,0.000839709,0.120346,0.84948,6.10541,0.00378829,0.471401,0.565979,1.69883,0.000348548,, , 6.61162,0.227422,0.590454,10.9055,10.7504,6.10541,0.00378829,0.0584488,0.776793,0.257715,0.00287229,0.0163784,0.617362,1.69883,0.000348548,3.46485
5,1.43135,1.56409,6.73289,0.0162736,0.270662,0.303027,7.54096,0.00256229,0.0232857,0.156027,5.23543,0.0100282,0.177552,0.209917,0.627121,0.00113853,, , 1.46704,0.0417714,0.109632,5.98723,2.20702,5.23543,0.0100282,0.116473,0.292325,0.0940904,0.00105378,0.0231557,0.232407,0.627121,0.00113853,6.90454
6,2.26259,2.53039,8.12301,0.0278313,0.488092,0.578468,15.0765,0.00203379,0.029555,0.297352,5.23551,0.0153394,0.326928,0.417304,1.24917,0.00146334,, , 2.41848,0.0541398,0.216949,11.6268,3.48875,5.23551,0.0153394,0.232886,0.554866,0.187274,0.00209102,0.0409348,0.420385,1.24917,0.00146334,13.8055
7,2.19984,2.2072,9.57088,0.0597834,0.102274,0.11203,49.333,0.00231016,2.1517,2.15906,0.00838771,0.0171811,0.0706407,0.0803967,0.17031,0.00126047,, , 0.0602023,4.3031,0.00610733,11.957,0.282158,0.00838771,0.0171811,0.827824,0.0525632,0.0982687,0.000205444,0.13525,0.227324,0.17031,0.00126047,49.0734
8,0.0886201,0.0895336,0.0308817,9.77701e-05,0.000721526,0.000743741,0.0602261,6.09904e-06,0.000175763,0.00108924,0.00199849,4.57693e-05,6.406e-05,8.62758e-05,0.000206938,4.81768e-06,, , 0.00362529,0.000301526,0.000769667,0.242802,0.128361,0.00199849,4.57693e-05,0.00101147,8.92063e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000206938,4.81768e-06,0.0599602
Total,61.5099,48.2699,55.2083,0.117866,3.41921,3.51163,82.6654,0.0100996,2.93703,6.0954,33.011,0.0509925,2.03521,2.20525,6.62163,0.00478512,, , 58.923,5.77723,3.07003,78.6581,66.6226,33.011,0.0509925,1.2825,3.14218,1.08693,0.0113529,0.239527,3.00938,6.62163,0.00478512,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.05223,0.00605672,1.11699,16.971,0.0237561,4.38114
