Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000300043,4.25202e-06,2.85683e-05,0.000156134,5.92567e-05,3.23707e-05,1.9461e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,16.4134,0,3.49383,8.43135e-05,0.192322,0,0.0726005,1.64915e-06,0.015,0,1.16712,6.67632e-05,0.114706,0,0.048755,1.21669e-06,, , 24.5924,0,0.492092,10.5373,8.24348,1.16712,6.67632e-05,0.000987789,0.0995597,0.0148415,0.0003049,0.00175446,0.073186,0.048755,1.21669e-06,0.0585562
2,25.3058,26.9799,12.4357,0.000896831,1.14695,1.19102,2.83701,8.38944e-05,0.487544,2.16164,9.15073,0.000116184,0.608722,0.652795,1.96856,1.20603e-05,, , 19.4537,0.944748,1.35557,21.0899,33.8155,9.15073,0.000116184,0.0155217,0.953892,0.304263,0.00336283,0.0114841,1.06834,1.96856,1.20603e-05,0.920125
3,5.61799,5.97933,7.13984,0.0019208,0.489248,0.472049,2.59552,0.000161667,0.109423,0.470757,6.10762,0.000359504,0.307692,0.290493,0.865985,2.25903e-05,, , 5.94951,0.205745,0.298459,6.3117,7.70698,6.10762,0.000359504,0.0293457,0.466301,0.130422,0.00146177,0.0102282,0.369045,0.865985,2.25903e-05,1.73961
4,8.19029,8.91943,7.68288,0.00386362,0.79598,0.87052,5.16172,0.000217897,0.120346,0.84948,6.1058,0.000740916,0.495945,0.570485,1.7037,3.76419e-05,, , 8.05442,0.227422,0.590454,10.9055,10.7504,6.1058,0.000740916,0.0584488,0.805843,0.257715,0.00287229,0.0163784,0.617362,1.7037,3.76419e-05,3.46485
5,1.43135,1.56409,6.7332,0.00728133,0.279923,0.303583,7.54275,0.000448807,0.0232857,0.156027,5.23574,0.00103587,0.186812,0.210472,0.628912,8.17907e-05,, , 1.48284,0.0417714,0.109632,5.98723,2.20702,5.23574,0.00103587,0.116473,0.30214,0.0940904,0.00105378,0.0231557,0.232407,0.628912,8.17907e-05,6.90454
6,2.26259,2.53039,8.12332,0.0141838,0.506496,0.579732,15.0801,0.000703273,0.029555,0.297352,5.23582,0.0016919,0.345331,0.418567,1.25275,0.000132822,, , 2.90888,0.0541398,0.216949,11.6268,3.48875,5.23582,0.0016919,0.232886,0.574533,0.187274,0.00209102,0.0409348,0.420385,1.25275,0.000132822,13.8055
7,2.19984,2.2072,9.57095,0.0432959,0.104543,0.112597,49.3336,0.00109753,2.1517,2.15906,0.00845639,0.000693581,0.0729092,0.0809632,0.170841,4.78426e-05,, , 0.0730023,4.3031,0.00610733,11.957,0.282158,0.00845639,0.000693581,0.827824,0.0553982,0.0982687,0.000205444,0.13525,0.227324,0.170841,4.78426e-05,49.0734
8,0.0886201,0.0895336,0.0309161,5.55215e-05,0.000724623,0.000743815,0.0602263,1.44481e-06,0.000175763,0.00108924,0.00203294,3.52072e-06,6.71574e-05,8.63494e-05,0.000207155,1.63446e-07,, , 0.00382529,0.000301526,0.000769667,0.242802,0.128361,0.00203294,3.52072e-06,0.00101147,9.23773e-05,6.02824e-05,8.47154e-07,0.000341021,0.00133595,0.000207155,1.63446e-07,0.0599602
Total,61.5099,48.2699,55.2107,0.0715821,3.51618,3.53024,82.6835,0.00271616,2.93703,6.0954,33.0133,0.00470824,2.13218,2.22386,6.63971,0.000336128,, , 62.5186,5.77723,3.07003,78.6581,66.6226,33.0133,0.00470824,1.2825,3.25776,1.08693,0.0113529,0.239527,3.00938,6.63971,0.000336128,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.04935,0.00605833,1.11729,16.7715,0.023781,4.38572
