epoch,average loss,accuracy
4.000000,65.843567,50.009998
5.000000,62.531521,53.250000
6.000000,63.949150,51.410000
7.000000,59.848492,55.090000
8.000000,58.627819,57.439999
9.000000,60.838081,54.160000
10.000000,56.208603,59.540001
11.000000,53.218197,62.099998
12.000000,52.356369,63.709999
13.000000,52.858959,62.860001
14.000000,50.901985,63.560001
15.000000,49.878475,65.730003
16.000000,48.978909,66.160004
17.000000,49.161404,66.610001
18.000000,46.712963,68.389999
19.000000,47.107605,68.430000
20.000000,46.733124,68.419998
21.000000,47.613735,67.760002
22.000000,46.707645,68.419998
23.000000,50.318279,64.730003
24.000000,51.560066,62.919998
25.000000,47.111851,67.669998
26.000000,44.892849,70.000000
27.000000,46.470852,68.669998
28.000000,44.687420,70.529999
29.000000,43.526196,71.199997
30.000000,43.817070,71.559998
31.000000,41.396431,73.489998
32.000000,41.600769,73.250000
33.000000,43.603836,71.760002
34.000000,43.050049,71.430000
35.000000,41.764744,72.169998
36.000000,40.906235,73.900002
37.000000,41.909363,73.800003
38.000000,40.286736,74.500000
39.000000,40.388393,74.730003
40.000000,40.176800,75.040001
41.000000,40.010704,75.180000
42.000000,39.806961,75.349998
43.000000,39.646843,75.379997
44.000000,39.539028,75.529999
45.000000,39.426994,75.550003
46.000000,39.306545,75.720001
47.000000,39.239319,75.669998
48.000000,39.165329,75.690002
49.000000,39.123928,75.680000
50.000000,39.081600,75.720001
51.000000,39.040703,75.650002
52.000000,39.007008,75.690002
53.000000,38.976883,75.669998
54.000000,38.970852,75.709999
55.000000,38.939171,75.699997
56.000000,38.916489,75.699997
57.000000,38.889122,75.709999
58.000000,38.876537,75.730003
59.000000,38.857025,75.800003
60.000000,38.831741,75.779999
61.000000,38.823769,75.709999
62.000000,38.817245,75.699997
63.000000,38.812279,75.660004
64.000000,38.804245,75.690002
65.000000,38.793972,75.669998
66.000000,38.780506,75.550003
67.000000,38.764061,75.680000
68.000000,38.757088,75.589996
69.000000,38.740582,75.669998
70.000000,38.732410,75.669998
71.000000,38.732941,75.599998
72.000000,38.724911,75.629997
73.000000,38.711201,75.599998
74.000000,38.704430,75.580002
75.000000,38.693268,75.580002
76.000000,38.686211,75.529999
77.000000,38.677254,75.629997
78.000000,38.665997,75.639999
79.000000,38.663803,75.660004
80.000000,38.664902,75.660004
81.000000,38.663712,75.639999
82.000000,38.663345,75.629997
83.000000,38.663479,75.650002
84.000000,38.661999,75.660004
85.000000,38.665585,75.669998
86.000000,38.663483,75.669998
87.000000,38.661030,75.690002
