1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.018907,-0.053022,-0.042195,-0.024369,-0.049970,-0.043505,-0.039999,0.021518,0.508437,0.581980,0.630163,0.632415,0.627794,0.631593,0.696168,0.618122
-0.011116,-0.050731,-0.041971,-0.024480,-0.049907,-0.043852,-0.041116,0.024874,0.504150,0.582649,0.629667,0.630837,0.627625,0.631044,0.696681,0.616387
-0.011693,-0.052895,-0.042524,-0.025016,-0.049986,-0.044454,-0.042580,0.024365,0.499467,0.582057,0.629678,0.631518,0.627498,0.630673,0.697163,0.618010
-0.011952,-0.053377,-0.042822,-0.024837,-0.050653,-0.045475,-0.042310,0.021990,0.504274,0.581435,0.629266,0.629714,0.627143,0.630111,0.696916,0.618538
-0.017000,-0.053492,-0.044438,-0.025484,-0.051276,-0.045462,-0.042187,0.020143,0.509386,0.581558,0.628881,0.629473,0.626996,0.630097,0.696843,0.621728
-0.008516,-0.054714,-0.046481,-0.025695,-0.051858,-0.046369,-0.043142,0.022198,0.503857,0.581436,0.628633,0.632286,0.626813,0.629757,0.697462,0.618979
-0.008531,-0.054714,-0.046484,-0.025693,-0.051858,-0.046371,-0.043143,0.022333,0.503909,0.581439,0.628632,0.632287,0.626813,0.629756,0.697462,0.619124
-0.008740,-0.054710,-0.046487,-0.025693,-0.051858,-0.046371,-0.043143,0.022389,0.504059,0.581442,0.628632,0.632288,0.626813,0.629756,0.697462,0.619193
-0.008812,-0.054711,-0.046487,-0.025693,-0.051857,-0.046372,-0.043144,0.022369,0.504366,0.581442,0.628632,0.632288,0.626815,0.629756,0.697462,0.619233
-0.008784,-0.054709,-0.046490,-0.025693,-0.051858,-0.046372,-0.043144,0.022396,0.504478,0.581444,0.628632,0.632290,0.626815,0.629756,0.697461,0.619243
-0.008877,-0.054711,-0.046493,-0.025692,-0.051859,-0.046373,-0.043144,0.022382,0.504622,0.581442,0.628631,0.632290,0.626815,0.629755,0.697461,0.619253
-0.009001,-0.054714,-0.046495,-0.025691,-0.051859,-0.046373,-0.043145,0.022376,0.504771,0.581443,0.628629,0.632292,0.626816,0.629755,0.697461,0.619265
-0.009117,-0.054715,-0.046496,-0.025691,-0.051860,-0.046374,-0.043145,0.022401,0.504977,0.581442,0.628630,0.632292,0.626815,0.629755,0.697461,0.619297
-0.009327,-0.054716,-0.046497,-0.025691,-0.051860,-0.046375,-0.043145,0.022430,0.505129,0.581443,0.628629,0.632292,0.626816,0.629755,0.697461,0.619352
-0.009325,-0.054722,-0.046497,-0.025691,-0.051859,-0.046375,-0.043146,0.022436,0.505294,0.581443,0.628629,0.632293,0.626817,0.629755,0.697461,0.619368
-0.009441,-0.054723,-0.046498,-0.025690,-0.051859,-0.046375,-0.043146,0.022437,0.505525,0.581443,0.628629,0.632293,0.626817,0.629755,0.697460,0.619373
-0.009510,-0.054728,-0.046499,-0.025690,-0.051859,-0.046376,-0.043146,0.022435,0.505807,0.581443,0.628630,0.632294,0.626818,0.629755,0.697460,0.619371
-0.009543,-0.054727,-0.046500,-0.025690,-0.051859,-0.046377,-0.043147,0.022438,0.505993,0.581445,0.628630,0.632294,0.626818,0.629755,0.697460,0.619381
-0.009790,-0.054728,-0.046498,-0.025691,-0.051858,-0.046377,-0.043147,0.022420,0.506164,0.581444,0.628630,0.632295,0.626819,0.629755,0.697460,0.619395
