epoch, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J), ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J),TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS
55.0,38.5929,30.1374,66.4823,0.0268397,1.45427,1.43718,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717674,0.755231,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05493,0.339823,0.0781495,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02727,0.00739429,1.36366,13.6702,0.0160491,2.95979
56.0,38.5929,30.1374,66.4824,0.0268397,1.45432,1.43723,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717728,0.755276,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05503,0.339823,0.0781511,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6701,0.0160491,2.95979
57.0,38.5929,30.1374,66.4824,0.0268397,1.45442,1.43732,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717832,0.755366,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05522,0.339823,0.0781535,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6699,0.0160491,2.95979
58.0,38.5929,30.1374,66.4824,0.0268397,1.45452,1.4374,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717933,0.75545,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.0554,0.339823,0.0781562,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6698,0.0160491,2.95979
59.0,38.5929,30.1374,66.4824,0.0268397,1.45443,1.43733,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717838,0.755373,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05523,0.339823,0.0781533,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6699,0.0160491,2.95979
60.0,38.5929,30.1374,66.4824,0.0268397,1.45451,1.43739,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717917,0.75544,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05538,0.339823,0.0781553,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6698,0.0160491,2.95979
61.0,38.5929,30.1374,66.4824,0.0268397,1.45466,1.43751,88.0616,0.000448494,7.47833,6.92005,47.9106,0.0,0.718069,0.755558,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9106,0.0,1.2825,1.05564,0.339823,0.0781609,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6695,0.0160491,2.95979
62.0,38.5929,30.1374,66.4824,0.0268397,1.45464,1.4375,88.0616,0.000448494,7.47833,6.92005,47.9106,0.0,0.718044,0.755543,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9106,0.0,1.2825,1.0556,0.339823,0.0781592,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6695,0.0160491,2.95979
63.0,38.5929,30.1374,66.4824,0.0268397,1.45456,1.43744,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717965,0.755486,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05547,0.339823,0.0781556,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6697,0.0160491,2.95979
64.0,38.5929,30.1374,66.4824,0.0268397,1.45454,1.43743,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717946,0.755475,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05544,0.339823,0.0781542,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6697,0.0160491,2.95979
65.0,38.5929,30.1374,66.4824,0.0268397,1.45459,1.43747,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718,0.755514,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05553,0.339823,0.0781569,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
66.0,38.5929,30.1374,66.4824,0.0268397,1.45472,1.43758,88.0616,0.000448494,7.47833,6.92005,47.9106,0.0,0.718124,0.755623,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9106,0.0,1.2825,1.05576,0.339823,0.0781594,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6694,0.0160491,2.95979
67.0,38.5929,30.1374,66.4824,0.0268397,1.45461,1.43749,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718022,0.755535,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05558,0.339823,0.078157,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
68.0,38.5929,30.1374,66.4824,0.0268397,1.45466,1.43753,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718065,0.755577,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05566,0.339823,0.0781571,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6695,0.0160491,2.95979
69.0,38.5929,30.1374,66.4824,0.0268397,1.45453,1.43743,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717942,0.755481,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05545,0.339823,0.0781526,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6697,0.0160491,2.95979
70.0,38.5929,30.1374,66.4824,0.0268397,1.45447,1.43738,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717879,0.755428,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05533,0.339823,0.0781511,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6698,0.0160491,2.95979
71.0,38.5929,30.1374,66.4824,0.0268397,1.45457,1.43746,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717979,0.755507,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05551,0.339823,0.0781544,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
72.0,38.5929,30.1374,66.4824,0.0268397,1.45448,1.43739,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717886,0.755432,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05534,0.339823,0.0781514,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6698,0.0160491,2.95979
73.0,38.5929,30.1374,66.4823,0.0268397,1.45436,1.43729,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717772,0.75534,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05514,0.339823,0.0781479,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.67,0.0160491,2.95979
74.0,38.5929,30.1374,66.4824,0.0268397,1.45455,1.43744,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717959,0.755492,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05547,0.339823,0.0781536,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6697,0.0160491,2.95979
75.0,38.5929,30.1374,66.4823,0.0268397,1.45448,1.43739,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717887,0.755439,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05535,0.339823,0.0781505,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6698,0.0160491,2.95979
76.0,38.5929,30.1374,66.4824,0.0268397,1.45459,1.43749,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718001,0.755537,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05556,0.339823,0.0781531,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
77.0,38.5929,30.1374,66.4823,0.0268397,1.4545,1.43742,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717905,0.755464,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.0554,0.339823,0.0781493,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6698,0.0160491,2.95979
78.0,38.5929,30.1374,66.4823,0.0268397,1.45452,1.43744,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717927,0.755484,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05544,0.339823,0.0781497,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02726,0.00739429,1.36366,13.6697,0.0160491,2.95979
79.0,38.5929,30.1374,66.4823,0.0268397,1.4546,1.4375,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718005,0.755548,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05558,0.339823,0.078152,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
80.0,38.5929,30.1374,66.4823,0.0268397,1.45456,1.43747,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717968,0.755519,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05551,0.339823,0.0781508,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
81.0,38.5929,30.1374,66.4824,0.0268397,1.45466,1.43755,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718063,0.755598,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05568,0.339823,0.0781535,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6695,0.0160491,2.95979
82.0,38.5929,30.1374,66.4824,0.0268397,1.45462,1.43753,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718033,0.755573,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05563,0.339823,0.0781525,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6695,0.0160491,2.95979
83.0,38.5929,30.1374,66.4823,0.0268397,1.4546,1.43751,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718009,0.755553,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05559,0.339823,0.0781518,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
84.0,38.5929,30.1374,66.4823,0.0268397,1.45458,1.43749,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717985,0.755533,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05554,0.339823,0.0781512,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
85.0,38.5929,30.1374,66.4823,0.0268397,1.45454,1.43745,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717946,0.7555,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05547,0.339823,0.0781501,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6697,0.0160491,2.95979
86.0,38.5929,30.1374,66.4823,0.0268397,1.45456,1.43747,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717968,0.75552,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05551,0.339823,0.0781505,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
87.0,38.5929,30.1374,66.4824,0.0268397,1.4546,1.43751,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.71801,0.755554,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05559,0.339823,0.0781518,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
88.0,38.5929,30.1374,66.4823,0.0268397,1.45455,1.43746,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.71796,0.755511,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.0555,0.339823,0.0781508,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6697,0.0160491,2.95979
89.0,38.5929,30.1374,66.4823,0.0268397,1.45457,1.43748,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717982,0.755529,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05554,0.339823,0.0781515,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
90.0,38.5929,30.1374,66.4823,0.0268397,1.45461,1.43751,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718013,0.755554,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05559,0.339823,0.0781524,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
91.0,38.5929,30.1374,66.4824,0.0268397,1.4546,1.4375,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718005,0.755547,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05558,0.339823,0.0781522,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
92.0,38.5929,30.1374,66.4823,0.0268397,1.45457,1.43748,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717979,0.755528,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05553,0.339823,0.0781511,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
93.0,38.5929,30.1374,66.4824,0.0268397,1.45463,1.43753,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718042,0.755582,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05565,0.339823,0.0781524,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6695,0.0160491,2.95979
94.0,38.5929,30.1374,66.4823,0.0268397,1.45459,1.4375,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718,0.755547,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05557,0.339823,0.0781513,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
95.0,38.5929,30.1374,66.4823,0.0268397,1.45458,1.43749,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.71799,0.755539,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05556,0.339823,0.078151,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
96.0,38.5929,30.1374,66.4823,0.0268397,1.45458,1.43749,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717991,0.75554,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05556,0.339823,0.0781509,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
97.0,38.5929,30.1374,66.4823,0.0268397,1.45459,1.4375,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.717997,0.755545,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05557,0.339823,0.0781512,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6696,0.0160491,2.95979
98.0,38.5929,30.1374,66.4824,0.0268397,1.45462,1.43753,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718033,0.755574,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05563,0.339823,0.0781524,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6695,0.0160491,2.95979
99.0,38.5929,30.1374,66.4824,0.0268397,1.45462,1.43752,88.0616,0.000448494,7.47833,6.92005,47.9105,0.0,0.718026,0.755565,12.0178,5.56796e-07,1.76642,11.4074,1.22456,66.3248,24.3172,47.9105,0.0,1.2825,1.05562,0.339823,0.0781526,0.186405,1.44887,12.0178,5.56796e-07,76.0265,2.02725,0.00739429,1.36366,13.6695,0.0160491,2.95979
