1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
0.003490,-0.000696,0.000457,0.000130,0.000017,0.000011,0.000083,-0.000128,0.027197,0.023122,0.020717,0.018003,0.014912,0.015816,0.007835,0.012306
-0.001067,0.000293,0.000988,0.000220,0.000141,0.000210,0.000038,0.000598,0.031109,0.018296,0.023804,0.015366,0.015906,0.016598,0.006036,0.013147
-0.001302,-0.002437,-0.000294,-0.000157,-0.000441,-0.000311,0.000014,-0.000073,0.028502,0.025646,0.016926,0.016858,0.016779,0.016763,0.006889,0.010945
-0.001646,0.001495,-0.000477,-0.000036,-0.000222,-0.000015,-0.000019,0.000226,0.026659,0.021777,0.021101,0.017311,0.016818,0.017670,0.008687,0.010606
-0.000253,-0.000338,-0.000144,0.000228,0.000066,-0.000018,0.000018,-0.000500,0.030336,0.016957,0.021638,0.018921,0.015385,0.015074,0.007520,0.014344
0.001827,0.000908,0.000368,-0.000144,-0.000196,-0.000053,0.000044,-0.000238,0.029198,0.024233,0.023144,0.019443,0.020513,0.018354,0.005982,0.010960
-0.000814,-0.003527,0.000092,0.000081,-0.000072,-0.000255,0.000007,-0.000110,0.029244,0.021740,0.020855,0.015480,0.016481,0.016616,0.005934,0.011220
-0.000018,0.000478,0.000223,0.000308,0.000087,0.000042,-0.000005,-0.000140,0.029294,0.019665,0.017028,0.013989,0.017826,0.013409,0.006198,0.011270
0.003291,-0.000050,-0.000548,-0.000145,0.000127,-0.000243,-0.000030,-0.000092,0.028181,0.023599,0.021855,0.018315,0.020719,0.016644,0.006486,0.012337
0.001049,0.001155,0.000146,0.000012,0.000187,0.000056,0.000002,0.000043,0.031633,0.021528,0.019364,0.014465,0.017200,0.010938,0.006616,0.009347
0.003979,-0.000241,0.000835,0.000081,0.000182,0.000086,0.000033,0.000024,0.032111,0.019705,0.016536,0.015696,0.015736,0.011996,0.006401,0.007565
-0.002224,-0.000355,0.000093,-0.000203,0.000225,-0.000117,0.000001,0.000165,0.030571,0.017713,0.024144,0.017783,0.016738,0.017924,0.005843,0.010750
-0.000036,-0.001807,-0.000195,-0.000025,-0.000172,0.000159,0.000014,-0.000555,0.033490,0.023644,0.022433,0.015669,0.015458,0.018326,0.007025,0.010948
0.004593,-0.000674,0.000800,0.000243,0.000079,-0.000232,-0.000026,0.000378,0.038505,0.023636,0.021022,0.019503,0.014943,0.018621,0.006227,0.011248
-0.003291,-0.000581,-0.000800,-0.000522,-0.000090,-0.000205,0.000020,-0.000085,0.027654,0.023314,0.021654,0.018231,0.015158,0.012859,0.005278,0.009035
0.000832,-0.000363,0.000177,-0.000036,0.000222,0.000083,0.000006,-0.000024,0.036794,0.018329,0.017743,0.016443,0.018178,0.019172,0.007147,0.010840
0.013527,0.000464,0.000034,0.000079,0.000151,-0.000224,0.000019,-0.000024,0.033559,0.018723,0.021720,0.020059,0.017829,0.017352,0.006020,0.010482
-0.001935,-0.001344,-0.000248,0.000193,-0.000096,-0.000030,-0.000009,0.000043,0.037649,0.023084,0.021793,0.018080,0.016684,0.016794,0.006095,0.010962
-0.000904,0.000228,-0.000020,0.000143,-0.000332,-0.000091,-0.000000,0.000366,0.029222,0.020786,0.017139,0.021585,0.019040,0.012589,0.005927,0.012653
-0.000217,0.000922,-0.000072,0.000369,-0.000399,0.000151,-0.000015,-0.000140,0.029657,0.018539,0.021766,0.016534,0.017096,0.016569,0.005363,0.007228
-0.004105,-0.000205,-0.000788,0.000092,0.000007,0.000058,0.000002,-0.000195,0.034127,0.023754,0.021669,0.014419,0.016501,0.013131,0.005719,0.010110
-0.003961,0.001496,-0.000044,0.000449,-0.000121,-0.000222,-0.000067,-0.000183,0.028514,0.025096,0.022720,0.016487,0.017861,0.016597,0.006692,0.010072
0.001718,0.000853,0.000177,0.000275,-0.000138,0.000075,0.000006,0.000153,0.035400,0.023771,0.018981,0.019303,0.018586,0.015036,0.005869,0.010353
0.003020,0.000484,0.000140,0.000264,-0.000320,0.000279,-0.000033,-0.000183,0.030540,0.025347,0.024063,0.018245,0.018167,0.017727,0.006849,0.010768
-0.002857,0.000881,-0.000630,-0.000364,-0.000134,0.000030,-0.000023,-0.000110,0.028467,0.023456,0.020919,0.019823,0.015730,0.012725,0.006773,0.007861
0.000705,-0.001456,-0.000195,-0.000119,-0.000061,-0.000071,0.000010,-0.000061,0.031192,0.026447,0.022914,0.014905,0.018051,0.014912,0.007007,0.010840
0.002785,0.000136,-0.000213,-0.000159,0.000350,-0.000040,0.000015,-0.000403,0.034897,0.019684,0.017529,0.020028,0.020243,0.011750,0.007565,0.009719
-0.003328,-0.000284,0.000346,0.000234,0.000039,0.000024,0.000009,-0.000146,0.026820,0.025696,0.017120,0.016554,0.018982,0.012647,0.006338,0.012567
0.007740,0.000151,-0.000370,-0.000266,0.000307,-0.000200,-0.000009,-0.000067,0.034798,0.020469,0.018648,0.015789,0.020068,0.012280,0.006643,0.011897
-0.006131,0.000326,-0.000124,0.000277,0.000110,-0.000017,-0.000026,0.000055,0.032071,0.024293,0.016583,0.014655,0.016354,0.015824,0.006657,0.010644
0.001591,0.000931,-0.000118,0.000014,0.000288,-0.000187,0.000027,-0.000037,0.031788,0.019418,0.018694,0.018626,0.018188,0.012211,0.005619,0.006988
-0.001374,0.000037,0.000782,0.000494,0.000219,0.000002,0.000039,0.000244,0.028853,0.017827,0.023598,0.020277,0.017043,0.019073,0.008105,0.010479
0.000561,-0.001590,0.000117,-0.000164,-0.000144,-0.000305,0.000008,0.000146,0.034565,0.024481,0.023223,0.018432,0.016784,0.017729,0.008134,0.009077
-0.001682,-0.000691,-0.000812,-0.000387,-0.000249,-0.000074,-0.000036,-0.000287,0.028660,0.023513,0.022463,0.020444,0.015742,0.011953,0.006899,0.008305
0.000832,0.000571,0.000191,0.000217,0.000150,0.000118,0.000039,0.000262,0.028519,0.017989,0.016755,0.018018,0.016954,0.016740,0.006956,0.013288
0.002640,-0.000354,-0.000049,-0.000245,0.000160,0.000248,0.000027,-0.000104,0.027022,0.018086,0.023366,0.019926,0.019471,0.019297,0.005431,0.011203
-0.010182,0.003416,-0.000139,0.000684,0.000437,0.000085,0.000017,0.000446,0.032864,0.023086,0.020339,0.019795,0.021138,0.012163,0.006207,0.010742
-0.005462,0.000226,0.000073,0.000320,0.000031,-0.000280,-0.000026,0.000085,0.029151,0.017749,0.019470,0.017467,0.020284,0.018660,0.007510,0.007812
0.000253,-0.000007,0.000789,0.000299,0.000112,0.000119,0.000011,0.000226,0.030373,0.019450,0.024694,0.017923,0.018038,0.017568,0.005920,0.012117
-0.006311,0.001392,0.000907,0.000570,0.000259,0.000270,0.000018,-0.000140,0.034022,0.021254,0.021282,0.016970,0.013284,0.013903,0.004990,0.007933
-0.003038,0.001911,0.000234,0.000391,-0.000008,-0.000245,0.000021,-0.000067,0.031647,0.022576,0.019480,0.018279,0.017220,0.017697,0.007107,0.012182
-0.001736,0.000769,-0.000110,0.000003,0.000041,0.000048,-0.000013,0.000653,0.024831,0.021442,0.021031,0.015852,0.012934,0.012077,0.005886,0.011387
0.000705,0.000273,-0.000571,0.000049,0.000166,-0.000207,0.000009,-0.000092,0.030974,0.021647,0.024679,0.018865,0.019281,0.018854,0.005161,0.010644
0.000669,-0.001219,0.000591,0.000131,0.000259,0.000062,0.000020,0.000189,0.031945,0.021182,0.017364,0.017348,0.018738,0.016420,0.005675,0.009900
-0.006275,-0.001142,-0.000287,-0.000422,0.000044,0.000210,0.000019,-0.000140,0.032948,0.017474,0.021767,0.021515,0.018796,0.015495,0.008024,0.009862
0.000145,0.001083,0.000216,0.000439,-0.000088,0.000144,0.000034,0.000134,0.033557,0.021582,0.020637,0.020378,0.017634,0.016225,0.006549,0.009285
-0.000380,-0.000124,0.000237,0.000017,0.000008,-0.000259,0.000026,-0.000250,0.026409,0.019029,0.018381,0.018739,0.016456,0.015682,0.005397,0.009625
0.001013,0.001084,0.000641,-0.000143,-0.000110,0.000010,0.000003,0.000098,0.025851,0.024465,0.022670,0.019262,0.017154,0.019108,0.006083,0.011288
0.003201,-0.001662,-0.000212,-0.000460,-0.000136,0.000159,0.000026,-0.000244,0.026260,0.017404,0.022873,0.019695,0.016742,0.018962,0.005823,0.012474
-0.003526,0.000435,0.000269,-0.000064,0.000275,0.000042,0.000030,0.000067,0.031471,0.019730,0.020520,0.016403,0.013730,0.013953,0.006190,0.008757
-0.000434,0.000984,-0.000274,-0.000181,-0.000002,0.000092,0.000012,-0.000104,0.032108,0.019423,0.018485,0.016223,0.017007,0.015990,0.005888,0.011604
-0.004557,0.000109,0.000008,-0.000021,-0.000080,-0.000145,-0.000010,-0.000073,0.034873,0.017129,0.018155,0.017190,0.016681,0.014613,0.005210,0.010149
0.001917,0.001127,-0.000209,-0.000380,0.000119,0.000152,0.000059,-0.000165,0.028107,0.018644,0.017766,0.017948,0.020040,0.011990,0.006982,0.012368
-0.001682,-0.000683,0.000027,0.000159,-0.000113,-0.000130,0.000005,0.000073,0.026614,0.018554,0.023304,0.018156,0.017803,0.011833,0.005941,0.009882
-0.001320,-0.001222,-0.000199,-0.000421,-0.000031,-0.000171,-0.000004,-0.000037,0.029838,0.026472,0.018003,0.016900,0.017194,0.016287,0.006196,0.010518
-0.004286,0.001141,-0.000795,-0.000190,-0.000088,0.000136,0.000003,0.000116,0.032752,0.017237,0.023639,0.021433,0.017326,0.016280,0.007372,0.012763
0.001374,0.000332,-0.000399,-0.000487,-0.000069,0.000007,0.000002,-0.000024,0.030933,0.018710,0.018752,0.020034,0.013791,0.012434,0.006406,0.010591
0.004196,-0.001194,-0.000156,-0.000089,0.000389,0.000308,0.000026,0.000055,0.032224,0.024112,0.015811,0.019867,0.019752,0.018880,0.007431,0.009347
0.000868,-0.000911,0.000316,0.000114,-0.000092,0.000207,0.000015,-0.000159,0.029531,0.021097,0.019541,0.018688,0.013719,0.019440,0.005211,0.010186
0.000922,0.000375,-0.000308,0.000160,0.000385,0.000022,0.000018,-0.000153,0.026947,0.018805,0.022233,0.019684,0.019448,0.019281,0.007337,0.009939
0.000832,-0.000625,-0.000857,0.000136,-0.000280,-0.000437,-0.000076,-0.000037,0.030843,0.020134,0.025408,0.014539,0.017155,0.017693,0.006652,0.010112
-0.003273,-0.000925,0.000209,-0.000082,-0.000257,0.000029,0.000005,0.000043,0.029304,0.018583,0.017398,0.014704,0.017004,0.013413,0.005865,0.010317
-0.001103,-0.000150,-0.000072,0.000061,0.000158,-0.000023,0.000002,0.000092,0.032285,0.020617,0.018584,0.013655,0.016828,0.015919,0.006682,0.010500
0.001302,-0.000125,0.000875,-0.000207,0.000364,0.000130,0.000010,0.000098,0.027533,0.017634,0.023678,0.016899,0.018268,0.013565,0.005391,0.011489
-0.000054,-0.000036,0.000032,0.000176,-0.000079,0.000161,0.000027,-0.000024,0.028152,0.020387,0.017506,0.017564,0.020381,0.012686,0.005470,0.008241
0.000380,0.002196,-0.000206,-0.000061,0.000295,0.000331,0.000001,-0.000378,0.035535,0.020345,0.019552,0.019367,0.019072,0.019988,0.006478,0.012622
-0.006257,0.000473,0.000108,0.000096,0.000167,-0.000067,0.000017,-0.000146,0.029455,0.021288,0.017241,0.014782,0.020489,0.014229,0.005617,0.008146
-0.003219,-0.001648,-0.000463,-0.000341,-0.000097,-0.000031,0.000044,-0.000323,0.028309,0.018406,0.022162,0.017569,0.016283,0.014210,0.006316,0.012020
-0.002080,-0.001206,0.000125,0.000020,0.000092,-0.000117,0.000017,0.000079,0.028116,0.019553,0.018064,0.015706,0.016917,0.011614,0.007314,0.010055
0.001067,0.000465,0.000133,0.000369,-0.000109,-0.000129,-0.000025,0.000494,0.035137,0.019469,0.017384,0.015783,0.017625,0.018144,0.007011,0.011328
0.005425,0.000826,0.000188,-0.000132,0.000113,0.000019,-0.000036,0.000232,0.032075,0.023009,0.024946,0.016865,0.017715,0.013376,0.006619,0.010222
0.001953,-0.000835,-0.000424,-0.000199,0.000150,-0.000333,-0.000050,0.000201,0.031839,0.020082,0.023103,0.017318,0.019207,0.015301,0.007254,0.010607
-0.003129,-0.001223,0.000059,-0.000465,-0.000308,-0.000409,0.000004,0.000378,0.026526,0.018459,0.023159,0.020138,0.018564,0.018437,0.004013,0.009601
0.004322,0.001440,-0.000452,-0.000171,-0.000178,0.000178,0.000006,0.000330,0.028738,0.019281,0.017510,0.015034,0.015917,0.016221,0.006242,0.009916
-0.001736,-0.000631,0.000064,0.000205,-0.000147,-0.000189,0.000005,0.000183,0.031674,0.019112,0.017432,0.016298,0.017611,0.016217,0.005269,0.010943
-0.002496,0.001542,-0.000047,0.000074,-0.000442,0.000018,-0.000065,-0.000159,0.029051,0.017796,0.025151,0.016625,0.017960,0.020055,0.007347,0.010661
