1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.009513,-0.043324,-0.026252,-0.083922,-0.034911,-0.072301,-0.086681,0.006489,0.494289,0.554548,0.517289,0.576044,0.540925,0.564845,0.685973,0.596869
-0.013317,-0.051895,-0.026100,-0.087380,-0.031528,-0.072973,-0.086937,0.005467,0.492856,0.555595,0.519022,0.579211,0.543351,0.563218,0.686706,0.597211
-0.012993,-0.045956,-0.025268,-0.091313,-0.033634,-0.070739,-0.086060,0.005666,0.492816,0.555167,0.516654,0.579910,0.543071,0.562757,0.685645,0.597812
-0.013340,-0.046358,-0.024173,-0.088346,-0.033579,-0.071355,-0.088150,0.005779,0.487493,0.556913,0.518062,0.575223,0.543323,0.563096,0.685810,0.597705
-0.013802,-0.038092,-0.024514,-0.086257,-0.031398,-0.070258,-0.087907,0.007209,0.490281,0.553337,0.518699,0.570822,0.544546,0.564388,0.685901,0.595828
-0.012961,-0.043052,-0.026325,-0.088584,-0.033103,-0.073120,-0.089017,0.006361,0.488911,0.551811,0.519517,0.574389,0.544958,0.564570,0.689249,0.596278
-0.013697,-0.042111,-0.025083,-0.089712,-0.033847,-0.071717,-0.090246,0.007617,0.487075,0.553848,0.518175,0.577204,0.545662,0.565862,0.687348,0.596103
-0.018463,-0.038654,-0.022878,-0.085217,-0.034548,-0.073904,-0.090452,0.008055,0.487407,0.553845,0.519612,0.577499,0.545466,0.567738,0.688926,0.593760
-0.022593,-0.031979,-0.022925,-0.087920,-0.034353,-0.071681,-0.091412,0.007975,0.488493,0.552427,0.517763,0.572059,0.545964,0.566360,0.687485,0.595157
-0.017575,-0.042570,-0.021929,-0.088052,-0.034794,-0.071863,-0.090784,0.007039,0.494802,0.556087,0.518546,0.575237,0.547322,0.566606,0.688383,0.593962
-0.019431,-0.040098,-0.024480,-0.089162,-0.035655,-0.071216,-0.091728,0.006796,0.502656,0.558252,0.518468,0.573539,0.547539,0.565476,0.687690,0.593864
-0.013493,-0.039989,-0.026018,-0.087962,-0.036489,-0.071869,-0.090751,0.007452,0.487660,0.555844,0.519002,0.572514,0.549129,0.565616,0.688847,0.593789
-0.017446,-0.044631,-0.023622,-0.087848,-0.036435,-0.071632,-0.093497,0.007586,0.486639,0.558786,0.517722,0.571406,0.549001,0.565019,0.688902,0.592773
-0.023376,-0.045265,-0.026209,-0.089017,-0.039157,-0.070370,-0.091665,0.008109,0.493372,0.558716,0.517858,0.571028,0.552145,0.562664,0.689805,0.592901
-0.014162,-0.037451,-0.018790,-0.086124,-0.036200,-0.071204,-0.092701,0.008576,0.490275,0.553206,0.515177,0.569229,0.551091,0.565260,0.688051,0.593760
-0.018988,-0.044754,-0.025398,-0.087516,-0.035757,-0.072106,-0.093331,0.008085,0.493297,0.555179,0.518094,0.572959,0.550953,0.564952,0.689537,0.592575
-0.016988,-0.042764,-0.023362,-0.089709,-0.040670,-0.071296,-0.093300,0.008700,0.494179,0.558299,0.517702,0.573913,0.554888,0.564324,0.688303,0.591023
-0.022374,-0.042794,-0.020434,-0.089702,-0.036454,-0.072554,-0.092697,0.008030,0.489654,0.556589,0.517208,0.572622,0.554291,0.564247,0.686833,0.592441
-0.021915,-0.037821,-0.025347,-0.088387,-0.038368,-0.073194,-0.094880,0.007592,0.491871,0.554903,0.519163,0.577671,0.555527,0.566620,0.689244,0.593457
-0.016742,-0.044764,-0.022089,-0.089778,-0.038192,-0.071064,-0.095105,0.008319,0.493489,0.553700,0.516304,0.575135,0.556006,0.564507,0.687261,0.591654
-0.018448,-0.042121,-0.026697,-0.086065,-0.039620,-0.070415,-0.095355,0.007427,0.493248,0.556903,0.518632,0.573619,0.555436,0.566304,0.688257,0.593482
-0.011908,-0.041083,-0.023593,-0.091179,-0.036232,-0.068612,-0.097118,0.008636,0.492871,0.554569,0.517381,0.576387,0.555444,0.564729,0.688911,0.592069
-0.010517,-0.038831,-0.024445,-0.091117,-0.040646,-0.071290,-0.094823,0.007791,0.488915,0.556398,0.517217,0.578412,0.558481,0.565199,0.688868,0.593068
-0.025168,-0.043083,-0.023669,-0.090827,-0.040219,-0.070252,-0.095574,0.007313,0.493844,0.555126,0.516145,0.575853,0.561387,0.565591,0.688658,0.594002
-0.021019,-0.041053,-0.024494,-0.093317,-0.041398,-0.069828,-0.095389,0.007552,0.494152,0.553580,0.518709,0.575237,0.561107,0.566462,0.688599,0.594206
-0.017875,-0.040029,-0.024520,-0.091584,-0.041049,-0.069358,-0.096982,0.008642,0.492613,0.553123,0.518764,0.575909,0.561944,0.565554,0.689799,0.592307
-0.013388,-0.045878,-0.024005,-0.090072,-0.040995,-0.070147,-0.095467,0.009025,0.501636,0.554459,0.518721,0.577095,0.560438,0.565444,0.687626,0.591464
-0.016790,-0.038416,-0.023595,-0.090336,-0.038686,-0.068412,-0.096930,0.009604,0.489722,0.555696,0.518619,0.577493,0.558529,0.565001,0.689199,0.589692
-0.013608,-0.038425,-0.024253,-0.090366,-0.040122,-0.070088,-0.096692,0.009223,0.495895,0.555220,0.518438,0.575677,0.558780,0.565916,0.688163,0.590956
-0.015612,-0.043020,-0.023518,-0.090031,-0.039471,-0.069285,-0.097169,0.009573,0.499079,0.558454,0.518291,0.575908,0.557581,0.566665,0.688719,0.589908
-0.021862,-0.038611,-0.022852,-0.092863,-0.043342,-0.067482,-0.097285,0.009095,0.495691,0.555505,0.517624,0.575305,0.563045,0.564653,0.688439,0.591081
-0.007154,-0.046108,-0.026454,-0.088214,-0.038046,-0.068048,-0.100057,0.009854,0.490316,0.558089,0.517576,0.574251,0.560467,0.565046,0.690353,0.590694
-0.016352,-0.043843,-0.027608,-0.090236,-0.040565,-0.067771,-0.100524,0.009900,0.492678,0.556172,0.517763,0.573220,0.561180,0.565159,0.691151,0.590684
