1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.000018,0.000922,-0.000232,0.000152,-0.000011,0.000149,0.000028,0.000031,0.027543,0.019666,0.016867,0.018205,0.017635,0.013033,0.007272,0.010680
0.002007,-0.000459,0.000381,-0.000032,-0.000068,0.000027,0.000030,0.000287,0.025105,0.017992,0.022668,0.020112,0.017466,0.018407,0.007401,0.010854
-0.003707,-0.000959,0.000065,0.000259,-0.000094,-0.000035,0.000011,-0.000238,0.025405,0.019027,0.023004,0.013983,0.016947,0.015315,0.005043,0.011403
0.000072,0.000025,0.000010,-0.000004,0.000004,0.000004,0.000001,0.000061,0.007366,0.005991,0.004053,0.003112,0.003955,0.001773,0.000493,0.002310
-0.000109,-0.000031,-0.000016,-0.000018,-0.000018,0.000002,-0.000001,-0.000024,0.012490,0.004111,0.005633,0.004591,0.005797,0.000761,0.001293,0.002620
-0.001284,-0.000250,0.000071,0.000001,0.000014,-0.000003,-0.000000,-0.000012,0.011027,0.004814,0.006004,0.005164,0.003081,0.002930,0.000473,0.002620
-0.000127,-0.000040,0.000106,0.000006,0.000008,0.000009,-0.000000,0.000024,0.006971,0.002757,0.005943,0.003241,0.001294,0.001204,0.000218,0.001513
0.000054,0.000125,0.000081,0.000026,0.000004,0.000001,0.000003,0.000049,0.010254,0.004129,0.004788,0.005562,0.002099,0.002035,0.001125,0.002470
-0.000253,0.000135,-0.000017,-0.000001,-0.000002,-0.000019,0.000002,0.000012,0.009143,0.006670,0.005236,0.003483,0.001647,0.004212,0.000755,0.002762
-0.000687,-0.000003,0.000119,0.000000,-0.000001,-0.000021,0.000000,0.000006,0.012289,0.002255,0.007100,0.003473,0.002187,0.003612,0.000377,0.002392
0.000000,-0.000025,0.000002,0.000006,0.000004,0.000000,0.000001,-0.000031,0.007519,0.004847,0.007687,0.003398,0.001819,0.003013,0.001041,0.002048
-0.000651,0.000183,0.000031,0.000099,0.000027,0.000019,-0.000001,0.000012,0.011234,0.004088,0.005586,0.005002,0.005300,0.001970,0.000845,0.001513
-0.000072,-0.000003,-0.000125,0.000031,-0.000018,0.000004,-0.000001,0.000092,0.007667,0.006247,0.005506,0.004583,0.003071,0.004026,0.000901,0.004496
-0.000127,0.000194,0.000028,0.000005,0.000007,-0.000013,-0.000002,0.000012,0.008304,0.006885,0.003001,0.004354,0.005164,0.004423,0.001536,0.003906
-0.000398,-0.000047,0.000104,0.000074,0.000002,0.000023,0.000002,-0.000024,0.007657,0.008275,0.004875,0.005733,0.001839,0.003322,0.001466,0.002140
0.000832,-0.000036,0.000004,-0.000010,-0.000046,-0.000018,-0.000001,-0.000012,0.009825,0.006919,0.004997,0.004739,0.005060,0.003224,0.001454,0.001747
-0.000235,-0.000041,0.000021,-0.000051,0.000012,-0.000066,0.000001,0.000061,0.008024,0.003018,0.002529,0.004601,0.003025,0.004161,0.000980,0.002896
-0.000380,-0.000045,0.000092,-0.000020,0.000044,-0.000017,0.000000,-0.000018,0.008695,0.003058,0.007547,0.004588,0.004440,0.004193,0.000322,0.001853
-0.000253,-0.000178,-0.000003,-0.000003,0.000003,0.000006,0.000001,-0.000012,0.007049,0.004107,0.006964,0.004138,0.002186,0.002660,0.000398,0.002311
