1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,1_std,2_std,3_std,4_std,5_std,6_std,7_std,8_std
-0.014244,-0.024501,-0.025759,-0.081131,-0.032966,-0.073866,-0.086435,-0.002300,0.620362,0.604718,0.585014,0.618923,0.596020,0.606416,0.690711,0.625553
-0.014968,-0.025127,-0.025487,-0.080572,-0.032867,-0.073737,-0.086570,-0.002026,0.620518,0.605273,0.586122,0.619547,0.596573,0.606790,0.690739,0.626078
-0.012164,-0.024489,-0.025412,-0.080076,-0.032450,-0.073136,-0.086567,-0.001831,0.623557,0.605642,0.587466,0.619996,0.597308,0.607466,0.690837,0.626371
-0.011316,-0.024775,-0.025549,-0.080130,-0.032077,-0.073040,-0.086535,-0.002718,0.622618,0.606449,0.588222,0.620408,0.598005,0.607905,0.690942,0.627067
-0.013261,-0.024010,-0.024767,-0.079355,-0.031469,-0.072784,-0.086540,-0.003015,0.625652,0.606544,0.588948,0.621050,0.598454,0.608356,0.690914,0.628012
-0.012543,-0.023967,-0.025184,-0.079167,-0.031617,-0.071750,-0.086655,-0.002821,0.625750,0.606805,0.589750,0.621448,0.598643,0.609199,0.690937,0.628628
-0.015104,-0.022724,-0.024236,-0.078989,-0.031279,-0.071118,-0.086613,-0.002394,0.623888,0.607146,0.590441,0.621807,0.599057,0.609681,0.690989,0.629222
-0.012345,-0.022001,-0.024635,-0.077834,-0.031202,-0.070560,-0.086584,-0.002887,0.622518,0.607210,0.591097,0.622372,0.599594,0.610051,0.691002,0.629860
-0.012776,-0.023115,-0.024213,-0.078201,-0.030745,-0.070753,-0.086658,-0.002581,0.626573,0.607664,0.591658,0.622402,0.600142,0.610463,0.691100,0.630300
-0.013617,-0.022334,-0.025094,-0.077473,-0.030771,-0.070246,-0.086750,-0.002974,0.626097,0.608154,0.592438,0.622783,0.600572,0.610841,0.691077,0.630706
-0.013289,-0.021491,-0.024503,-0.077081,-0.030898,-0.069815,-0.086788,-0.003289,0.625842,0.608651,0.592882,0.623235,0.601035,0.611140,0.691140,0.630758
-0.012304,-0.021822,-0.024722,-0.077159,-0.030075,-0.069788,-0.086960,-0.003053,0.632562,0.608744,0.593389,0.623482,0.601450,0.611613,0.691200,0.631174
-0.014546,-0.021957,-0.024414,-0.076776,-0.030119,-0.069442,-0.086996,-0.003079,0.629910,0.608829,0.593866,0.623758,0.601712,0.612047,0.691198,0.631120
-0.015908,-0.021709,-0.023875,-0.076138,-0.029716,-0.069448,-0.087001,-0.003421,0.630534,0.609105,0.594075,0.624267,0.602185,0.612366,0.691339,0.632070
-0.014360,-0.021608,-0.023711,-0.075715,-0.029144,-0.069123,-0.087025,-0.003078,0.629077,0.609197,0.594449,0.624684,0.602702,0.612699,0.691470,0.633062
-0.014392,-0.021143,-0.024332,-0.075552,-0.029253,-0.069084,-0.087061,-0.002998,0.630025,0.609160,0.594876,0.624811,0.603033,0.612988,0.691485,0.633211
-0.013078,-0.020441,-0.023597,-0.075382,-0.029137,-0.068820,-0.087086,-0.003329,0.630360,0.608918,0.595270,0.625081,0.603472,0.613180,0.691553,0.634016
-0.012449,-0.021295,-0.023418,-0.075445,-0.029158,-0.068605,-0.087005,-0.003330,0.629927,0.609046,0.595489,0.625222,0.603859,0.613609,0.691549,0.634372
