Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,1.86168e-05,0.46473,0,0.0759025,2.94072e-07,11.363,0,1.23285,1.49964e-06,0.413368,0,0.052057,1.83792e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,1.49964e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,1.83792e-09,0.0585562
2,28.4088,41.4789,12.9008,0.000754708,1.7014,5.88588,2.9779,2.37055e-05,9.27003,22.3402,9.6158,3.61053e-06,1.44059,5.62507,2.10946,4.52934e-09,, , 10.3738,13.13,8.10641,21.2131,22.2575,9.6158,3.61053e-06,0.0155217,4.20925,2.70537,0.151041,0.0119095,0.510699,2.10946,4.52934e-09,0.920125
3,6.95653,9.10794,7.45144,0.00151457,0.934555,2.53913,2.65688,4.74358e-05,2.71378,4.86519,6.41922,1.23696e-05,0.844311,2.44888,0.927353,1.52736e-08,, , 2.47738,3.12954,1.97205,6.33853,5.07286,6.41922,1.23696e-05,0.0293457,1.93414,1.28599,0.0730547,0.0108401,0.181023,0.927353,1.52736e-08,1.73961
4,9.62943,15.8924,7.99293,0.00301528,1.17229,5.03143,5.28445,9.47762e-05,3.36733,9.63027,6.41585,1.08207e-05,1.03693,4.89607,1.82644,1.3424e-08,, , 4.33848,5.29596,3.36315,10.9323,6.95649,6.41585,1.08207e-05,0.0584488,3.56782,2.2408,0.124382,0.0169902,0.277815,1.82644,1.3424e-08,3.46485
5,1.7292,2.86542,6.99878,0.00604955,0.44366,1.84203,7.58783,0.000189598,0.63261,1.76882,5.50133,4.05884e-05,0.399866,1.79824,0.673997,4.96683e-08,, , 0.800946,0.97778,0.622708,5.99215,1.4278,5.50133,4.05884e-05,0.116473,1.31954,0.832236,0.0463326,0.0242174,0.113566,0.673997,4.96683e-08,6.90454
6,3.05333,5.25215,8.38868,0.01209,0.74094,3.6647,15.1703,0.000379085,1.32285,3.52167,5.50118,7.14906e-05,0.672222,3.59599,1.34292,8.74749e-08,, , 1.62584,1.95326,1.26543,11.6317,2.17577,5.50118,7.14906e-05,0.232886,2.58036,1.59943,0.088413,0.0419966,0.196138,1.34292,8.74749e-08,13.8055
7,2.41365,2.46944,9.57134,0.0415591,0.132945,0.422552,49.3428,0.000709338,2.37378,2.42957,0.00884032,9.03177e-06,0.108813,0.39842,0.1801,1.10234e-08,, , 0.0468054,4.71978,0.0367635,11.9574,0.181031,0.00884032,9.03177e-06,0.827824,0.254463,0.244067,0.00870309,0.138908,0.140591,0.1801,1.10234e-08,49.0734
8,0.0706616,0.0810198,0.0310125,5.07613e-05,0.000523773,0.00153233,0.0602372,8.65931e-07,0.00193245,0.0122907,0.00212927,4.36318e-08,0.00010269,0.00111124,0.000218026,5.34406e-11,, , 0.00478101,0.00583759,0.00360454,0.242822,0.0848053,0.00212927,4.36318e-08,0.00101147,0.000747239,0.000442752,2.39426e-05,0.000345503,0.000775605,0.000218026,5.34406e-11,0.0599602
Total,77.4045,77.1472,56.8945,0.0650526,5.59105,19.3873,83.1564,0.0014451,31.0453,44.568,34.6972,0.000149455,4.91621,18.7638,7.11254,1.83285e-07,, , 23.1989,33.7377,18.6767,78.9582,43.667,34.6972,0.000149455,1.2825,14.047,9.12784,0.505113,0.247047,1.46743,7.11254,1.83285e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.69802,0.00472788,0.871922,5.98916,0.00906531,1.67184
