Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.36846e-05,0.46473,0,0.0759025,3.00713e-07,11.363,0,1.23285,6.56739e-06,0.413368,0,0.052057,8.47909e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.56739e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,8.47909e-09,0.0585562
2,27.8056,41.4789,12.9004,0.000795645,1.62299,5.88588,2.9751,2.39079e-05,8.66685,22.3402,9.61538,4.4548e-05,1.36218,5.62507,2.10666,5.51528e-08,, , 10.1835,12.8945,7.92904,21.2131,22.2575,9.61538,4.4548e-05,0.0155217,4.173,2.66582,0.148426,0.0119095,0.510699,2.10666,5.51528e-08,0.920125
3,6.4518,9.10794,7.44894,0.00158158,0.702153,2.53913,2.64715,4.77672e-05,2.20905,4.86519,6.41672,7.9388e-05,0.611909,2.44888,0.917616,9.81268e-08,, , 2.31816,2.93245,1.82363,6.33853,5.07286,6.41672,7.9388e-05,0.0293457,1.82671,1.16878,0.0653038,0.0108401,0.181023,0.917616,9.81268e-08,1.73961
4,10.1575,15.8924,7.99354,0.0031787,1.28386,5.03143,5.28932,9.51798e-05,3.89541,9.63027,6.41645,0.000174232,1.14851,4.89607,1.83131,2.15246e-07,, , 4.50506,5.50217,3.51844,10.9323,6.95649,6.41645,0.000174232,0.0584488,3.6194,2.29708,0.128103,0.0169902,0.277815,1.83131,2.15246e-07,3.46485
5,2.04554,2.86542,6.9998,0.00630643,0.537954,1.84203,7.59052,0.000190231,0.948947,1.76882,5.50234,0.00029747,0.49416,1.79824,0.676683,3.66345e-07,, , 0.900733,1.10131,0.71573,5.99215,1.4278,5.50234,0.00029747,0.116473,1.36313,0.879793,0.0494774,0.0242174,0.113566,0.676683,3.66345e-07,6.90454
6,3.15857,5.25215,8.38884,0.0124931,0.771926,3.6647,15.1703,0.00037958,1.42809,3.52167,5.50134,0.000474517,0.703208,3.59599,1.34293,5.8287e-07,, , 1.65904,1.99435,1.29637,11.6317,2.17577,5.50134,0.000474517,0.232886,2.59469,1.61506,0.0894464,0.0419966,0.196138,1.34293,5.8287e-07,13.8055
7,2.40418,2.46944,9.57127,0.0420848,0.126561,0.422552,49.3425,0.000709981,2.36431,2.42957,0.00877141,0.000534729,0.102429,0.39842,0.179746,6.54368e-07,, , 0.043819,4.71609,0.0339795,11.9574,0.181031,0.00877141,0.000534729,0.827824,0.251511,0.240848,0.00849019,0.138908,0.140591,0.179746,6.54368e-07,49.0734
8,0.0703657,0.0810198,0.0309636,5.13285e-05,0.000509626,0.00153233,0.0602369,8.66641e-07,0.00163659,0.0122907,0.0020804,6.10845e-07,8.85434e-05,0.00111124,0.000217809,7.63853e-10,, , 0.00468769,0.00572206,0.00351755,0.242822,0.0848053,0.0020804,6.10845e-07,0.00101147,0.000740699,0.000435617,2.34708e-05,0.000345503,0.000775605,0.000217809,7.63853e-10,0.0599602
Total,77.2365,77.1472,56.8933,0.0665152,5.51069,19.3873,83.151,0.00144781,30.8773,44.568,34.6959,0.00161206,4.83585,18.7638,7.10722,1.98135e-06,, , 23.1459,33.6721,18.6272,78.9582,43.667,34.6959,0.00161206,1.2825,14.0099,9.08731,0.502433,0.247047,1.46743,7.10722,1.98135e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.69937,0.00473163,0.872614,6.00587,0.00907912,1.67438
