Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.34777e-05,0.46473,0,0.0759025,3.00178e-07,11.363,0,1.23285,6.36054e-06,0.413368,0,0.052057,7.94447e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.36054e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,7.94447e-09,0.0585562
2,27.7191,41.4789,12.9005,0.000795089,1.6393,5.88588,2.97511,2.39046e-05,8.58036,22.3402,9.61547,4.39917e-05,1.37848,5.62507,2.10666,5.43228e-08,, , 10.1562,12.8607,7.90361,21.2131,22.2575,9.61547,4.39917e-05,0.0155217,4.18054,2.67404,0.14897,0.0119095,0.510699,2.10666,5.43228e-08,0.920125
3,6.33082,9.10794,7.44924,0.0015983,0.730448,2.53913,2.64837,4.78513e-05,2.08807,4.86519,6.41702,9.60989e-05,0.640204,2.44888,0.918834,1.19165e-07,, , 2.28,2.88521,1.78806,6.33853,5.07286,6.41702,9.60989e-05,0.0293457,1.83979,1.18305,0.0662475,0.0108401,0.181023,0.918834,1.19165e-07,1.73961
4,9.52739,15.8924,7.99249,0.00311773,1.08923,5.03143,5.28201,9.50276e-05,3.26528,9.63027,6.4154,0.000113268,0.95388,4.89607,1.824,1.39119e-07,, , 4.30629,5.25611,3.33314,10.9323,6.95649,6.4154,0.000113268,0.0584488,3.52943,2.19892,0.121612,0.0169902,0.277815,1.824,1.39119e-07,3.46485
5,1.79384,2.86542,6.99858,0.00624307,0.424564,1.84203,7.58694,0.000190074,0.697243,1.76882,5.50112,0.000234106,0.38077,1.79824,0.673103,2.87485e-07,, , 0.821334,1.00302,0.641714,5.99215,1.4278,5.50112,0.000234106,0.116473,1.31071,0.822605,0.0456957,0.0242174,0.113566,0.673103,2.87485e-07,6.90454
6,2.67427,5.25215,8.38819,0.0125888,0.649844,3.6647,15.1667,0.000379699,0.943793,3.52167,5.50068,0.000570289,0.581127,3.59599,1.33934,7.01388e-07,, , 1.50627,1.80524,1.15396,11.6317,2.17577,5.50068,0.000570289,0.232886,2.53825,1.55349,0.0853749,0.0419966,0.196138,1.33934,7.01388e-07,13.8055
7,2.40218,2.46944,9.57117,0.0423557,0.117425,0.422552,49.342,0.000710313,2.36231,2.42957,0.00867278,0.000805638,0.0932929,0.39842,0.179216,9.86076e-07,, , 0.0431872,4.7153,0.0333906,11.9574,0.181031,0.00867278,0.000805638,0.827824,0.247288,0.23624,0.00818548,0.138908,0.140591,0.179216,9.86076e-07,49.0734
8,0.0706616,0.0810198,0.03099,5.21902e-05,0.000517256,0.00153233,0.0602372,8.67703e-07,0.00193245,0.0122907,0.00210676,1.47257e-06,9.61731e-05,0.00111124,0.000218026,1.82601e-09,, , 0.00478101,0.00583759,0.00360454,0.242822,0.0848053,0.00210676,1.47257e-06,0.00101147,0.000744226,0.000439465,2.37252e-05,0.000345503,0.000775605,0.000218026,1.82601e-09,0.0599602
Total,75.6612,77.1472,56.8907,0.0667744,5.11606,19.3873,83.1372,0.00144804,29.302,44.568,34.6933,0.00187123,4.44122,18.7638,7.09343,2.29733e-06,, , 22.649,33.0569,18.164,78.9582,43.667,34.6933,0.00187123,1.2825,13.8274,8.88828,0.489272,0.247047,1.46743,7.09343,2.29733e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70588,0.00476722,0.879177,6.08683,0.00921106,1.69872
