Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.34777e-05,0.46473,0,0.0759025,3.00188e-07,11.363,0,1.23285,6.36054e-06,0.413368,0,0.052057,7.95415e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.36054e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,7.95415e-09,0.0585562
2,27.844,41.4789,12.9004,0.000797478,1.62709,5.88588,2.97511,2.39164e-05,8.70531,22.3402,9.6154,4.63806e-05,1.36628,5.62507,2.10666,5.72702e-08,, , 10.1956,12.9095,7.94035,21.2131,22.2575,9.6154,4.63806e-05,0.0155217,4.17489,2.66789,0.148563,0.0119095,0.510699,2.10666,5.72702e-08,0.920125
3,6.31912,9.10794,7.44889,0.00160459,0.697712,2.53913,2.64715,4.78837e-05,2.07637,4.86519,6.41667,0.000102393,0.607468,2.44888,0.917616,1.27267e-07,, , 2.27631,2.88064,1.78462,6.33853,5.07286,6.41667,0.000102393,0.0293457,1.82465,1.16654,0.0651557,0.0108401,0.181023,0.917616,1.27267e-07,1.73961
4,9.48214,15.8924,7.9924,0.0031736,1.07334,5.03143,5.27958,9.51665e-05,3.22004,9.63027,6.41532,0.000169138,0.937988,4.89607,1.82157,2.08562e-07,, , 4.29202,5.23844,3.31984,10.9323,6.95649,6.41532,0.000169138,0.0584488,3.52208,2.1909,0.121082,0.0169902,0.277815,1.82157,2.08562e-07,3.46485
5,1.71528,2.86542,6.9983,0.00626229,0.398512,1.84203,7.58604,0.000190121,0.618682,1.76882,5.50084,0.000253326,0.354718,1.79824,0.672207,3.11151e-07,, , 0.796552,0.972342,0.618612,5.99215,1.4278,5.50084,0.000253326,0.116473,1.29867,0.809465,0.0448269,0.0242174,0.113566,0.672207,3.11151e-07,6.90454
6,2.77204,5.25215,8.38812,0.0126701,0.637844,3.6647,15.1667,0.0003798,1.04156,3.52167,5.50062,0.000651531,0.569126,3.59599,1.33934,8.02835e-07,, , 1.53711,1.84342,1.18271,11.6317,2.17577,5.50062,0.000651531,0.232886,2.5327,1.54744,0.0849747,0.0419966,0.196138,1.33934,8.02835e-07,13.8055
7,2.39945,2.46944,9.57117,0.0424546,0.117895,0.422552,49.342,0.000710434,2.35958,2.42957,0.00867786,0.000904563,0.0937634,0.39842,0.179216,1.10751e-06,, , 0.0423258,4.71424,0.0325875,11.9574,0.181031,0.00867786,0.000904563,0.827824,0.247505,0.236477,0.00820117,0.138908,0.140591,0.179216,1.10751e-06,49.0734
8,0.0705478,0.0810198,0.0309905,5.21902e-05,0.000517415,0.00153233,0.0602372,8.67709e-07,0.00181866,0.0122907,0.00210731,1.47257e-06,9.6332e-05,0.00111124,0.000218026,1.83141e-09,, , 0.00474512,0.00579315,0.00357108,0.242822,0.0848053,0.00210731,1.47257e-06,0.00101147,0.000744299,0.000439545,2.37305e-05,0.000345503,0.000775605,0.000218026,1.83141e-09,0.0599602
Total,75.7456,77.1472,56.8898,0.0670383,5.01764,19.3873,83.1327,0.00144849,29.3863,44.568,34.6925,0.00213516,4.3428,18.7638,7.08888,2.62438e-06,, , 22.6756,33.0899,18.1888,78.9582,43.667,34.6925,0.00213516,1.2825,13.782,8.83864,0.485989,0.247047,1.46743,7.08888,2.62438e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.7075,0.00476532,0.878826,6.10759,0.00920396,1.69741
