Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,1.94442e-05,0.46473,0,0.0759025,2.95083e-07,11.363,0,1.23285,2.32703e-06,0.413368,0,0.052057,2.84969e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,2.32703e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,2.84969e-09,0.0585562
2,28.1825,41.4789,12.9007,0.000753246,1.6851,5.88588,2.9779,2.36984e-05,9.04381,22.3402,9.61572,2.14886e-06,1.42429,5.62507,2.10945,2.75614e-09,, , 10.3024,13.0417,8.03989,21.2131,22.2575,9.61572,2.14886e-06,0.0155217,4.20171,2.69714,0.150498,0.0119095,0.510699,2.10945,2.75614e-09,0.920125
3,6.94834,9.10794,7.4514,0.00152491,0.930266,2.53913,2.65688,4.74865e-05,2.70558,4.86519,6.41918,2.27103e-05,0.840022,2.44888,0.927352,2.79576e-08,, , 2.47479,3.12634,1.96964,6.33853,5.07286,6.41918,2.27103e-05,0.0293457,1.93216,1.28383,0.0729117,0.0108401,0.181023,0.927352,2.79576e-08,1.73961
4,9.61177,15.8924,7.99275,0.00301494,1.13757,5.03143,5.28445,9.47753e-05,3.34967,9.63027,6.41566,1.04716e-05,1.00222,4.89607,1.82643,1.29957e-08,, , 4.33291,5.28906,3.35796,10.9323,6.95649,6.41566,1.04716e-05,0.0584488,3.55177,2.22329,0.123224,0.0169902,0.277815,1.82643,1.29957e-08,3.46485
5,1.73949,2.86542,6.99871,0.00603501,0.436374,1.84203,7.58783,0.000189562,0.642896,1.76882,5.50125,2.60482e-05,0.39258,1.79824,0.673996,3.18745e-08,, , 0.804191,0.981797,0.625733,5.99215,1.4278,5.50125,2.60482e-05,0.116473,1.31617,0.828561,0.0460896,0.0242174,0.113566,0.673996,3.18745e-08,6.90454
6,2.89293,5.25215,8.38847,0.0120534,0.703503,3.6647,15.1685,0.00037904,1.16245,3.52167,5.50097,3.48509e-05,0.634786,3.59599,1.34113,4.26421e-08,, , 1.57524,1.89062,1.21826,11.6317,2.17577,5.50097,3.48509e-05,0.232886,2.56305,1.58055,0.0871645,0.0419966,0.196138,1.34113,4.26421e-08,13.8055
7,2.40382,2.46944,9.57129,0.0415534,0.128876,0.422552,49.3425,0.000709331,2.36395,2.42957,0.00879639,3.31601e-06,0.104744,0.39842,0.179747,4.04512e-09,, , 0.0437041,4.71594,0.0338724,11.9574,0.181031,0.00879639,3.31601e-06,0.827824,0.252581,0.242015,0.00856738,0.138908,0.140591,0.179747,4.04512e-09,49.0734
8,0.0707526,0.0810198,0.0310092,5.08158e-05,0.000522819,0.00153233,0.0602372,8.65998e-07,0.00202348,0.0122907,0.00212598,9.81714e-08,0.000101736,0.00111124,0.000218026,1.20734e-10,, , 0.00480973,0.00587313,0.00363131,0.242822,0.0848053,0.00212598,9.81714e-08,0.00101147,0.000746798,0.000442271,2.39108e-05,0.000345503,0.000775605,0.000218026,1.20734e-10,0.0599602
Total,76.9926,77.1472,56.8939,0.0650051,5.48694,19.3873,83.1542,0.00144505,30.6334,44.568,34.6966,0.000101971,4.8121,18.7638,7.11039,1.25242e-07,, , 23.069,33.5768,18.5555,78.9582,43.667,34.6966,0.000101971,1.2825,13.9989,9.07533,0.501641,0.247047,1.46743,7.11039,1.25242e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.6997,0.00473712,0.873626,6.0099,0.00909935,1.67811
