Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.36328e-05,0.46473,0,0.0759025,3.00762e-07,11.363,0,1.23285,6.51567e-06,0.413368,0,0.052057,8.52847e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.51567e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,8.52847e-09,0.0585562
2,27.6538,41.4789,12.9004,0.000799823,1.61942,5.88588,2.9751,2.39289e-05,8.51505,22.3402,9.61536,4.87258e-05,1.35861,5.62507,2.10666,6.03894e-08,, , 10.1356,12.8352,7.88441,21.2131,22.2575,9.61536,4.87258e-05,0.0155217,4.17135,2.66402,0.148307,0.0119095,0.510699,2.10666,6.03894e-08,0.920125
3,6.53091,9.10794,7.44991,0.00159232,0.792146,2.53913,2.6508,4.78201e-05,2.28816,4.86519,6.41769,9.01214e-05,0.701903,2.44888,0.921269,1.11365e-07,, , 2.34312,2.96334,1.84689,6.33853,5.07286,6.41769,9.01214e-05,0.0293457,1.86831,1.21417,0.0683052,0.0108401,0.181023,0.921269,1.11365e-07,1.73961
4,9.26321,15.8924,7.99236,0.00314509,1.06543,5.03143,5.27958,9.50953e-05,3.00111,9.63027,6.41527,0.000140625,0.930073,4.89607,1.82157,1.72975e-07,, , 4.22296,5.15295,3.25546,10.9323,6.95649,6.41527,0.000140625,0.0584488,3.51842,2.18691,0.120818,0.0169902,0.277815,1.82157,1.72975e-07,3.46485
5,1.66685,2.86542,6.99794,0.00625487,0.365208,1.84203,7.58515,0.000190103,0.570253,1.76882,5.50048,0.000245909,0.321414,1.79824,0.671311,3.01924e-07,, , 0.781276,0.95343,0.604371,5.99215,1.4278,5.50048,0.000245909,0.116473,1.28327,0.792668,0.0437162,0.0242174,0.113566,0.671311,3.01924e-07,6.90454
6,2.78551,5.25215,8.38798,0.0124891,0.612656,3.6647,15.1667,0.000379575,1.05503,3.52167,5.50048,0.00047059,0.543939,3.59599,1.33934,5.77594e-07,, , 1.54136,1.84868,1.18667,11.6317,2.17577,5.50048,0.00047059,0.232886,2.52106,1.53473,0.0841346,0.0419966,0.196138,1.33934,5.77594e-07,13.8055
7,2.4009,2.46944,9.57122,0.041992,0.121984,0.422552,49.3421,0.000709867,2.36104,2.42957,0.00872199,0.000441957,0.0978517,0.39842,0.179393,5.40659e-07,, , 0.0427852,4.71481,0.0330158,11.9574,0.181031,0.00872199,0.000441957,0.827824,0.249395,0.238539,0.00833752,0.138908,0.140591,0.179393,5.40659e-07,49.0734
8,0.070616,0.0810198,0.0310114,5.18193e-05,0.000523455,0.00153233,0.0602372,8.67246e-07,0.00188693,0.0122907,0.00212817,1.1017e-06,0.000102372,0.00111124,0.000218026,1.3689e-09,, , 0.00476666,0.00581981,0.00359116,0.242822,0.0848053,0.00212817,1.1017e-06,0.00101147,0.000747092,0.000442592,2.3932e-05,0.000345503,0.000775605,0.000218026,1.3689e-09,0.0599602
Total,75.5147,77.1472,56.8903,0.0663487,5.0421,19.3873,83.1356,0.00144756,29.1555,44.568,34.693,0.00144555,4.36726,18.7638,7.09181,1.7748e-06,, , 22.6028,32.9997,18.1209,78.9582,43.667,34.693,0.00144555,1.2825,13.7933,8.85097,0.486805,0.247047,1.46743,7.09181,1.7748e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70708,0.00477057,0.879795,6.10205,0.00922357,1.70102
