Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,1.95476e-05,0.46473,0,0.0759025,2.95213e-07,11.363,0,1.23285,2.43045e-06,0.413368,0,0.052057,2.97979e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,2.43045e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,2.97979e-09,0.0585562
2,28.2622,41.4789,12.9008,0.0007545,1.70112,5.88588,2.9779,2.37044e-05,9.12351,22.3402,9.6158,3.40328e-06,1.44031,5.62507,2.10946,4.27013e-09,, , 10.3275,13.0728,8.06333,21.2131,22.2575,9.6158,3.40328e-06,0.0155217,4.20912,2.70523,0.151032,0.0119095,0.510699,2.10946,4.27013e-09,0.920125
3,6.91206,9.10794,7.45131,0.00151166,0.921842,2.53913,2.65688,4.74215e-05,2.66931,4.86519,6.41909,9.46809e-06,0.831598,2.44888,0.927351,1.17196e-08,, , 2.46335,3.11218,1.95897,6.33853,5.07286,6.41909,9.46809e-06,0.0293457,1.92827,1.27958,0.0726307,0.0108401,0.181023,0.927351,1.17196e-08,1.73961
4,9.54987,15.8924,7.99276,0.00302332,1.14104,5.03143,5.28445,9.47959e-05,3.28777,9.63027,6.41568,1.88598e-05,1.00569,4.89607,1.82643,2.32655e-08,, , 4.31338,5.26489,3.33975,10.9323,6.95649,6.41568,1.88598e-05,0.0584488,3.55337,2.22504,0.12334,0.0169902,0.277815,1.82643,2.32655e-08,3.46485
5,1.73366,2.86542,6.99864,0.00604839,0.430699,1.84203,7.58694,0.000189595,0.63707,1.76882,5.50119,3.94322e-05,0.386906,1.79824,0.673103,4.82583e-08,, , 0.802353,0.979522,0.62402,5.99215,1.4278,5.50119,3.94322e-05,0.116473,1.31355,0.825699,0.0459004,0.0242174,0.113566,0.673103,4.82583e-08,6.90454
6,2.90659,5.25215,8.38855,0.0120598,0.717021,3.6647,15.1685,0.000379048,1.17611,3.52167,5.50105,4.12211e-05,0.648303,3.59599,1.34114,5.04354e-08,, , 1.57955,1.89596,1.22227,11.6317,2.17577,5.50105,4.12211e-05,0.232886,2.5693,1.58737,0.0876153,0.0419966,0.196138,1.34114,5.04354e-08,13.8055
7,2.40728,2.46944,9.5713,0.0415549,0.129467,0.422552,49.3427,0.000709333,2.36741,2.42957,0.00880277,4.85403e-06,0.105335,0.39842,0.179923,5.92261e-09,, , 0.0447953,4.71729,0.0348896,11.9574,0.181031,0.00880277,4.85403e-06,0.827824,0.252855,0.242313,0.0085871,0.138908,0.140591,0.179923,5.92261e-09,49.0734
8,0.0707298,0.0810198,0.0310174,5.0794e-05,0.000525203,0.00153233,0.0602374,8.65971e-07,0.00200072,0.0122907,0.00213421,7.63556e-08,0.000104121,0.00111124,0.000218242,9.36283e-11,, , 0.00480255,0.00586425,0.00362462,0.242822,0.0848053,0.00213421,7.63556e-08,0.00101147,0.0007479,0.000443473,2.39903e-05,0.000345503,0.000775605,0.000218242,9.36283e-11,0.0599602
Total,76.9854,77.1472,56.8939,0.0650229,5.50645,19.3873,83.1535,0.00144506,30.6262,44.568,34.6966,0.000119745,4.83161,18.7638,7.10968,1.46945e-07,, , 23.0667,33.574,18.5534,78.9582,43.667,34.6966,0.000119745,1.2825,14.0079,9.08517,0.502291,0.247047,1.46743,7.10968,1.46945e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.69941,0.00473728,0.873656,6.00622,0.00909994,1.67822
