Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.38397e-05,0.46473,0,0.0759025,3.01145e-07,11.363,0,1.23285,6.72252e-06,0.413368,0,0.052057,8.91183e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.72252e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,8.91183e-09,0.0585562
2,27.7356,41.4789,12.9005,0.000799507,1.64586,5.88588,2.97789,2.39273e-05,8.59684,22.3402,9.6155,4.84094e-05,1.38504,5.62507,2.10945,5.99947e-08,, , 10.1614,12.8671,7.90846,21.2131,22.2575,9.6155,4.84094e-05,0.0155217,4.18357,2.67735,0.149189,0.0119095,0.510699,2.10945,5.99947e-08,0.920125
3,6.56286,9.10794,7.44913,0.00160877,0.720348,2.53913,2.64836,4.79067e-05,2.32011,4.86519,6.41691,0.000106571,0.630104,2.44888,0.918832,1.33019e-07,, , 2.35319,2.97582,1.85629,6.33853,5.07286,6.41691,0.000106571,0.0293457,1.83512,1.17796,0.0659107,0.0108401,0.181023,0.918832,1.33019e-07,1.73961
4,9.51027,15.8924,7.99262,0.00314115,1.11411,5.03143,5.28202,9.50856e-05,3.24817,9.63027,6.41554,0.000136687,0.978756,4.89607,1.824,1.68115e-07,, , 4.30089,5.24943,3.32811,10.9323,6.95649,6.41554,0.000136687,0.0584488,3.54093,2.21146,0.122441,0.0169902,0.277815,1.824,1.68115e-07,3.46485
5,1.75142,2.86542,6.9982,0.00633706,0.389598,1.84203,7.58604,0.000190307,0.654822,1.76882,5.50074,0.0003281,0.345804,1.79824,0.672206,4.0414e-07,, , 0.807952,0.986454,0.629239,5.99215,1.4278,5.50074,0.0003281,0.116473,1.29454,0.804969,0.0445296,0.0242174,0.113566,0.672206,4.0414e-07,6.90454
6,2.75566,5.25215,8.38824,0.0125114,0.660097,3.6647,15.1667,0.000379603,1.02518,3.52167,5.50074,0.000492832,0.591379,3.59599,1.33934,6.05219e-07,, , 1.53194,1.83702,1.17789,11.6317,2.17577,5.50074,0.000492832,0.232886,2.54299,1.55866,0.0857168,0.0419966,0.196138,1.33934,6.05219e-07,13.8055
7,2.39763,2.46944,9.57115,0.042221,0.115912,0.422552,49.3418,0.000710148,2.35776,2.42957,0.00865644,0.000670936,0.0917797,0.39842,0.17904,8.21027e-07,, , 0.0417514,4.71353,0.0320522,11.9574,0.181031,0.00865644,0.000670936,0.827824,0.246588,0.235477,0.00813501,0.138908,0.140591,0.17904,8.21027e-07,49.0734
8,0.0704567,0.0810198,0.030974,5.1503e-05,0.000512646,0.00153233,0.0602369,8.6685e-07,0.00172762,0.0122907,0.00209084,7.85372e-07,9.15635e-05,0.00111124,0.00021781,9.72987e-10,, , 0.0047164,0.0057576,0.00354432,0.242822,0.0848053,0.00209084,7.85372e-07,0.00101147,0.000742095,0.00043714,2.35715e-05,0.000345503,0.000775605,0.00021781,9.72987e-10,0.0599602
Total,75.9268,77.1472,56.8904,0.0666942,5.11116,19.3873,83.139,0.00144814,29.5676,44.568,34.693,0.00179104,4.43632,18.7638,7.09514,2.2014e-06,, , 22.7328,33.1606,18.2421,78.9582,43.667,34.693,0.00179104,1.2825,13.8252,8.88581,0.489108,0.247047,1.46743,7.09514,2.2014e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70591,0.0047612,0.878067,6.08747,0.00918861,1.69458
