Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,1.97028e-05,0.46473,0,0.0759025,2.95399e-07,11.363,0,1.23285,2.58559e-06,0.413368,0,0.052057,3.16574e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,2.58559e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,3.16574e-09,0.0585562
2,28.2832,41.4789,12.9006,0.000754293,1.66978,5.88588,2.9779,2.37034e-05,9.14445,22.3402,9.61563,3.19603e-06,1.40897,5.62507,2.10945,4.00885e-09,, , 10.3341,13.081,8.06949,21.2131,22.2575,9.61563,3.19603e-06,0.0155217,4.19463,2.68942,0.149987,0.0119095,0.510699,2.10945,4.00885e-09,0.920125
3,6.91361,9.10794,7.4512,0.00152055,0.911883,2.53913,2.65567,4.74651e-05,2.67086,4.86519,6.41898,1.83581e-05,0.821639,2.44888,0.926138,2.26079e-08,, , 2.46384,3.11278,1.95943,6.33853,5.07286,6.41898,1.83581e-05,0.0293457,1.92366,1.27456,0.0722986,0.0108401,0.181023,0.926138,2.26079e-08,1.73961
4,9.447,15.8924,7.99261,0.00301093,1.11144,5.03143,5.28202,9.47655e-05,3.1849,9.63027,6.41552,6.46841e-06,0.976083,4.89607,1.824,8.06752e-09,, , 4.28094,5.22472,3.30951,10.9323,6.95649,6.41552,6.46841e-06,0.0584488,3.53969,2.21011,0.122352,0.0169902,0.277815,1.824,8.06752e-09,3.46485
5,1.71318,2.86542,6.99856,0.00601885,0.423324,1.84203,7.58694,0.000189523,0.616588,1.76882,5.50111,9.8935e-06,0.37953,1.79824,0.673102,1.21048e-08,, , 0.795892,0.971524,0.617997,5.99215,1.4278,5.50111,9.8935e-06,0.116473,1.31014,0.821979,0.0456544,0.0242174,0.113566,0.673102,1.21048e-08,6.90454
6,2.81282,5.25215,8.38834,0.0120744,0.678236,3.6647,15.1685,0.000379066,1.08234,3.52167,5.50084,5.58159e-05,0.609519,3.59599,1.34113,6.83033e-08,, , 1.54997,1.85934,1.1947,11.6317,2.17577,5.50084,5.58159e-05,0.232886,2.55137,1.56781,0.0863218,0.0419966,0.196138,1.34113,6.83033e-08,13.8055
7,2.408,2.46944,9.57124,0.0415564,0.124317,0.422552,49.3423,0.000709334,2.36814,2.42957,0.00874718,6.33751e-06,0.100185,0.39842,0.17957,7.73436e-09,, , 0.045025,4.71758,0.0351038,11.9574,0.181031,0.00874718,6.33751e-06,0.827824,0.250474,0.239716,0.00841534,0.138908,0.140591,0.17957,7.73436e-09,49.0734
8,0.0710029,0.0810198,0.0310224,5.08376e-05,0.000526634,0.00153233,0.0602374,8.66025e-07,0.00227382,0.0122907,0.00213916,1.19987e-07,0.000105551,0.00111124,0.000218242,1.48097e-10,, , 0.0048887,0.00597089,0.00370493,0.242822,0.0848053,0.00213916,1.19987e-07,0.00101147,0.000748561,0.000444195,2.4038e-05,0.000345503,0.000775605,0.000218242,1.48097e-10,0.0599602
Total,76.7918,77.1472,56.8932,0.0650059,5.38424,19.3873,83.1495,0.00144502,30.4325,44.568,34.6958,0.000102775,4.7094,18.7638,7.10567,1.2614e-07,, , 23.0056,33.4984,18.4965,78.9582,43.667,34.6958,0.000102775,1.2825,13.9514,9.02354,0.498216,0.247047,1.46743,7.10567,1.2614e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.7014,0.00474165,0.874461,6.03101,0.00911607,1.6812
