Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.38397e-05,0.46473,0,0.0759025,3.00805e-07,11.363,0,1.23285,6.72252e-06,0.413368,0,0.052057,8.57187e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.72252e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,8.57187e-09,0.0585562
2,27.9239,41.4789,12.9005,0.000804557,1.63972,5.88588,2.97511,2.39543e-05,8.78514,22.3402,9.61547,5.34598e-05,1.37891,5.62507,2.10666,6.67415e-08,, , 10.2208,12.9407,7.96383,21.2131,22.2575,9.61547,5.34598e-05,0.0155217,4.18073,2.67426,0.148984,0.0119095,0.510699,2.10666,6.67415e-08,0.920125
3,6.58425,9.10794,7.44971,0.0016059,0.774028,2.53913,2.6508,4.78909e-05,2.3415,4.86519,6.41749,0.000103702,0.683784,2.44888,0.921266,1.29052e-07,, , 2.35994,2.98417,1.86258,6.33853,5.07286,6.41749,0.000103702,0.0293457,1.85993,1.20503,0.0677009,0.0108401,0.181023,0.921266,1.29052e-07,1.73961
4,9.7516,15.8924,7.99256,0.00318236,1.10316,5.03143,5.28201,9.51888e-05,3.48949,9.63027,6.41548,0.000177898,0.967811,4.89607,1.824,2.19712e-07,, , 4.37702,5.34367,3.39907,10.9323,6.95649,6.41548,0.000177898,0.0584488,3.53587,2.20594,0.122076,0.0169902,0.277815,1.824,2.19712e-07,3.46485
5,1.66912,2.86542,6.99812,0.00627764,0.381949,1.84203,7.58604,0.000190159,0.572528,1.76882,5.50066,0.000268684,0.338155,1.79824,0.672205,3.30312e-07,, , 0.781993,0.954319,0.60504,5.99215,1.4278,5.50066,0.000268684,0.116473,1.29101,0.801112,0.0442745,0.0242174,0.113566,0.672205,3.30312e-07,6.90454
6,2.70668,5.25215,8.38792,0.0127074,0.601482,3.6647,15.1649,0.000379846,0.976201,3.52167,5.50042,0.000688858,0.532764,3.59599,1.33755,8.49087e-07,, , 1.51649,1.81789,1.16349,11.6317,2.17577,5.50042,0.000688858,0.232886,2.51589,1.5291,0.083762,0.0419966,0.196138,1.33755,8.49087e-07,13.8055
7,2.40473,2.46944,9.57119,0.0421526,0.119167,0.422552,49.342,0.000710064,2.36486,2.42957,0.00869158,0.000602598,0.0950351,0.39842,0.179217,7.37294e-07,, , 0.0439913,4.7163,0.0341401,11.9574,0.181031,0.00869158,0.000602598,0.827824,0.248093,0.237119,0.00824358,0.138908,0.140591,0.179217,7.37294e-07,49.0734
8,0.0706843,0.0810198,0.0310344,5.1383e-05,0.000530131,0.00153233,0.0602374,8.66705e-07,0.00195521,0.0122907,0.00215124,6.65384e-07,0.000109048,0.00111124,0.000218242,8.28061e-10,, , 0.00478819,0.00584647,0.00361124,0.242822,0.0848053,0.00215124,6.65384e-07,0.00101147,0.000750178,0.000445959,2.41546e-05,0.000345503,0.000775605,0.000218242,8.28061e-10,0.0599602
Total,76.2539,77.1472,56.8906,0.0668057,5.08477,19.3873,83.137,0.00144827,29.8947,44.568,34.6932,0.00190259,4.40994,18.7638,7.09318,2.3416e-06,, , 22.836,33.2884,18.3383,78.9582,43.667,34.6932,0.00190259,1.2825,13.813,8.8725,0.488228,0.247047,1.46743,7.09318,2.3416e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70634,0.00475379,0.8767,6.09317,0.00916105,1.68949
