Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.39948e-05,0.46473,0,0.0759025,3.01516e-07,11.363,0,1.23285,6.87766e-06,0.413368,0,0.052057,9.28268e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.87766e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,9.28268e-09,0.0585562
2,27.4981,41.4789,12.9002,0.00078777,1.58633,5.88588,2.9751,2.38682e-05,8.35934,22.3402,9.61518,3.66725e-05,1.32552,5.62507,2.10665,4.52112e-08,, , 10.0865,12.7744,7.83862,21.2131,22.2575,9.61518,3.66725e-05,0.0155217,4.15605,2.64733,0.147204,0.0119095,0.510699,2.10665,4.52112e-08,0.920125
3,6.0412,9.10794,7.44848,0.00159293,0.660005,2.53913,2.64593,4.78239e-05,1.79845,4.86519,6.41626,9.07322e-05,0.569761,2.44888,0.916396,1.12303e-07,, , 2.18864,2.77211,1.70289,6.33853,5.07286,6.41626,9.07322e-05,0.0293457,1.80722,1.14752,0.0638982,0.0108401,0.181023,0.916396,1.12303e-07,1.73961
4,10.3086,15.8924,7.99376,0.00319553,1.32459,5.03143,5.29176,9.52231e-05,4.04652,9.63027,6.41667,0.000191063,1.18923,4.89607,1.83374,2.36881e-07,, , 4.55273,5.56118,3.56287,10.9323,6.95649,6.41667,0.000191063,0.0584488,3.63823,2.31762,0.129461,0.0169902,0.277815,1.83374,2.36881e-07,3.46485
5,2.10781,2.86542,7.00014,0.00626874,0.569595,1.84203,7.59141,0.000190138,1.01121,1.76882,5.50268,0.000259783,0.525801,1.79824,0.677579,3.19438e-07,, , 0.920375,1.12562,0.734039,5.99215,1.4278,5.50268,0.000259783,0.116473,1.37776,0.895751,0.0505327,0.0242174,0.113566,0.677579,3.19438e-07,6.90454
6,3.32898,5.25215,8.38923,0.0123947,0.84429,3.6647,15.1721,0.000379459,1.5985,3.52167,5.50173,0.000376106,0.775573,3.59599,1.34472,4.61208e-07,, , 1.71279,2.0609,1.34648,11.6317,2.17577,5.50173,0.000376106,0.232886,2.62814,1.65156,0.0918599,0.0419966,0.196138,1.34472,4.61208e-07,13.8055
7,2.4162,2.46944,9.57131,0.0419426,0.130885,0.422552,49.3427,0.000709807,2.37633,2.42957,0.00881808,0.000392533,0.106753,0.39842,0.179923,4.80344e-07,, , 0.0476095,4.72078,0.037513,11.9574,0.181031,0.00881808,0.000392533,0.827824,0.25351,0.243029,0.00863438,0.138908,0.140591,0.179923,4.80344e-07,49.0734
8,0.0701609,0.0810198,0.0309361,5.12849e-05,0.000501679,0.00153233,0.0602367,8.66582e-07,0.00143177,0.0122907,0.00205295,5.67213e-07,8.05958e-05,0.00111124,0.000217593,7.05099e-10,, , 0.00462308,0.00564207,0.00345732,0.242822,0.0848053,0.00205295,5.67213e-07,0.00101147,0.000737025,0.000431609,2.32057e-05,0.000345503,0.000775605,0.000217593,7.05099e-10,0.0599602
Total,76.914,77.1472,56.8936,0.0662575,5.58093,19.3873,83.1551,0.00144749,30.5548,44.568,34.6963,0.00135434,4.90609,18.7638,7.11129,1.66537e-06,, , 23.0442,33.5461,18.5324,78.9582,43.667,34.6963,0.00135434,1.2825,14.0424,9.12274,0.504776,0.247047,1.46743,7.11129,1.66537e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.69822,0.00473886,0.873948,5.99137,0.00910578,1.6793
