Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.40465e-05,0.46473,0,0.0759025,3.01239e-07,11.363,0,1.23285,6.92937e-06,0.413368,0,0.052057,9.00555e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.92937e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,9.00555e-09,0.0585562
2,27.4979,41.4789,12.9002,0.000790388,1.59947,5.88588,2.9751,2.3881e-05,8.35916,22.3402,9.61525,3.92904e-05,1.33866,5.62507,2.10665,4.84101e-08,, , 10.0864,12.7743,7.83856,21.2131,22.2575,9.61525,3.92904e-05,0.0155217,4.16213,2.65396,0.147642,0.0119095,0.510699,2.10665,4.84101e-08,0.920125
3,6.01207,9.10794,7.44813,0.00156834,0.627442,2.53913,2.64471,4.77004e-05,1.76932,4.86519,6.41591,6.61457e-05,0.537198,2.44888,0.915178,8.14281e-08,, , 2.17945,2.76073,1.69432,6.33853,5.07286,6.41591,6.61457e-05,0.0293457,1.79217,1.1311,0.0628122,0.0108401,0.181023,0.915178,8.14281e-08,1.73961
4,10.1997,15.8924,7.99352,0.00317696,1.2809,5.03143,5.28932,9.51749e-05,3.93756,9.63027,6.41644,0.000172498,1.14555,4.89607,1.83131,2.12786e-07,, , 4.51836,5.51863,3.53083,10.9323,6.95649,6.41644,0.000172498,0.0584488,3.61803,2.29559,0.128004,0.0169902,0.277815,1.83131,2.12786e-07,3.46485
5,1.99301,2.86542,6.99923,0.00627514,0.485166,1.84203,7.58873,0.000190153,0.896422,1.76882,5.50177,0.000266176,0.441372,1.79824,0.674894,3.27294e-07,, , 0.884164,1.0808,0.700284,5.99215,1.4278,5.50177,0.000266176,0.116473,1.33872,0.853169,0.0477169,0.0242174,0.113566,0.674894,3.27294e-07,6.90454
6,3.05643,5.25215,8.38889,0.0124663,0.780515,3.6647,15.1703,0.000379547,1.32595,3.52167,5.50139,0.00044776,0.711798,3.59599,1.34293,5.49599e-07,, , 1.62682,1.95447,1.26634,11.6317,2.17577,5.50139,0.00044776,0.232886,2.59866,1.61939,0.0897329,0.0419966,0.196138,1.34293,5.49599e-07,13.8055
7,2.40691,2.46944,9.57127,0.0419792,0.126835,0.422552,49.3425,0.000709852,2.36705,2.42957,0.00877436,0.00042914,0.102703,0.39842,0.179747,5.25082e-07,, , 0.0446805,4.71715,0.0347826,11.9574,0.181031,0.00877436,0.00042914,0.827824,0.251638,0.240986,0.00849931,0.138908,0.140591,0.179747,5.25082e-07,49.0734
8,0.0703429,0.0810198,0.0309521,5.18957e-05,0.000506288,0.00153233,0.0602369,8.67367e-07,0.00161383,0.0122907,0.00206887,1.17806e-06,8.52054e-05,0.00111124,0.000217809,1.48961e-09,, , 0.00468051,0.00571317,0.00351085,0.242822,0.0848053,0.00206887,1.17806e-06,0.00101147,0.000739156,0.000433933,2.33595e-05,0.000345503,0.000775605,0.000217809,1.48961e-09,0.0599602
Total,76.3793,77.1472,56.8918,0.0663323,5.36557,19.3873,83.1468,0.00144748,30.02,44.568,34.6945,0.00142912,4.69074,18.7638,7.10298,1.75509e-06,, , 22.8755,33.3373,18.3752,78.9582,43.667,34.6945,0.00142912,1.2825,13.9428,9.01412,0.497593,0.247047,1.46743,7.10298,1.75509e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70176,0.00475094,0.876175,6.03522,0.00915048,1.68754
