Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.34777e-05,0.46473,0,0.0759025,3.00166e-07,11.363,0,1.23285,6.36054e-06,0.413368,0,0.052057,7.93257e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.36054e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,7.93257e-09,0.0585562
2,27.7557,41.4789,12.9004,0.000804295,1.63256,5.88588,2.97511,2.39515e-05,8.61696,22.3402,9.61543,5.3198e-05,1.37175,5.62507,2.10666,6.60499e-08,, , 10.1677,12.875,7.91437,21.2131,22.2575,9.61543,5.3198e-05,0.0155217,4.17742,2.67065,0.148746,0.0119095,0.510699,2.10666,6.60499e-08,0.920125
3,6.29386,9.10794,7.44933,0.0015811,0.739125,2.53913,2.64958,4.77639e-05,2.05111,4.86519,6.41711,7.8908e-05,0.648881,2.44888,0.920048,9.73087e-08,, , 2.26834,2.87077,1.77719,6.33853,5.07286,6.41711,7.8908e-05,0.0293457,1.8438,1.18743,0.0665369,0.0108401,0.181023,0.920048,9.73087e-08,1.73961
4,9.42133,15.8924,7.99238,0.00308775,1.07032,5.03143,5.27958,9.49538e-05,3.15923,9.63027,6.4153,8.32821e-05,0.934965,4.89607,1.82157,1.02217e-07,, , 4.27284,5.2147,3.30196,10.9323,6.95649,6.4153,8.32821e-05,0.0584488,3.52068,2.18938,0.120981,0.0169902,0.277815,1.82157,1.02217e-07,3.46485
5,1.63881,2.86542,6.99806,0.00625476,0.3763,1.84203,7.58604,0.000190102,0.542215,1.76882,5.5006,0.000245799,0.332506,1.79824,0.672204,3.01872e-07,, , 0.772431,0.942481,0.596126,5.99215,1.4278,5.5006,0.000245799,0.116473,1.2884,0.798262,0.0440861,0.0242174,0.113566,0.672204,3.01872e-07,6.90454
6,2.68702,5.25215,8.38803,0.0125945,0.620527,3.6647,15.1667,0.000379706,0.956538,3.52167,5.50053,0.000575972,0.55181,3.59599,1.33934,7.08178e-07,, , 1.51029,1.81022,1.15771,11.6317,2.17577,5.50053,0.000575972,0.232886,2.5247,1.5387,0.0843972,0.0419966,0.196138,1.33934,7.08178e-07,13.8055
7,2.4009,2.46944,9.57115,0.041984,0.115454,0.422552,49.3418,0.000709858,2.36104,2.42957,0.0086515,0.000433972,0.0913219,0.39842,0.17904,5.30849e-07,, , 0.0427852,4.71481,0.0330158,11.9574,0.181031,0.0086515,0.000433972,0.827824,0.246377,0.235246,0.00811974,0.138908,0.140591,0.17904,5.30849e-07,49.0734
8,0.0705023,0.0810198,0.0309987,5.21575e-05,0.000519799,0.00153233,0.0602372,8.67675e-07,0.00177314,0.0122907,0.00211554,1.43985e-06,9.87163e-05,0.00111124,0.000218026,1.79799e-09,, , 0.00473076,0.00577538,0.0035577,0.242822,0.0848053,0.00211554,1.43985e-06,0.00101147,0.000745402,0.000440748,2.38101e-05,0.000345503,0.000775605,0.000218026,1.79799e-09,0.0599602
Total,75.4111,77.1472,56.8899,0.0663821,5.01954,19.3873,83.1349,0.0014475,29.0518,44.568,34.6926,0.00147893,4.3447,18.7638,7.09113,1.8162e-06,, , 22.5701,32.9592,18.0905,78.9582,43.667,34.6926,0.00147893,1.2825,13.7828,8.8396,0.486053,0.247047,1.46743,7.09113,1.8162e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70745,0.00477294,0.880232,6.10675,0.00923243,1.70266
