Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.39948e-05,0.46473,0,0.0759025,3.01658e-07,11.363,0,1.23285,6.87766e-06,0.413368,0,0.052057,9.42409e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.87766e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,9.42409e-09,0.0585562
2,27.9017,41.4789,12.9004,0.000801066,1.63216,5.88588,2.97511,2.39354e-05,8.76293,22.3402,9.61543,4.99693e-05,1.37134,5.62507,2.10666,6.20278e-08,, , 10.2138,12.932,7.9573,21.2131,22.2575,9.61543,4.99693e-05,0.0155217,4.17724,2.67044,0.148732,0.0119095,0.510699,2.10666,6.20278e-08,0.920125
3,6.46987,9.10794,7.44938,0.00159022,0.742929,2.53913,2.64958,4.78092e-05,2.22712,4.86519,6.41716,8.80271e-05,0.652685,2.44888,0.920048,1.08634e-07,, , 2.32386,2.9395,1.82894,6.33853,5.07286,6.41716,8.80271e-05,0.0293457,1.84556,1.18935,0.0666638,0.0108401,0.181023,0.920048,1.08634e-07,1.73961
4,9.38,15.8924,7.99224,0.00318094,1.04442,5.03143,5.27958,9.51848e-05,3.1179,9.63027,6.41516,0.00017648,0.909064,4.89607,1.82156,2.17719e-07,, , 4.2598,5.19856,3.2898,10.9323,6.95649,6.41516,0.00017648,0.0584488,3.50871,2.17631,0.120117,0.0169902,0.277815,1.82156,2.17719e-07,3.46485
5,1.74058,2.86542,6.99841,0.00634684,0.408996,1.84203,7.58694,0.000190332,0.643989,1.76882,5.50095,0.000337884,0.365202,1.79824,0.673101,4.16524e-07,, , 0.804535,0.982224,0.626054,5.99215,1.4278,5.50095,0.000337884,0.116473,1.30351,0.814753,0.0451765,0.0242174,0.113566,0.673101,4.16524e-07,6.90454
6,2.70304,5.25215,8.38799,0.0125301,0.61457,3.6647,15.1667,0.000379625,0.972559,3.52167,5.50049,0.000511517,0.545852,3.59599,1.33934,6.27952e-07,, , 1.51534,1.81647,1.16242,11.6317,2.17577,5.50049,0.000511517,0.232886,2.52194,1.5357,0.0841985,0.0419966,0.196138,1.33934,6.27952e-07,13.8055
7,2.39963,2.46944,9.57113,0.0419386,0.113896,0.422552,49.3418,0.000709802,2.35976,2.42957,0.00863468,0.000388595,0.0897642,0.39842,0.179039,4.75375e-07,, , 0.0423832,4.71431,0.0326411,11.9574,0.181031,0.00863468,0.000388595,0.827824,0.245656,0.23446,0.00806779,0.138908,0.140591,0.179039,4.75375e-07,49.0734
8,0.0704567,0.0810198,0.0309839,5.19939e-05,0.000515507,0.00153233,0.0602372,8.67464e-07,0.00172762,0.0122907,0.00210072,1.27623e-06,9.44246e-05,0.00111124,0.000218025,1.58686e-09,, , 0.0047164,0.0057576,0.00354432,0.242822,0.0848053,0.00210072,1.27623e-06,0.00101147,0.000743418,0.000438583,2.36669e-05,0.000345503,0.000775605,0.000218025,1.58686e-09,0.0599602
Total,75.8082,77.1472,56.8901,0.0664638,5.02221,19.3873,83.1358,0.00144786,29.449,44.568,34.6928,0.00156063,4.34737,18.7638,7.09202,1.91924e-06,, , 22.6954,33.1143,18.2072,78.9582,43.667,34.6928,0.00156063,1.2825,13.7841,8.84094,0.486142,0.247047,1.46743,7.09202,1.91924e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70737,0.0047639,0.878565,6.10603,0.00919868,1.69643
