Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,1.82548e-05,0.46473,0,0.0759025,2.93624e-07,11.363,0,1.23285,1.13766e-06,0.413368,0,0.052057,1.39034e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,1.13766e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,1.39034e-09,0.0585562
2,28.4059,41.4789,12.9008,0.000760783,1.70298,5.88588,2.9779,2.37352e-05,9.26716,22.3402,9.61581,9.68625e-06,1.44216,5.62507,2.10946,1.19605e-08,, , 10.3729,13.1289,8.10557,21.2131,22.2575,9.61581,9.68625e-06,0.0155217,4.20998,2.70616,0.151094,0.0119095,0.510699,2.10946,1.19605e-08,0.920125
3,6.95817,9.10794,7.45146,0.00152313,0.935753,2.53913,2.65688,4.74777e-05,2.71542,4.86519,6.41924,2.09323e-05,0.845509,2.44888,0.927353,2.57507e-08,, , 2.47789,3.13018,1.97253,6.33853,5.07286,6.41924,2.09323e-05,0.0293457,1.9347,1.2866,0.0730947,0.0108401,0.181023,0.927353,2.57507e-08,1.73961
4,9.75296,15.8924,7.99306,0.00303345,1.19481,5.03143,5.28688,9.48206e-05,3.49086,9.63027,6.41597,2.89824e-05,1.05946,4.89607,1.82887,3.56256e-08,, , 4.37745,5.3442,3.39948,10.9323,6.95649,6.41597,2.89824e-05,0.0584488,3.57823,2.25216,0.125133,0.0169902,0.277815,1.82887,3.56256e-08,3.46485
5,1.75214,2.86542,6.99879,0.00602901,0.444245,1.84203,7.58783,0.000189548,0.65555,1.76882,5.50133,2.00488e-05,0.400451,1.79824,0.673997,2.45298e-08,, , 0.808182,0.986738,0.629454,5.99215,1.4278,5.50133,2.00488e-05,0.116473,1.31981,0.832531,0.0463521,0.0242174,0.113566,0.673997,2.45298e-08,6.90454
6,2.93681,5.25215,8.38859,0.0120616,0.724762,3.6647,15.1685,0.00037905,1.20633,3.52167,5.50109,4.29991e-05,0.656044,3.59599,1.34114,5.25975e-08,, , 1.58908,1.90776,1.23116,11.6317,2.17577,5.50109,4.29991e-05,0.232886,2.57288,1.59127,0.0878735,0.0419966,0.196138,1.34114,5.25975e-08,13.8055
7,2.40509,2.46944,9.57131,0.041559,0.130974,0.422552,49.3427,0.000709338,2.36522,2.42957,0.00881904,8.91179e-06,0.106842,0.39842,0.179923,1.08784e-08,, , 0.0441061,4.71644,0.0342472,11.9574,0.181031,0.00881904,8.91179e-06,0.827824,0.253551,0.243073,0.00863735,0.138908,0.140591,0.179923,1.08784e-08,49.0734
8,0.0707526,0.0810198,0.0310141,5.07613e-05,0.00052425,0.00153233,0.0602372,8.65931e-07,0.00202348,0.0122907,0.00213092,4.36318e-08,0.000103167,0.00111124,0.000218026,5.3612e-11,, , 0.00480973,0.00587313,0.00363131,0.242822,0.0848053,0.00213092,4.36318e-08,0.00101147,0.000747459,0.000442992,2.39585e-05,0.000345503,0.000775605,0.000218026,5.3612e-11,0.0599602
Total,77.4248,77.1472,56.8946,0.0650359,5.59878,19.3873,83.1568,0.00144513,31.0655,44.568,34.6972,0.000132742,4.92394,18.7638,7.11301,1.62786e-07,, , 23.2053,33.7456,18.6826,78.9582,43.667,34.6972,0.000132742,1.2825,14.0506,9.13174,0.505371,0.247047,1.46743,7.11301,1.62786e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.69789,0.00472743,0.871838,5.98757,0.00906364,1.67153
