Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,1.98062e-05,0.46473,0,0.0759025,2.95526e-07,11.363,0,1.23285,2.68901e-06,0.413368,0,0.052057,3.29219e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,2.68901e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,3.29219e-09,0.0585562
2,28.1697,41.4789,12.9008,0.000752308,1.69793,5.88588,2.9779,2.36936e-05,9.03097,22.3402,9.61579,1.21078e-06,1.43712,5.62507,2.10946,1.56268e-09,, , 10.2983,13.0367,8.03612,21.2131,22.2575,9.61579,1.21078e-06,0.0155217,4.20764,2.70361,0.150926,0.0119095,0.510699,2.10946,1.56268e-09,0.920125
3,6.96167,9.10794,7.45151,0.00151975,0.940901,2.53913,2.65689,4.74611e-05,2.71892,4.86519,6.41929,1.75509e-05,0.850658,2.44888,0.927354,2.16143e-08,, , 2.479,3.13155,1.97356,6.33853,5.07286,6.41929,1.75509e-05,0.0293457,1.93708,1.28919,0.0732664,0.0108401,0.181023,0.927354,2.16143e-08,1.73961
4,9.60531,15.8924,7.9927,0.00302067,1.12942,5.03143,5.28202,9.47894e-05,3.3432,9.63027,6.41562,1.62092e-05,0.994068,4.89607,1.824,2.00124e-08,, , 4.33087,5.28654,3.35606,10.9323,6.95649,6.41562,1.62092e-05,0.0584488,3.548,2.21919,0.122952,0.0169902,0.277815,1.824,2.00124e-08,3.46485
5,1.72383,2.86542,6.9988,0.00601696,0.445301,1.84203,7.58783,0.000189518,0.627239,1.76882,5.50134,7.99552e-06,0.401507,1.79824,0.673997,9.77416e-09,, , 0.799252,0.975683,0.621129,5.99215,1.4278,5.50134,7.99552e-06,0.116473,1.3203,0.833063,0.0463873,0.0242174,0.113566,0.673997,9.77416e-09,6.90454
6,2.9592,5.25215,8.38849,0.0120307,0.706517,3.6647,15.1685,0.000379012,1.22872,3.52167,5.50099,1.21405e-05,0.6378,3.59599,1.34114,1.48382e-08,, , 1.59615,1.9165,1.23775,11.6317,2.17577,5.50099,1.21405e-05,0.232886,2.56445,1.58207,0.087265,0.0419966,0.196138,1.34114,1.48382e-08,13.8055
7,2.40837,2.46944,9.57128,0.0415724,0.128259,0.422552,49.3425,0.000709354,2.3685,2.42957,0.00878973,2.23395e-05,0.104127,0.39842,0.179747,2.72872e-08,, , 0.0451399,4.71772,0.0352109,11.9574,0.181031,0.00878973,2.23395e-05,0.827824,0.252296,0.241704,0.00854681,0.138908,0.140591,0.179747,2.72872e-08,49.0734
8,0.0708436,0.0810198,0.0310251,5.10122e-05,0.000527429,0.00153233,0.0602374,8.66244e-07,0.00211451,0.0122907,0.0021419,2.94514e-07,0.000106346,0.00111124,0.000218242,3.66488e-10,, , 0.00483845,0.00590868,0.00365808,0.242822,0.0848053,0.0021419,2.94514e-07,0.00101147,0.000748929,0.000444596,2.40645e-05,0.000345503,0.000775605,0.000218242,3.66488e-10,0.0599602
Total,77.0419,77.1472,56.8942,0.0649836,5.51359,19.3873,83.1518,0.00144499,30.6827,44.568,34.6968,8.04299e-05,4.83875,18.7638,7.10797,9.87477e-08,, , 23.0845,33.5961,18.57,78.9582,43.667,34.6968,8.04299e-05,1.2825,14.0112,9.08877,0.50253,0.247047,1.46743,7.10797,9.87477e-08,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.69932,0.00473601,0.873421,6.00516,0.00909525,1.67736
