Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,1.99096e-05,0.46473,0,0.0759025,2.95661e-07,11.363,0,1.23285,2.79243e-06,0.413368,0,0.052057,3.42706e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,2.79243e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,3.42706e-09,0.0585562
2,27.909,41.4789,12.9006,0.000758678,1.66241,5.88588,2.9779,2.37248e-05,8.7703,22.3402,9.61559,7.58102e-06,1.4016,5.62507,2.10945,9.37543e-09,, , 10.2161,12.9349,7.95947,21.2131,22.2575,9.61559,7.58102e-06,0.0155217,4.19122,2.6857,0.149741,0.0119095,0.510699,2.10945,9.37543e-09,0.920125
3,6.82836,9.10794,7.45078,0.00151192,0.872554,2.53913,2.65445,4.74229e-05,2.5856,4.86519,6.41856,9.71897e-06,0.78231,2.44888,0.924919,1.20469e-08,, , 2.43694,3.07949,1.93436,6.33853,5.07286,6.41856,9.71897e-06,0.0293457,1.90548,1.25472,0.0709869,0.0108401,0.181023,0.924919,1.20469e-08,1.73961
4,9.36143,15.8924,7.99248,0.00301591,1.08778,5.03143,5.28201,9.47777e-05,3.09933,9.63027,6.41539,1.14424e-05,0.952423,4.89607,1.824,1.41916e-08,, , 4.25394,5.19131,3.28434,10.9323,6.95649,6.41539,1.14424e-05,0.0584488,3.52875,2.19818,0.121563,0.0169902,0.277815,1.824,1.41916e-08,3.46485
5,1.70371,2.86542,6.99841,0.00602274,0.409422,1.84203,7.58694,0.000189532,0.607121,1.76882,5.50096,1.37767e-05,0.365628,1.79824,0.673101,1.68535e-08,, , 0.792905,0.967827,0.615213,5.99215,1.4278,5.50096,1.37767e-05,0.116473,1.30371,0.814968,0.0451907,0.0242174,0.113566,0.673101,1.68535e-08,6.90454
6,2.70704,5.25215,8.388,0.0120696,0.616248,3.6647,15.1667,0.00037906,0.976565,3.52167,5.5005,5.10164e-05,0.547531,3.59599,1.33934,6.24285e-08,, , 1.51661,1.81804,1.1636,11.6317,2.17577,5.5005,5.10164e-05,0.232886,2.52272,1.53655,0.0842544,0.0419966,0.196138,1.33934,6.24285e-08,13.8055
7,2.40455,2.46944,9.57121,0.0415568,0.121195,0.422552,49.3421,0.000709335,2.36468,2.42957,0.00871348,6.7302e-06,0.0970633,0.39842,0.179393,8.21428e-09,, , 0.0439338,4.71623,0.0340866,11.9574,0.181031,0.00871348,6.7302e-06,0.827824,0.249031,0.238141,0.00831122,0.138908,0.140591,0.179393,8.21428e-09,49.0734
8,0.0708209,0.0810198,0.0309938,5.0794e-05,0.000518369,0.00153233,0.0602372,8.65971e-07,0.00209175,0.0122907,0.0021106,7.63556e-08,9.72857e-05,0.00111124,0.000218026,9.40568e-11,, , 0.00483127,0.0058998,0.00365139,0.242822,0.0848053,0.0021106,7.63556e-08,0.00101147,0.00074474,0.000440026,2.37623e-05,0.000345503,0.000775605,0.000218026,9.40568e-11,0.0599602
Total,76.1279,77.1472,56.892,0.0650063,5.23485,19.3873,83.1463,0.00144501,29.7687,44.568,34.6947,0.000103135,4.56002,18.7638,7.10247,1.26631e-07,, , 22.7962,33.2392,18.3013,78.9582,43.667,34.6947,0.000103135,1.2825,13.8824,8.94819,0.493234,0.247047,1.46743,7.10247,1.26631e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70384,0.00475665,0.877227,6.06126,0.00917167,1.69145
