Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.05301e-05,0.46473,0,0.0759025,2.96425e-07,11.363,0,1.23285,3.41297e-06,0.413368,0,0.052057,4.1918e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,3.41297e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,4.1918e-09,0.0585562
2,28.0274,41.4789,12.9006,0.000758416,1.67049,5.88588,2.9779,2.37235e-05,8.88865,22.3402,9.61564,7.31923e-06,1.40968,5.62507,2.10945,9.05154e-09,, , 10.2535,12.9811,7.99427,21.2131,22.2575,9.61564,7.31923e-06,0.0155217,4.19496,2.68978,0.15001,0.0119095,0.510699,2.10945,9.05154e-09,0.920125
3,6.92917,9.10794,7.45113,0.00152118,0.905341,2.53913,2.65567,4.74682e-05,2.68642,4.86519,6.41891,1.89798e-05,0.815097,2.44888,0.926136,2.33832e-08,, , 2.46875,3.11886,1.96401,6.33853,5.07286,6.41891,1.89798e-05,0.0293457,1.92064,1.27126,0.0720804,0.0108401,0.181023,0.926136,2.33832e-08,1.73961
4,9.46357,15.8924,7.99257,0.00301715,1.10415,5.03143,5.28201,9.47808e-05,3.20147,9.63027,6.41548,1.26859e-05,0.968798,4.89607,1.824,1.57111e-08,, , 4.28616,5.23119,3.31438,10.9323,6.95649,6.41548,1.26859e-05,0.0584488,3.53632,2.20644,0.122109,0.0169902,0.277815,1.824,1.57111e-08,3.46485
5,1.71819,2.86542,6.99847,0.00603139,0.414356,1.84203,7.58694,0.000189554,0.621595,1.76882,5.50101,2.24267e-05,0.370562,1.79824,0.673101,2.74356e-08,, , 0.797471,0.973479,0.619469,5.99215,1.4278,5.50101,2.24267e-05,0.116473,1.30599,0.817456,0.0453553,0.0242174,0.113566,0.673101,2.74356e-08,6.90454
6,2.83212,5.25215,8.38818,0.0120601,0.649164,3.6647,15.1667,0.000379048,1.10164,3.52167,5.50068,4.15483e-05,0.580447,3.59599,1.33934,5.08334e-08,, , 1.55606,1.86688,1.20038,11.6317,2.17577,5.50068,4.15483e-05,0.232886,2.53793,1.55315,0.0853522,0.0419966,0.196138,1.33934,5.08334e-08,13.8055
7,2.40364,2.46944,9.57122,0.0415813,0.122308,0.422552,49.3421,0.000709365,2.36377,2.42957,0.00872549,3.12294e-05,0.0981759,0.39842,0.179393,3.81534e-08,, , 0.0436467,4.71587,0.0338189,11.9574,0.181031,0.00872549,3.12294e-05,0.827824,0.249545,0.238703,0.00834833,0.138908,0.140591,0.179393,3.81534e-08,49.0734
8,0.0709119,0.0810198,0.0310234,5.07504e-05,0.000526952,0.00153233,0.0602374,8.65917e-07,0.00218279,0.0122907,0.00214025,3.27238e-08,0.000105869,0.00111124,0.000218242,4.00162e-11,, , 0.00485998,0.00593534,0.00367816,0.242822,0.0848053,0.00214025,3.27238e-08,0.00101147,0.000748708,0.000444355,2.40486e-05,0.000345503,0.000775605,0.000218242,4.00162e-11,0.0599602
Total,76.5879,77.1472,56.8928,0.0650408,5.33107,19.3873,83.1475,0.0014451,30.2287,44.568,34.6954,0.000137635,4.65623,18.7638,7.1037,1.688e-07,, , 22.9413,33.4188,18.4365,78.9582,43.667,34.6954,0.000137635,1.2825,13.9268,8.99672,0.496442,0.247047,1.46743,7.1037,1.688e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70228,0.00474624,0.875309,6.04191,0.00913307,1.68433
