Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.36328e-05,0.46473,0,0.0759025,3.00462e-07,11.363,0,1.23285,6.51567e-06,0.413368,0,0.052057,8.22803e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.51567e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,8.22803e-09,0.0585562
2,27.5852,41.4789,12.9001,0.000804001,1.57887,5.88588,2.97231,2.39496e-05,8.4465,22.3402,9.61514,5.29035e-05,1.31806,5.62507,2.10387,6.55681e-08,, , 10.114,12.8084,7.86425,21.2131,22.2575,9.61514,5.29035e-05,0.0155217,4.1526,2.64357,0.146955,0.0119095,0.510699,2.10387,6.55681e-08,0.920125
3,6.39727,9.10794,7.44931,0.00160254,0.737167,2.53913,2.64837,4.78731e-05,2.15452,4.86519,6.41709,0.000100342,0.646923,2.44888,0.918835,1.24608e-07,, , 2.30096,2.91116,1.8076,6.33853,5.07286,6.41709,0.000100342,0.0293457,1.84289,1.18644,0.0664716,0.0108401,0.181023,0.918835,1.24608e-07,1.73961
4,9.24473,15.8924,7.99222,0.00317206,1.03945,5.03143,5.27958,9.51625e-05,2.98263,9.63027,6.41513,0.0001676,0.904092,4.89607,1.82156,2.06601e-07,, , 4.21713,5.14574,3.25003,10.9323,6.95649,6.41513,0.0001676,0.0584488,3.50641,2.17381,0.119951,0.0169902,0.277815,1.82156,2.06601e-07,3.46485
5,1.643,2.86542,6.99809,0.00626245,0.379415,1.84203,7.58604,0.000190122,0.546402,1.76882,5.50063,0.00025349,0.335621,1.79824,0.672205,3.11473e-07,, , 0.773752,0.944117,0.597358,5.99215,1.4278,5.50063,0.00025349,0.116473,1.28984,0.799834,0.04419,0.0242174,0.113566,0.672205,3.11473e-07,6.90454
6,2.63404,5.25215,8.38792,0.0123373,0.599956,3.6647,15.1649,0.000379388,0.903557,3.52167,5.50042,0.000318784,0.531238,3.59599,1.33755,3.90552e-07,, , 1.49358,1.78953,1.14213,11.6317,2.17577,5.50042,0.000318784,0.232886,2.51519,1.52833,0.0837111,0.0419966,0.196138,1.33755,3.90552e-07,13.8055
7,2.40163,2.46944,9.57115,0.0420255,0.115378,0.422552,49.3418,0.000709908,2.36177,2.42957,0.00865068,0.000475477,0.0912456,0.39842,0.179039,5.81642e-07,, , 0.0430149,4.71509,0.03323,11.9574,0.181031,0.00865068,0.000475477,0.827824,0.246341,0.235207,0.0081172,0.138908,0.140591,0.179039,5.81642e-07,49.0734
8,0.0706616,0.0810198,0.0310103,5.14703e-05,0.000523137,0.00153233,0.0602372,8.66812e-07,0.00193245,0.0122907,0.00212708,7.52648e-07,0.000102054,0.00111124,0.000218026,9.346e-10,, , 0.00478101,0.00583759,0.00360454,0.242822,0.0848053,0.00212708,7.52648e-07,0.00101147,0.000746945,0.000442431,2.39214e-05,0.000345503,0.000775605,0.000218026,9.346e-10,0.0599602
Total,75.1195,77.1472,56.8894,0.066279,4.91549,19.3873,83.1291,0.00144757,28.7603,44.568,34.692,0.00137587,4.24065,18.7638,7.08533,1.68961e-06,, , 22.4781,32.8454,18.0047,78.9582,43.667,34.692,0.00137587,1.2825,13.7347,8.78712,0.482582,0.247047,1.46743,7.08533,1.68961e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70921,0.0047796,0.881461,6.12904,0.0092574,1.70726
