Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.36328e-05,0.46473,0,0.0759025,3.00351e-07,11.363,0,1.23285,6.51567e-06,0.413368,0,0.052057,8.11693e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.51567e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,8.11693e-09,0.0585562
2,27.6845,41.4789,12.9003,0.000783537,1.61329,5.88588,2.9751,2.38471e-05,8.54577,22.3402,9.61533,3.24402e-05,1.35248,5.62507,2.10666,3.99466e-08,, , 10.1453,12.8472,7.89344,21.2131,22.2575,9.61533,3.24402e-05,0.0155217,4.16851,2.66093,0.148103,0.0119095,0.510699,2.10666,3.99466e-08,0.920125
3,6.50669,9.10794,7.44941,0.00159146,0.746505,2.53913,2.64958,4.78158e-05,2.26394,4.86519,6.41719,8.92597e-05,0.656261,2.44888,0.920049,1.10295e-07,, , 2.33548,2.95388,1.83977,6.33853,5.07286,6.41719,8.92597e-05,0.0293457,1.84721,1.19115,0.066783,0.0108401,0.181023,0.920049,1.10295e-07,1.73961
4,9.5252,15.8924,7.99234,0.00315392,1.06259,5.03143,5.27958,9.51174e-05,3.2631,9.63027,6.41526,0.000149461,0.927235,4.89607,1.82157,1.84018e-07,, , 4.3056,5.25526,3.3325,10.9323,6.95649,6.41526,0.000149461,0.0584488,3.51711,2.18548,0.120723,0.0169902,0.277815,1.82157,1.84018e-07,3.46485
5,1.65283,2.86542,6.998,0.0063546,0.370803,1.84203,7.58515,0.000190351,0.556234,1.76882,5.50054,0.00034564,0.327009,1.79824,0.671312,4.26369e-07,, , 0.776853,0.947956,0.600249,5.99215,1.4278,5.50054,0.00034564,0.116473,1.28586,0.79549,0.0439028,0.0242174,0.113566,0.671312,4.26369e-07,6.90454
6,2.6131,5.25215,8.38785,0.0125429,0.588419,3.6647,15.1649,0.000379642,0.882619,3.52167,5.50035,0.000524377,0.519702,3.59599,1.33755,6.44299e-07,, , 1.48697,1.78135,1.13597,11.6317,2.17577,5.50035,0.000524377,0.232886,2.50985,1.52251,0.0833263,0.0419966,0.196138,1.33755,6.44299e-07,13.8055
7,2.39908,2.46944,9.57115,0.042078,0.11595,0.422552,49.3418,0.000709973,2.35922,2.42957,0.00865685,0.000527955,0.0918179,0.39842,0.17904,6.45903e-07,, , 0.0422109,4.7141,0.0324805,11.9574,0.181031,0.00865685,0.000527955,0.827824,0.246606,0.235496,0.00813628,0.138908,0.140591,0.17904,6.45903e-07,49.0734
8,0.0702064,0.0810198,0.0309482,5.13939e-05,0.000505176,0.00153233,0.0602369,8.66716e-07,0.00147729,0.0122907,0.00206503,6.76292e-07,8.40927e-05,0.00111124,0.000217809,8.384e-10,, , 0.00463744,0.00565985,0.0034707,0.242822,0.0848053,0.00206503,6.76292e-07,0.00101147,0.000738641,0.000433372,2.33223e-05,0.000345503,0.000775605,0.000217809,8.384e-10,0.0599602
Total,75.5946,77.1472,56.8896,0.0665795,4.96279,19.3873,83.1323,0.00144791,29.2353,44.568,34.6922,0.00167632,4.28795,18.7638,7.08845,2.05979e-06,, , 22.628,33.0309,18.1444,78.9582,43.667,34.6922,0.00167632,1.2825,13.7566,8.81098,0.48416,0.247047,1.46743,7.08845,2.05979e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70838,0.00476876,0.879462,6.11879,0.00921682,1.69978
