Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,2.40465e-05,0.46473,0,0.0759025,3.00921e-07,11.363,0,1.23285,6.92937e-06,0.413368,0,0.052057,8.68765e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,6.92937e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,8.68765e-09,0.0585562
2,27.6946,41.4789,12.9003,0.000796311,1.60437,5.88588,2.9751,2.39111e-05,8.55588,22.3402,9.61528,4.52134e-05,1.34356,5.62507,2.10665,5.59454e-08,, , 10.1485,12.8511,7.89641,21.2131,22.2575,9.61528,4.52134e-05,0.0155217,4.16439,2.65643,0.147805,0.0119095,0.510699,2.10665,5.59454e-08,0.920125
3,6.14197,9.10794,7.44855,0.00158586,0.666368,2.53913,2.64593,4.77881e-05,1.89922,4.86519,6.41633,8.36639e-05,0.576124,2.44888,0.916397,1.03357e-07,, , 2.22043,2.81146,1.73252,6.33853,5.07286,6.41633,8.36639e-05,0.0293457,1.81016,1.15073,0.0641104,0.0108401,0.181023,0.916397,1.03357e-07,1.73961
4,9.60922,15.8924,7.99291,0.00317334,1.16853,5.03143,5.28445,9.51656e-05,3.34712,9.63027,6.41583,0.000168877,1.03318,4.89607,1.82644,2.08121e-07,, , 4.33211,5.28807,3.35721,10.9323,6.95649,6.41583,0.000168877,0.0584488,3.56609,2.23891,0.124257,0.0169902,0.277815,1.82644,2.08121e-07,3.46485
5,1.93503,2.86542,6.99953,0.00631705,0.512547,1.84203,7.58962,0.000190258,0.838434,1.76882,5.50207,0.000308095,0.468753,1.79824,0.675789,3.79679e-07,, , 0.865872,1.05815,0.683232,5.99215,1.4278,5.50207,0.000308095,0.116473,1.35138,0.866979,0.0486301,0.0242174,0.113566,0.675789,3.79679e-07,6.90454
6,3.01255,5.25215,8.38883,0.0122645,0.769932,3.6647,15.1703,0.000379299,1.28207,3.52167,5.50133,0.000245985,0.701215,3.59599,1.34293,3.01334e-07,, , 1.61298,1.93733,1.25343,11.6317,2.17577,5.50133,0.000245985,0.232886,2.59376,1.61406,0.08938,0.0419966,0.196138,1.34293,3.01334e-07,13.8055
7,2.40345,2.46944,9.57125,0.0420806,0.125392,0.422552,49.3423,0.000709976,2.36359,2.42957,0.00875878,0.000530573,0.10126,0.39842,0.17957,6.49208e-07,, , 0.0435893,4.7158,0.0337654,11.9574,0.181031,0.00875878,0.000530573,0.827824,0.250971,0.240258,0.00845117,0.138908,0.140591,0.17957,6.49208e-07,49.0734
8,0.0704112,0.0810198,0.0309812,5.23647e-05,0.000514713,0.00153233,0.0602372,8.67942e-07,0.00168211,0.0122907,0.00209797,1.6471e-06,9.36298e-05,0.00111124,0.000218025,2.06506e-09,, , 0.00470205,0.00573983,0.00353093,0.242822,0.0848053,0.00209797,1.6471e-06,0.00101147,0.00074305,0.000438182,2.36404e-05,0.000345503,0.000775605,0.000218025,2.06506e-09,0.0599602
Total,76.0102,77.1472,56.8919,0.0662941,5.31239,19.3873,83.1439,0.00144757,29.651,44.568,34.6946,0.00139098,4.63755,18.7638,7.10005,1.7084e-06,, , 22.7591,33.1932,18.2666,78.9582,43.667,34.6946,0.00139098,1.2825,13.9182,8.9873,0.495819,0.247047,1.46743,7.10005,1.7084e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.70266,0.00475928,0.877714,6.04633,0.00918148,1.69326
