Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,1.90305e-05,0.46473,0,0.0759025,2.94579e-07,11.363,0,1.23285,1.91333e-06,0.413368,0,0.052057,2.34579e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,1.91333e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,2.34579e-09,0.0585562
2,28.1679,41.4789,12.9007,0.000754184,1.68525,5.88588,2.9779,2.37029e-05,9.02915,22.3402,9.61572,3.08695e-06,1.42443,5.62507,2.10945,3.89637e-09,, , 10.2978,13.036,8.03558,21.2131,22.2575,9.61572,3.08695e-06,0.0155217,4.20178,2.69722,0.150503,0.0119095,0.510699,2.10945,3.89637e-09,0.920125
3,7.02385,9.10794,7.45153,0.00151055,0.94248,2.53913,2.65689,4.74162e-05,2.7811,4.86519,6.41931,8.35548e-06,0.852236,2.44888,0.927355,1.03836e-08,, , 2.49861,3.15583,1.99185,6.33853,5.07286,6.41931,8.35548e-06,0.0293457,1.93781,1.28999,0.073319,0.0108401,0.181023,0.927355,1.03836e-08,1.73961
4,9.7567,15.8924,7.99302,0.00301747,1.18897,5.03143,5.28446,9.47815e-05,3.49459,9.63027,6.41594,1.30023e-05,1.05362,4.89607,1.82644,1.60867e-08,, , 4.37863,5.34566,3.40057,10.9323,6.95649,6.41594,1.30023e-05,0.0584488,3.57553,2.24922,0.124938,0.0169902,0.277815,1.82644,1.60867e-08,3.46485
5,1.7587,2.86542,6.99874,0.00603279,0.439461,1.84203,7.58783,0.000189557,0.662104,1.76882,5.50128,2.38338e-05,0.395667,1.79824,0.673996,2.91579e-08,, , 0.81025,0.989298,0.631381,5.99215,1.4278,5.50128,2.38338e-05,0.116473,1.3176,0.830118,0.0461926,0.0242174,0.113566,0.673996,2.91579e-08,6.90454
6,2.95684,5.25215,8.3887,0.0120557,0.745276,3.6647,15.1703,0.000379043,1.22636,3.52167,5.5012,3.71306e-05,0.676558,3.59599,1.34292,4.54284e-08,, , 1.5954,1.91558,1.23705,11.6317,2.17577,5.5012,3.71306e-05,0.232886,2.58237,1.60162,0.0885576,0.0419966,0.196138,1.34292,4.54284e-08,13.8055
7,2.40764,2.46944,9.57134,0.0415865,0.132964,0.422552,49.3428,0.000709371,2.36777,2.42957,0.00884052,3.64761e-05,0.108832,0.39842,0.1801,4.4557e-08,, , 0.0449102,4.71744,0.0349967,11.9574,0.181031,0.00884052,3.64761e-05,0.827824,0.254471,0.244077,0.00870372,0.138908,0.140591,0.1801,4.4557e-08,49.0734
8,0.0708664,0.0810198,0.0310196,5.07504e-05,0.000525839,0.00153233,0.0602374,8.65918e-07,0.00213727,0.0122907,0.00213641,3.27238e-08,0.000104756,0.00111124,0.000218242,4.01876e-11,, , 0.00484562,0.00591757,0.00366477,0.242822,0.0848053,0.00213641,3.27238e-08,0.00101147,0.000748194,0.000443794,2.40115e-05,0.000345503,0.000775605,0.000218242,4.01876e-11,0.0599602
Total,77.2854,77.1472,56.8946,0.065027,5.59965,19.3873,83.1564,0.00144503,30.9262,44.568,34.6973,0.000123831,4.92482,18.7638,7.11255,1.51896e-07,, , 23.1614,33.6912,18.6416,78.9582,43.667,34.6973,0.000123831,1.2825,14.051,9.13218,0.5054,0.247047,1.46743,7.11255,1.51896e-07,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.69789,0.00473054,0.872413,5.98749,0.0090751,1.67364
