Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000151051,1.41734e-05,1.89731e-05,2.59329e-06,8.41833e-05,1.26298e-05,1.8498e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,25.143,0,3.55956,1.85651e-05,0.46473,0,0.0759025,2.94003e-07,11.363,0,1.23285,1.44793e-06,0.413368,0,0.052057,1.76985e-09,, , 3.53095,4.5255,3.30654,10.6503,5.51074,1.23285,1.44793e-06,0.000987789,0.180712,0.219494,0.0131624,0.00183966,0.0468199,0.052057,1.76985e-09,0.0585562
2,28.1532,41.4789,12.9007,0.000754184,1.69207,5.88588,2.9779,2.37029e-05,9.01445,22.3402,9.61575,3.08695e-06,1.43125,5.62507,2.10946,3.8882e-09,, , 10.2931,13.0302,8.03126,21.2131,22.2575,9.61575,3.08695e-06,0.0155217,4.20493,2.70066,0.15073,0.0119095,0.510699,2.10946,3.8882e-09,0.920125
3,6.8766,9.10794,7.45126,0.00152354,0.917534,2.53913,2.65688,4.74798e-05,2.63385,4.86519,6.41904,2.13468e-05,0.82729,2.44888,0.92735,2.62774e-08,, , 2.45216,3.09833,1.94855,6.33853,5.07286,6.41904,2.13468e-05,0.0293457,1.92628,1.27741,0.072487,0.0108401,0.181023,0.92735,2.62774e-08,1.73961
4,9.56207,15.8924,7.99277,0.00301138,1.14207,5.03143,5.28445,9.47666e-05,3.29996,9.63027,6.41569,6.91563e-06,1.00672,4.89607,1.82643,8.63181e-09,, , 4.31723,5.26966,3.34334,10.9323,6.95649,6.41569,6.91563e-06,0.0584488,3.55385,2.22556,0.123374,0.0169902,0.277815,1.82643,8.63181e-09,3.46485
5,1.71063,2.86542,6.99865,0.00603996,0.431148,1.84203,7.58694,0.000189575,0.614039,1.76882,5.50119,3.10004e-05,0.387354,1.79824,0.673104,3.79383e-08,, , 0.795088,0.970529,0.617247,5.99215,1.4278,5.50119,3.10004e-05,0.116473,1.31375,0.825925,0.0459153,0.0242174,0.113566,0.673104,3.79383e-08,6.90454
6,2.87527,5.25215,8.38843,0.0120225,0.696017,3.6647,15.1685,0.000379002,1.14479,3.52167,5.50093,3.89413e-06,0.627299,3.59599,1.34113,4.75644e-09,, , 1.56967,1.88373,1.21307,11.6317,2.17577,5.50093,3.89413e-06,0.232886,2.55959,1.57678,0.0869148,0.0419966,0.196138,1.34113,4.75644e-09,13.8055
7,2.40746,2.46944,9.57127,0.041561,0.12707,0.422552,49.3425,0.00070934,2.36759,2.42957,0.0087769,1.09407e-05,0.102938,0.39842,0.179747,1.33547e-08,, , 0.0448527,4.71737,0.0349432,11.9574,0.181031,0.0087769,1.09407e-05,0.827824,0.251747,0.241104,0.00850715,0.138908,0.140591,0.179747,1.33547e-08,49.0734
8,0.0708664,0.0810198,0.0310328,5.07613e-05,0.000529654,0.00153233,0.0602374,8.65931e-07,0.00213727,0.0122907,0.00214959,4.36318e-08,0.000108571,0.00111124,0.000218242,5.39549e-11,, , 0.00484562,0.00591757,0.00366477,0.242822,0.0848053,0.00214959,4.36318e-08,0.00101147,0.000749958,0.000445718,2.41387e-05,0.000345503,0.000775605,0.000218242,5.39549e-11,0.0599602
Total,76.799,77.1472,56.8937,0.0649818,5.47116,19.3873,83.1533,0.00144503,30.4398,44.568,34.6964,7.86761e-05,4.79633,18.7638,7.1095,9.66707e-08,, , 23.0079,33.5012,18.4986,78.9582,43.667,34.6964,7.86761e-05,1.2825,13.9916,9.06738,0.501115,0.247047,1.46743,7.1095,9.66707e-08,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
1.69998,0.00474147,0.874429,6.01316,0.00911542,1.68108
