Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993045,0,0.0759017,6.85674e-07,0.591577,0,1.69146,2.11413e-05,0.0473652,0,0.0520562,5.82831e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422797,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82831e-07,0.0585562
2,17.7669,15.8789,15.0113,0.000417212,0.496755,0.656911,2.97854,1.31212e-05,5.59145,3.70338,13.2847,9.80703e-05,0.267074,0.427229,2.11009,2.87203e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,9.80703e-05,0.0155217,0.541188,0.129148,0.0239672,0.00853657,0.448777,2.11009,2.87203e-07,0.920125
3,5.2584,4.4361,9.72113,0.000743879,0.181616,0.250568,2.64762,2.07483e-05,1.7232,0.900898,8.86296,0.000105588,0.111417,0.180369,0.918084,4.62041e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86296,0.000105588,0.0293457,0.239572,0.0417726,0.0104411,0.00755516,0.138153,0.918084,4.62041e-07,1.73961
4,8.11523,6.47708,10.2121,0.00148668,0.290839,0.456163,5.27883,3.77228e-05,2.76424,1.12609,8.86132,0.000210073,0.190203,0.355527,1.82081,9.04716e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86132,0.000210073,0.0584488,0.448868,0.0761984,0.0206626,0.0118465,0.201395,1.82081,9.04716e-07,3.46485
5,2.20178,1.60005,9.13362,0.00294786,0.0967507,0.156274,7.5853,7.13784e-05,0.884598,0.282868,7.5978,0.000394517,0.0694789,0.129002,0.671461,1.5852e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.5978,0.000394517,0.116473,0.166863,0.024022,0.00759642,0.017688,0.0627935,0.671461,1.5852e-06,6.90454
6,3.69973,2.49858,10.5356,0.00586264,0.165035,0.295468,15.1667,0.000139326,1.66454,0.463394,7.59822,0.000755493,0.126408,0.25684,1.33934,2.91001e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59822,0.000755493,0.232886,0.321365,0.0467762,0.0151064,0.0313899,0.0980491,1.33934,2.91001e-06,13.8055
7,0.50363,0.470184,9.57641,0.0188975,0.031117,0.0440267,49.3421,0.000255061,0.419468,0.386021,0.0139153,0.00161118,0.019201,0.0321107,0.179393,5.43333e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139153,0.00161118,0.827824,0.0314853,0.0183357,0.00149075,0.107445,0.0556825,0.179393,5.43333e-06,49.0734
8,0.0340165,0.0298294,0.0181345,2.62072e-05,0.000547037,0.000778562,0.0602369,3.26928e-07,0.00617949,0.00199248,0.00216357,5.10768e-06,0.000107633,0.000339159,0.00021781,2.22067e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00216357,5.10768e-06,0.00101147,0.000334569,8.89254e-05,2.32979e-05,0.000321226,0.000724291,0.00021781,2.22067e-08,0.0599602
Total,46.2543,31.3907,66.4844,0.0304103,1.36196,1.86019,83.1353,0.000538371,13.6453,6.86464,47.9126,0.00320117,0.831253,1.38142,7.09145,1.21875e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9126,0.00320117,1.2825,1.79196,0.339823,0.0808917,0.186405,1.05315,7.09145,1.21875e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13507,0.00693674,1.27928,19.8214,0.0146144,2.69521
