Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.099305,0,0.0759017,6.85705e-07,0.591577,0,1.69146,2.11413e-05,0.0473658,0,0.0520562,5.82861e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422803,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82861e-07,0.0585562
2,17.7669,15.8789,15.0109,0.000366654,0.492322,0.657115,2.97574,1.14558e-05,5.59145,3.70338,13.2844,4.75119e-05,0.26264,0.427433,2.1073,1.83115e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2844,4.75119e-05,0.0155217,0.536986,0.129148,0.0239386,0.00853657,0.448777,2.1073,1.83115e-07,0.920125
3,5.2584,4.4361,9.7202,0.000740294,0.173873,0.24948,2.64396,2.04289e-05,1.7232,0.900898,8.86203,0.000102003,0.103674,0.179281,0.914432,4.22108e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86203,0.000102003,0.0293457,0.230783,0.0417726,0.0104001,0.00755516,0.138153,0.914432,4.22108e-07,1.73961
4,8.11523,6.47708,10.2134,0.0014801,0.306768,0.45442,5.28857,3.74909e-05,2.76424,1.12609,8.86255,0.000203488,0.206132,0.353784,1.83055,8.4672e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86255,0.000203488,0.0584488,0.462947,0.0761984,0.0207712,0.0118465,0.201395,1.83055,8.4672e-07,3.46485
5,2.20178,1.60005,9.13506,0.0029488,0.107391,0.156598,7.58977,7.14882e-05,0.884598,0.282868,7.59924,0.000395457,0.0801189,0.129326,0.675936,1.64013e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59924,0.000395457,0.116473,0.177763,0.024022,0.00765986,0.017688,0.0627935,0.675936,1.64013e-06,6.90454
6,3.69973,2.49858,10.5366,0.00584474,0.180146,0.296077,15.1721,0.000139329,1.66454,0.463394,7.59923,0.000737589,0.141519,0.25745,1.34471,2.91342e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59923,0.000737589,0.232886,0.336997,0.0467762,0.0151956,0.0313899,0.0980491,1.34471,2.91342e-06,13.8055
7,0.50363,0.470184,9.57649,0.0185338,0.0318254,0.0441543,49.3425,0.000253917,0.419468,0.386021,0.0139961,0.00124744,0.0199094,0.0322383,0.179746,4.28903e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139961,0.00124744,0.827824,0.0323177,0.0183357,0.00149432,0.107445,0.0556825,0.179746,4.28903e-06,49.0734
8,0.0340165,0.0298294,0.0181328,2.5332e-05,0.000546851,0.000778562,0.0602369,3.24882e-07,0.00617949,0.00199248,0.00216192,4.2325e-06,0.000107447,0.000339158,0.00021781,2.01603e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00216192,4.2325e-06,0.00101147,0.000334384,8.89254e-05,2.32968e-05,0.000321226,0.000724291,0.00021781,2.01603e-08,0.0599602
Total,46.2543,31.3907,66.4869,0.029968,1.39218,1.85862,83.1488,0.000535121,13.6453,6.86464,47.9151,0.00275887,0.861467,1.37985,7.10495,1.08975e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9151,0.00275887,1.2825,1.82041,0.339823,0.0810871,0.186405,1.05315,7.10495,1.08975e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13403,0.00693664,1.27927,19.7321,0.014614,2.69513
