Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.50544e-05,0.0993031,0,0.0759017,5.43627e-07,0.591577,0,1.69146,1.79334e-05,0.0473638,0,0.0520562,4.40783e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.79334e-05,0.000987789,0.0422784,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,4.40783e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000346486,0.498679,0.659021,2.97854,1.0012e-05,5.59145,3.70338,13.2847,2.73441e-05,0.268997,0.429339,2.11009,9.2877e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,2.73441e-05,0.0155217,0.545222,0.129148,0.023966,0.00853657,0.448777,2.11009,9.2877e-08,0.920125
3,5.2584,4.4361,9.7233,0.000671125,0.19781,0.251171,2.65613,1.79546e-05,1.7232,0.900898,8.86513,3.28339e-05,0.127611,0.180972,0.926601,1.12832e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86513,3.28339e-05,0.0293457,0.256273,0.0417726,0.010537,0.00755516,0.138153,0.926601,1.12832e-07,1.73961
4,8.11523,6.47708,10.2127,0.00129908,0.300171,0.457052,5.2837,3.44992e-05,2.76424,1.12609,8.86191,2.24689e-05,0.199535,0.356416,1.82568,9.88152e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86191,2.24689e-05,0.0584488,0.459039,0.0761984,0.0207145,0.0118465,0.201395,1.82568,9.88152e-08,3.46485
5,2.20178,1.60005,9.13431,0.00263925,0.101875,0.156429,7.58709,6.88414e-05,0.884598,0.282868,7.59849,8.59103e-05,0.0746031,0.129157,0.673253,3.16706e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59849,8.59103e-05,0.116473,0.172111,0.024022,0.00762698,0.017688,0.0627935,0.673253,3.16706e-07,6.90454
6,3.69973,2.49858,10.5362,0.00520318,0.174814,0.295895,15.1703,0.000136832,1.66454,0.463394,7.59887,9.60255e-05,0.136186,0.257267,1.34292,4.15592e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59887,9.60255e-05,0.232886,0.331513,0.0467762,0.0151639,0.0313899,0.0980491,1.34292,4.15592e-07,13.8055
7,0.50363,0.470184,9.57649,0.0173316,0.0317605,0.0441229,49.3425,0.000250194,0.419468,0.386021,0.0139914,4.52022e-05,0.0198445,0.0322069,0.179746,5.66539e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139914,4.52022e-05,0.827824,0.0322217,0.0183357,0.00149411,0.107445,0.0556825,0.179746,5.66539e-07,49.0734
8,0.0340165,0.0298294,0.0181564,2.19396e-05,0.00054951,0.000778568,0.0602372,3.14028e-07,0.00617949,0.00199248,0.00218554,8.40099e-07,0.000110107,0.000339165,0.000218026,9.30685e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00218554,8.40099e-07,0.00101147,0.000337033,8.89254e-05,2.33131e-05,0.000321226,0.000724291,0.000218026,9.30685e-09,0.0599602
Total,46.2543,31.3907,66.4886,0.0275377,1.40496,1.86447,83.1544,0.000519191,13.6453,6.86464,47.9168,0.000328558,0.874251,1.3857,7.11057,2.05345e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9168,0.000328558,1.2825,1.839,0.339823,0.0811298,0.186405,1.05315,7.11057,2.05345e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13343,0.00693668,1.27927,19.681,0.0146141,2.69516
