Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.73729e-05,0.0993033,0,0.0759017,6.13556e-07,0.591577,0,1.69146,2.02518e-05,0.047364,0,0.0520562,5.10713e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.02518e-05,0.000987789,0.0422785,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.10713e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000348562,0.497937,0.658898,2.97854,1.01065e-05,5.59145,3.70338,13.2847,2.94206e-05,0.268256,0.429216,2.11009,9.87808e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,2.94206e-05,0.0155217,0.544362,0.129148,0.0239622,0.00853657,0.448777,2.11009,9.87808e-08,0.920125
3,5.2584,4.4361,9.72332,0.000662777,0.198002,0.25118,2.65613,1.77511e-05,1.7232,0.900898,8.86515,2.44858e-05,0.127802,0.180981,0.926602,8.73944e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86515,2.44858e-05,0.0293457,0.256472,0.0417726,0.0105381,0.00755516,0.138153,0.926602,8.73944e-08,1.73961
4,8.11523,6.47708,10.2127,0.00131419,0.299855,0.457022,5.2837,3.46751e-05,2.76424,1.12609,8.86189,3.75752e-05,0.199219,0.356386,1.82568,1.42772e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86189,3.75752e-05,0.0584488,0.458695,0.0761984,0.0207127,0.0118465,0.201395,1.82568,1.42772e-07,3.46485
5,2.20178,1.60005,9.13427,0.00259423,0.101523,0.156418,7.58709,6.85834e-05,0.884598,0.282868,7.59844,4.08925e-05,0.0742511,0.129146,0.673253,1.87735e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59844,4.08925e-05,0.116473,0.17175,0.024022,0.00762489,0.017688,0.0627935,0.673253,1.87735e-07,6.90454
6,3.69973,2.49858,10.5362,0.00515578,0.173645,0.295846,15.1685,0.000136699,1.66454,0.463394,7.59879,4.86286e-05,0.135017,0.257218,1.34113,2.83311e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59879,4.86286e-05,0.232886,0.330302,0.0467762,0.015157,0.0313899,0.0980491,1.34113,2.83311e-07,13.8055
7,0.50363,0.470184,9.57649,0.0173332,0.0318067,0.0441243,49.3425,0.0002502,0.419468,0.386021,0.0139977,4.68951e-05,0.0198908,0.0322083,0.179746,5.71682e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139977,4.68951e-05,0.827824,0.032269,0.0183357,0.00149439,0.107445,0.0556825,0.179746,5.71682e-07,49.0734
8,0.0340165,0.0298294,0.0181597,2.14369e-05,0.000549881,0.000778569,0.0602372,3.11984e-07,0.00617949,0.00199248,0.00218883,3.37368e-07,0.000110478,0.000339166,0.000218026,7.26254e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00218883,3.37368e-07,0.00101147,0.000337403,8.89254e-05,2.33153e-05,0.000321226,0.000724291,0.000218026,7.26254e-09,0.0599602
Total,46.2543,31.3907,66.4884,0.0274576,1.40262,1.86427,83.1526,0.000518941,13.6453,6.86464,47.9166,0.000248487,0.87191,1.3855,7.10878,1.88965e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9166,0.000248487,1.2825,1.83647,0.339823,0.0811167,0.186405,1.05315,7.10878,1.88965e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13354,0.00693669,1.27927,19.6901,0.0146142,2.69516
