Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.65084e-05,0.0993031,0,0.0759017,5.52397e-07,0.591577,0,1.69146,1.93873e-05,0.0473638,0,0.0520562,4.49553e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.93873e-05,0.000987789,0.0422784,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,4.49553e-07,0.0585562
2,17.7669,15.8789,15.0113,0.00033303,0.499067,0.658801,2.97854,9.30546e-06,5.59145,3.70338,13.2848,1.3888e-05,0.269386,0.42912,2.11009,4.87168e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2848,1.3888e-05,0.0155217,0.545388,0.129148,0.0239698,0.00853657,0.448777,2.11009,4.87168e-08,0.920125
3,5.2584,4.4361,9.72332,0.000661817,0.197984,0.251175,2.65613,1.77325e-05,1.7232,0.900898,8.86515,2.35264e-05,0.127785,0.180976,0.926602,8.50589e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86515,2.35264e-05,0.0293457,0.256451,0.0417726,0.010538,0.00755516,0.138153,0.926602,8.50589e-08,1.73961
4,8.11523,6.47708,10.2127,0.00129445,0.300356,0.457003,5.2837,3.44504e-05,2.76424,1.12609,8.86193,1.78417e-05,0.19972,0.356367,1.82568,8.6605e-08,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86193,1.78417e-05,0.0584488,0.459172,0.0761984,0.0207159,0.0118465,0.201395,1.82568,8.6605e-08,3.46485
5,2.20178,1.60005,9.13437,0.0025688,0.102275,0.156441,7.58709,6.84384e-05,0.884598,0.282868,7.59855,1.54604e-05,0.0750036,0.12917,0.673254,1.15216e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59855,1.54604e-05,0.116473,0.172522,0.024022,0.00762937,0.017688,0.0627935,0.673254,1.15216e-07,6.90454
6,3.69973,2.49858,10.5363,0.00526679,0.175622,0.295905,15.1703,0.000137018,1.66454,0.463394,7.59892,0.000159643,0.136994,0.257277,1.34292,6.01936e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59892,0.000159643,0.232886,0.332327,0.0467762,0.0151688,0.0313899,0.0980491,1.34292,6.01936e-07,13.8055
7,0.50363,0.470184,9.57651,0.017452,0.031996,0.0441684,49.3427,0.000250615,0.419468,0.386021,0.0140179,0.000165602,0.02008,0.0322525,0.179923,9.86737e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0140179,0.000165602,0.827824,0.0325015,0.0183357,0.00149528,0.107445,0.0556825,0.179923,9.86737e-07,49.0734
8,0.0340165,0.0298294,0.0181778,2.28577e-05,0.000551922,0.000778575,0.0602374,3.17823e-07,0.00617949,0.00199248,0.00220695,1.75819e-06,0.000112519,0.000339171,0.000218242,1.31017e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00220695,1.75819e-06,0.00101147,0.000339437,8.89254e-05,2.33279e-05,0.000321226,0.000724291,0.000218242,1.31017e-08,0.0599602
Total,46.2543,31.3907,66.4888,0.0276262,1.40716,1.86427,83.1546,0.00051843,13.6453,6.86464,47.917,0.000417107,0.876445,1.3855,7.11075,2.38693e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.917,0.000417107,1.2825,1.84098,0.339823,0.0811445,0.186405,1.05315,7.11075,2.38693e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13338,0.00693666,1.27927,19.6764,0.014614,2.69514
