Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.34879e-05,0.0993032,0,0.0759017,4.88018e-07,0.591577,0,1.69146,1.63669e-05,0.0473639,0,0.0520562,3.85174e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.63669e-05,0.000987789,0.0422784,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.85174e-07,0.0585562
2,17.7669,15.8789,15.0113,0.000327468,0.499001,0.658691,2.97854,9.04991e-06,5.59145,3.70338,13.2848,8.32632e-06,0.269319,0.42901,2.11009,3.27447e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2848,8.32632e-06,0.0155217,0.545211,0.129148,0.02397,0.00853657,0.448777,2.11009,3.27447e-08,0.920125
3,5.2584,4.4361,9.72321,0.000701548,0.197162,0.251148,2.65492,1.87806e-05,1.7232,0.900898,8.86504,6.32566e-05,0.126963,0.180949,0.925389,2.16076e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86504,6.32566e-05,0.0293457,0.255607,0.0417726,0.0105331,0.00755516,0.138153,0.925389,2.16076e-07,1.73961
4,8.11523,6.47708,10.2126,0.0013222,0.298805,0.457037,5.28127,3.47624e-05,2.76424,1.12609,8.86182,4.55908e-05,0.198169,0.356401,1.82325,1.64596e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86182,4.55908e-05,0.0584488,0.457665,0.0761984,0.0207062,0.0118465,0.201395,1.82325,1.64596e-07,3.46485
5,2.20178,1.60005,9.13421,0.00264611,0.101114,0.156406,7.58709,6.88838e-05,0.884598,0.282868,7.59839,9.27717e-05,0.0738425,0.129134,0.673252,3.37934e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59839,9.27717e-05,0.116473,0.171332,0.024022,0.00762245,0.017688,0.0627935,0.673252,3.37934e-07,6.90454
6,3.69973,2.49858,10.5361,0.00529776,0.172935,0.295843,15.1685,0.000137101,1.66454,0.463394,7.59874,0.000190609,0.134307,0.257215,1.34113,6.84735e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59874,0.000190609,0.232886,0.329593,0.0467762,0.0151526,0.0313899,0.0980491,1.34113,6.84735e-07,13.8055
7,0.50363,0.470184,9.57646,0.0174111,0.0315761,0.0441078,49.3425,0.000250492,0.419468,0.386021,0.0139679,0.000124714,0.0196601,0.0321918,0.179746,8.64248e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139679,0.000124714,0.827824,0.0320232,0.0183357,0.00149307,0.107445,0.0556825,0.179746,8.64248e-07,49.0734
8,0.0340165,0.0298294,0.0181674,2.18101e-05,0.000550747,0.000778572,0.0602372,3.13626e-07,0.00617949,0.00199248,0.00219652,7.10609e-07,0.000111344,0.000339169,0.000218026,8.90454e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00219652,7.10609e-07,0.00101147,0.000338266,8.89254e-05,2.33207e-05,0.000321226,0.000724291,0.000218026,8.90454e-09,0.0599602
Total,46.2543,31.3907,66.4882,0.0277515,1.40045,1.86401,83.149,0.000519871,13.6453,6.86464,47.9164,0.000542345,0.869736,1.38524,7.10514,2.69441e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9164,0.000542345,1.2825,1.83405,0.339823,0.0811049,0.186405,1.05315,7.10514,2.69441e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13369,0.00693669,1.27927,19.7029,0.0146142,2.69516
