Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82749e-05,0.0993048,0,0.0759017,6.90936e-07,0.591577,0,1.69146,2.11538e-05,0.0473655,0,0.0520562,5.88092e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11538e-05,0.000987789,0.0422801,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.88092e-07,0.0585562
2,17.7669,15.8789,15.0111,0.000370043,0.494601,0.657054,2.97853,1.17636e-05,5.59145,3.70338,13.2846,5.09011e-05,0.264919,0.427372,2.11009,2.02353e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2846,5.09011e-05,0.0155217,0.53919,0.129148,0.023953,0.00853657,0.448777,2.11009,2.02353e-07,0.920125
3,5.2584,4.4361,9.72077,0.000812298,0.178798,0.250326,2.6464,2.13879e-05,1.7232,0.900898,8.8626,0.000174007,0.108599,0.180126,0.916866,5.41994e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.8626,0.000174007,0.0293457,0.236528,0.0417726,0.0104252,0.00755516,0.138153,0.916866,5.41994e-07,1.73961
4,8.11523,6.47708,10.2127,0.00147864,0.299175,0.455959,5.2837,3.74236e-05,2.76424,1.12609,8.86192,0.000202027,0.198539,0.355323,1.82568,8.29914e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86192,0.000202027,0.0584488,0.456949,0.0761984,0.0207151,0.0118465,0.201395,1.82568,8.29914e-07,3.46485
5,2.20178,1.60005,9.13414,0.00293889,0.100553,0.156389,7.58709,7.13177e-05,0.884598,0.282868,7.59831,0.000385551,0.0732815,0.129117,0.673251,1.55488e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59831,0.000385551,0.116473,0.170758,0.024022,0.0076191,0.017688,0.0627935,0.673251,1.55488e-06,6.90454
6,3.69973,2.49858,10.5359,0.00579401,0.170154,0.295766,15.1685,0.000139023,1.66454,0.463394,7.59855,0.000686863,0.131526,0.257139,1.34113,2.60678e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59855,0.000686863,0.232886,0.326752,0.0467762,0.015136,0.0313899,0.0980491,1.34113,2.60678e-06,13.8055
7,0.50363,0.470184,9.57638,0.0190023,0.0308783,0.04401,49.342,0.00025551,0.419468,0.386021,0.0138844,0.00171597,0.0189623,0.032094,0.179216,5.88176e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0138844,0.00171597,0.827824,0.0312313,0.0183357,0.00148938,0.107445,0.0556825,0.179216,5.88176e-06,49.0734
8,0.0340165,0.0298294,0.0181251,2.7045e-05,0.000545985,0.000778559,0.0602369,3.30843e-07,0.00617949,0.00199248,0.00215424,5.94556e-06,0.000106582,0.000339156,0.000217809,2.61212e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00215424,5.94556e-06,0.00101147,0.000333521,8.89254e-05,2.32914e-05,0.000321226,0.000724291,0.000217809,2.61212e-08,0.0599602
Total,46.2543,31.3907,66.4853,0.0304515,1.37401,1.86028,83.1423,0.000537447,13.6453,6.86464,47.9135,0.00324242,0.843299,1.38151,7.0985,1.22319e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9135,0.00324242,1.2825,1.80402,0.339823,0.0809652,0.186405,1.05315,7.0985,1.22319e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1346,0.0069367,1.27928,19.7806,0.0146142,2.69517
