Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993048,0,0.0759017,6.85671e-07,0.591577,0,1.69146,2.11413e-05,0.0473655,0,0.0520562,5.82827e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422801,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82827e-07,0.0585562
2,17.7669,15.8789,15.0109,0.000371342,0.491198,0.656727,2.97574,1.20573e-05,5.59145,3.70338,13.2844,5.22e-05,0.261516,0.427045,2.1073,2.20705e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2844,5.22e-05,0.0155217,0.535479,0.129148,0.0239341,0.00853657,0.448777,2.1073,2.20705e-07,0.920125
3,5.2584,4.4361,9.72078,0.00073795,0.178925,0.250366,2.6464,2.02377e-05,1.7232,0.900898,8.86261,9.96586e-05,0.108726,0.180166,0.916866,3.98215e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86261,9.96586e-05,0.0293457,0.236694,0.0417726,0.0104258,0.00755516,0.138153,0.916866,3.98215e-07,1.73961
4,8.11523,6.47708,10.2124,0.00148292,0.293388,0.455592,5.28126,3.75399e-05,2.76424,1.12609,8.86154,0.000206312,0.192752,0.354956,1.82324,8.58974e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86154,0.000206312,0.0584488,0.450828,0.0761984,0.0206817,0.0118465,0.201395,1.82324,8.58974e-07,3.46485
5,2.20178,1.60005,9.13382,0.0029271,0.0982068,0.156319,7.58619,7.10982e-05,0.884598,0.282868,7.598,0.000373761,0.070935,0.129047,0.672356,1.44514e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.598,0.000373761,0.116473,0.168355,0.024022,0.0076051,0.017688,0.0627935,0.672356,1.44514e-06,6.90454
6,3.69973,2.49858,10.5359,0.0059069,0.169538,0.295694,15.1685,0.000139695,1.66454,0.463394,7.59851,0.000799755,0.13091,0.257066,1.34113,3.2788e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59851,0.000799755,0.232886,0.326068,0.0467762,0.0151327,0.0313899,0.0980491,1.34113,3.2788e-06,13.8055
7,0.50363,0.470184,9.57638,0.0190428,0.0308726,0.0440098,49.342,0.000255638,0.419468,0.386021,0.0138837,0.00175648,0.0189566,0.0320938,0.179216,6.00974e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0138837,0.00175648,0.827824,0.0312253,0.0183357,0.00148935,0.107445,0.0556825,0.179216,6.00974e-06,49.0734
8,0.0340165,0.0298294,0.0181268,2.62696e-05,0.00054617,0.00077856,0.0602369,3.27537e-07,0.00617949,0.00199248,0.00215588,5.17012e-06,0.000106767,0.000339157,0.000217809,2.28151e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00215588,5.17012e-06,0.00101147,0.000333706,8.89254e-05,2.32926e-05,0.000321226,0.000724291,0.000217809,2.28151e-08,0.0599602
Total,46.2543,31.3907,66.4844,0.0305236,1.36198,1.85949,83.1362,0.000537279,13.6453,6.86464,47.9125,0.00331448,0.831268,1.38071,7.09238,1.28172e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9125,0.00331448,1.2825,1.79126,0.339823,0.0808961,0.186405,1.05315,7.09238,1.28172e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13506,0.00693674,1.27928,19.8209,0.0146144,2.6952
