Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.099305,0,0.0759017,6.85685e-07,0.591577,0,1.69146,2.11413e-05,0.0473657,0,0.0520562,5.82842e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422803,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82842e-07,0.0585562
2,17.7669,15.8789,15.0108,0.000381626,0.489998,0.656658,2.97574,1.22901e-05,5.59145,3.70338,13.2843,6.24844e-05,0.260316,0.426976,2.10729,2.35257e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2843,6.24844e-05,0.0155217,0.534217,0.129148,0.0239272,0.00853657,0.448777,2.10729,2.35257e-07,0.920125
3,5.2584,4.4361,9.72065,0.000741725,0.17761,0.250009,2.64518,2.05483e-05,1.7232,0.900898,8.86248,0.000103434,0.107411,0.17981,0.915652,4.37042e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86248,0.000103434,0.0293457,0.235028,0.0417726,0.0104199,0.00755516,0.138153,0.915652,4.37042e-07,1.73961
4,8.11523,6.47708,10.2129,0.00148462,0.300646,0.454812,5.2837,3.76726e-05,2.76424,1.12609,8.8621,0.000208013,0.20001,0.354176,1.82569,8.92149e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.8621,0.000208013,0.0584488,0.457257,0.0761984,0.0207312,0.0118465,0.201395,1.82569,8.92149e-07,3.46485
5,2.20178,1.60005,9.13444,0.002916,0.102807,0.156454,7.58798,7.0981e-05,0.884598,0.282868,7.59862,0.000362658,0.0755352,0.129182,0.674146,1.38653e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59862,0.000362658,0.116473,0.173062,0.024022,0.00763256,0.017688,0.0627935,0.674146,1.38653e-06,6.90454
6,3.69973,2.49858,10.5361,0.00586684,0.17264,0.295838,15.1685,0.00013946,1.66454,0.463394,7.59872,0.000759687,0.134013,0.257211,1.34113,3.0442e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59872,0.000759687,0.232886,0.329296,0.0467762,0.0151509,0.0313899,0.0980491,1.34113,3.0442e-06,13.8055
7,0.50363,0.470184,9.57636,0.0186943,0.0307402,0.0439963,49.342,0.000254443,0.419468,0.386021,0.0138671,0.00140792,0.0188242,0.0320803,0.179215,4.81529e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0138671,0.00140792,0.827824,0.0310802,0.0183357,0.00148862,0.107445,0.0556825,0.179215,4.81529e-06,49.0734
8,0.0340165,0.0298294,0.0181229,2.65723e-05,0.000545737,0.000778559,0.0602369,3.28488e-07,0.00617949,0.00199248,0.00215204,5.47278e-06,0.000106334,0.000339156,0.000217809,2.37668e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00215204,5.47278e-06,0.00101147,0.000333275,8.89254e-05,2.32899e-05,0.000321226,0.000724291,0.000217809,2.37668e-08,0.0599602
Total,46.2543,31.3907,66.4855,0.0301399,1.37429,1.85855,83.1392,0.00053641,13.6453,6.86464,47.9137,0.00293082,0.843581,1.37977,7.0954,1.14171e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9137,0.00293082,1.2825,1.80255,0.339823,0.0809776,0.186405,1.05315,7.0954,1.14171e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13471,0.0069367,1.27928,19.7903,0.0146142,2.69517
