Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.74104e-05,0.0993036,0,0.0759017,6.29517e-07,0.591577,0,1.69146,2.02893e-05,0.0473643,0,0.0520562,5.26673e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.02893e-05,0.000987789,0.0422788,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.26673e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000336766,0.497365,0.65822,2.97854,9.49209e-06,5.59145,3.70338,13.2847,1.76245e-05,0.267683,0.428538,2.11009,6.03809e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,1.76245e-05,0.0155217,0.543111,0.129148,0.0239629,0.00853657,0.448777,2.11009,6.03809e-08,0.920125
3,5.2584,4.4361,9.72314,0.000682149,0.196642,0.251136,2.65492,1.82361e-05,1.7232,0.900898,8.86497,4.38577e-05,0.126443,0.180937,0.925387,1.48018e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86497,4.38577e-05,0.0293457,0.255078,0.0417726,0.01053,0.00755516,0.138153,0.925387,1.48018e-07,1.73961
4,8.11523,6.47708,10.2124,0.00136067,0.294725,0.456771,5.28126,3.52377e-05,2.76424,1.12609,8.86155,8.40584e-05,0.194089,0.356135,1.82324,2.8342e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86155,8.40584e-05,0.0584488,0.453343,0.0761984,0.0206827,0.0118465,0.201395,1.82324,2.8342e-07,3.46485
5,2.20178,1.60005,9.13409,0.00267624,0.10019,0.156378,7.58709,6.90611e-05,0.884598,0.282868,7.59826,0.000122899,0.0729187,0.129106,0.67325,4.26584e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59826,0.000122899,0.116473,0.170386,0.024022,0.00761694,0.017688,0.0627935,0.67325,4.26584e-07,6.90454
6,3.69973,2.49858,10.5359,0.00516439,0.169538,0.29571,15.1685,0.000136723,1.66454,0.463394,7.59851,5.7242e-05,0.13091,0.257082,1.34113,3.07248e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59851,5.7242e-05,0.232886,0.326084,0.0467762,0.0151326,0.0313899,0.0980491,1.34113,3.07248e-07,13.8055
7,0.50363,0.470184,9.57644,0.0174362,0.0314456,0.0441327,49.3423,0.00025057,0.419468,0.386021,0.0139463,0.000149875,0.0195296,0.0322167,0.179569,9.42053e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139463,0.000149875,0.827824,0.0319185,0.0183357,0.00149212,0.107445,0.0556825,0.179569,9.42053e-07,49.0734
8,0.0340165,0.0298294,0.0181756,2.24799e-05,0.000551674,0.000778574,0.0602374,3.16476e-07,0.00617949,0.00199248,0.00220475,1.38046e-06,0.000112271,0.000339171,0.000218241,1.17542e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00220475,1.38046e-06,0.00101147,0.00033919,8.89254e-05,2.33263e-05,0.000321226,0.000724291,0.000218241,1.17542e-08,0.0599602
Total,46.2543,31.3907,66.4874,0.0277063,1.38976,1.86313,83.1488,0.000520266,13.6453,6.86464,47.9156,0.000497226,0.859051,1.38435,7.10494,2.70613e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9156,0.000497226,1.2825,1.82254,0.339823,0.0810446,0.186405,1.05315,7.10494,2.70613e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13398,0.00693673,1.27928,19.7277,0.0146143,2.69519
