Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993047,0,0.0759017,6.85665e-07,0.591577,0,1.69146,2.11413e-05,0.0473654,0,0.0520562,5.82821e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.04228,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82821e-07,0.0585562
2,17.7669,15.8789,15.0109,0.000412242,0.491744,0.656612,2.97574,1.30042e-05,5.59145,3.70338,13.2844,9.31006e-05,0.262062,0.42693,2.1073,2.79889e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2844,9.31006e-05,0.0155217,0.535907,0.129148,0.0239382,0.00853657,0.448777,2.1073,2.79889e-07,0.920125
3,5.2584,4.4361,9.72117,0.000748886,0.181906,0.250566,2.64762,2.07531e-05,1.7232,0.900898,8.863,0.000110595,0.111707,0.180366,0.918085,4.62642e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.863,0.000110595,0.0293457,0.239858,0.0417726,0.0104429,0.00755516,0.138153,0.918085,4.62642e-07,1.73961
4,8.11523,6.47708,10.2125,0.0014857,0.295751,0.456378,5.28126,3.76494e-05,2.76424,1.12609,8.86165,0.000209084,0.195115,0.355742,1.82325,8.86354e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86165,0.000209084,0.0584488,0.453967,0.0761984,0.0206914,0.0118465,0.201395,1.82325,8.86354e-07,3.46485
5,2.20178,1.60005,9.13391,0.00292738,0.0988617,0.156336,7.58619,7.11006e-05,0.884598,0.282868,7.59809,0.000374042,0.0715899,0.129065,0.672357,1.44633e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59809,0.000374042,0.116473,0.169023,0.024022,0.00760902,0.017688,0.0627935,0.672357,1.44633e-06,6.90454
6,3.69973,2.49858,10.5358,0.00592871,0.168204,0.295681,15.1667,0.000139867,1.66454,0.463394,7.59842,0.000821559,0.129576,0.257054,1.33934,3.45063e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59842,0.000821559,0.232886,0.324729,0.0467762,0.0151245,0.0313899,0.0980491,1.33934,3.45063e-06,13.8055
7,0.50363,0.470184,9.57638,0.0189052,0.0309589,0.0441084,49.342,0.000255109,0.419468,0.386021,0.013882,0.00161887,0.0190429,0.0321924,0.179216,5.48121e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.013882,0.00161887,0.827824,0.0314104,0.0183357,0.00148927,0.107445,0.0556825,0.179216,5.48121e-06,49.0734
8,0.0340165,0.0298294,0.0181762,2.46034e-05,0.000551736,0.000778574,0.0602374,3.22731e-07,0.00617949,0.00199248,0.0022053,3.50393e-06,0.000112333,0.000339171,0.000218241,1.80089e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.0022053,3.50393e-06,0.00101147,0.000339252,8.89254e-05,2.33267e-05,0.000321226,0.000724291,0.000218241,1.80089e-08,0.0599602
Total,46.2543,31.3907,66.485,0.030461,1.36728,1.86046,83.1356,0.000538491,13.6453,6.86464,47.9131,0.00325189,0.836571,1.38169,7.09182,1.26079e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9131,0.00325189,1.2825,1.79751,0.339823,0.0809227,0.186405,1.05315,7.09182,1.26079e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13492,0.00693672,1.27928,19.8088,0.0146143,2.69518
