Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.58189e-05,0.0993035,0,0.0759017,5.63198e-07,0.591577,0,1.69146,1.86978e-05,0.0473642,0,0.0520562,4.60354e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.86978e-05,0.000987789,0.0422787,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,4.60354e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000325872,0.497769,0.65839,2.97854,8.96797e-06,5.59145,3.70338,13.2847,6.73032e-06,0.268087,0.428708,2.11009,2.76233e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,6.73032e-06,0.0155217,0.543683,0.129148,0.0239643,0.00853657,0.448777,2.11009,2.76233e-08,0.920125
3,5.2584,4.4361,9.7232,0.000682631,0.197064,0.251149,2.65492,1.82491e-05,1.7232,0.900898,8.86503,4.43398e-05,0.126865,0.18095,0.925388,1.49643e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86503,4.43398e-05,0.0293457,0.255509,0.0417726,0.0105325,0.00755516,0.138153,0.925388,1.49643e-07,1.73961
4,8.11523,6.47708,10.2125,0.00131914,0.296458,0.456963,5.28126,3.47344e-05,2.76424,1.12609,8.86166,4.25269e-05,0.195822,0.356327,1.82325,1.57604e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86166,4.25269e-05,0.0584488,0.455259,0.0761984,0.0206922,0.0118465,0.201395,1.82325,1.57604e-07,3.46485
5,2.20178,1.60005,9.13405,0.00265925,0.0998916,0.156368,7.58619,6.89621e-05,0.884598,0.282868,7.59822,0.000105914,0.0726198,0.129096,0.672358,3.7707e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59822,0.000105914,0.116473,0.170079,0.024022,0.00761516,0.017688,0.0627935,0.672358,3.7707e-07,6.90454
6,3.69973,2.49858,10.5359,0.00532197,0.17036,0.295697,15.1685,0.000137176,1.66454,0.463394,7.59857,0.000214825,0.131733,0.257069,1.34113,7.60367e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59857,0.000214825,0.232886,0.326888,0.0467762,0.0151377,0.0313899,0.0980491,1.34113,7.60367e-07,13.8055
7,0.50363,0.470184,9.57642,0.0173404,0.0312779,0.044118,49.3421,0.000250231,0.419468,0.386021,0.013925,5.40546e-05,0.0193619,0.0322021,0.179393,6.03246e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.013925,5.40546e-05,0.827824,0.0317372,0.0183357,0.00149118,0.107445,0.0556825,0.179393,6.03246e-07,49.0734
8,0.0340165,0.0298294,0.0181872,2.22286e-05,0.000552973,0.000778577,0.0602374,3.15453e-07,0.00617949,0.00199248,0.00221628,1.1291e-06,0.00011357,0.000339174,0.000218242,1.07318e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00221628,1.1291e-06,0.00101147,0.000340484,8.89254e-05,2.33343e-05,0.000321226,0.000724291,0.000218242,1.07318e-08,0.0599602
Total,46.2543,31.3907,66.4876,0.0276973,1.39268,1.86346,83.1477,0.0005192,13.6453,6.86464,47.9158,0.000488217,0.861966,1.38469,7.10388,2.54664e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9158,0.000488217,1.2825,1.82577,0.339823,0.0810604,0.186405,1.05315,7.10388,2.54664e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13392,0.00693672,1.27928,19.7231,0.0146143,2.69519
