Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.64959e-05,0.0993031,0,0.0759017,5.46706e-07,0.591577,0,1.69146,1.93748e-05,0.0473638,0,0.0520562,4.43863e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.93748e-05,0.000987789,0.0422784,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,4.43863e-07,0.0585562
2,17.7669,15.8789,15.0113,0.000330607,0.498776,0.658876,2.97854,9.19319e-06,5.59145,3.70338,13.2847,1.14652e-05,0.269094,0.429194,2.11009,4.16996e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,1.14652e-05,0.0155217,0.545172,0.129148,0.0239675,0.00853657,0.448777,2.11009,4.16996e-08,0.920125
3,5.2584,4.4361,9.72342,0.000689762,0.198745,0.251209,2.65613,1.84358e-05,1.7232,0.900898,8.86525,5.14711e-05,0.128546,0.18101,0.926603,1.72981e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86525,5.14711e-05,0.0293457,0.25724,0.0417726,0.0105425,0.00755516,0.138153,0.926603,1.72981e-07,1.73961
4,8.11523,6.47708,10.2128,0.0013275,0.30081,0.457091,5.2837,3.48301e-05,2.76424,1.12609,8.86195,5.08905e-05,0.200174,0.356455,1.82568,1.81522e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86195,5.08905e-05,0.0584488,0.459712,0.0761984,0.0207182,0.0118465,0.201395,1.82568,1.81522e-07,3.46485
5,2.20178,1.60005,9.13437,0.00260268,0.102276,0.156441,7.58709,6.86336e-05,0.884598,0.282868,7.59855,4.93389e-05,0.0750046,0.129169,0.673254,2.12805e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59855,4.93389e-05,0.116473,0.172523,0.024022,0.00762938,0.017688,0.0627935,0.673254,2.12805e-07,6.90454
6,3.69973,2.49858,10.5363,0.00526771,0.175129,0.2959,15.1703,0.000137016,1.66454,0.463394,7.59889,0.000160563,0.136502,0.257272,1.34292,6.00216e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59889,0.000160563,0.232886,0.331832,0.0467762,0.0151658,0.0313899,0.0980491,1.34292,6.00216e-07,13.8055
7,0.50363,0.470184,9.5765,0.0174221,0.031843,0.0441447,49.3425,0.000250524,0.419468,0.386021,0.0139999,0.000135712,0.019927,0.0322287,0.179746,8.95595e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139999,0.000135712,0.827824,0.0323255,0.0183357,0.00149449,0.107445,0.0556825,0.179746,8.95595e-07,49.0734
8,0.0340165,0.0298294,0.0181866,2.25238e-05,0.000552911,0.000778577,0.0602374,3.17032e-07,0.00617949,0.00199248,0.00221574,1.42434e-06,0.000113508,0.000339174,0.000218242,1.23109e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00221574,1.42434e-06,0.00101147,0.000340423,8.89254e-05,2.33339e-05,0.000321226,0.000724291,0.000218242,1.23109e-08,0.0599602
Total,46.2543,31.3907,66.4889,0.0276893,1.40743,1.86444,83.1544,0.000519496,13.6453,6.86464,47.9171,0.00048024,0.876724,1.38567,7.11057,2.56099e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9171,0.00048024,1.2825,1.84142,0.339823,0.0811452,0.186405,1.05315,7.11057,2.56099e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13337,0.00693666,1.27927,19.6759,0.014614,2.69514
