Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,1.8951e-05,0.0993031,0,0.0759017,3.89052e-07,0.591577,0,1.69146,1.18299e-05,0.0473639,0,0.0520562,2.86209e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.18299e-05,0.000987789,0.0422784,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,2.86209e-07,0.0585562
2,17.7669,15.8789,15.0113,0.000345461,0.499911,0.659087,2.97854,9.97941e-06,5.59145,3.70338,13.2848,2.63192e-05,0.270229,0.429406,2.1101,9.08385e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2848,2.63192e-05,0.0155217,0.546514,0.129148,0.0239732,0.00853657,0.448777,2.1101,9.08385e-08,0.920125
3,5.2584,4.4361,9.72344,0.000692095,0.198906,0.251204,2.65614,1.8505e-05,1.7232,0.900898,8.86528,5.38036e-05,0.128707,0.181005,0.926604,1.81622e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86528,5.38036e-05,0.0293457,0.257396,0.0417726,0.0105435,0.00755516,0.138153,0.926604,1.81622e-07,1.73961
4,8.11523,6.47708,10.2129,0.00132719,0.302105,0.457104,5.2837,3.4821e-05,2.76424,1.12609,8.86204,5.05784e-05,0.201469,0.356468,1.82569,1.7926e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86204,5.05784e-05,0.0584488,0.461012,0.0761984,0.0207261,0.0118465,0.201395,1.82569,1.7926e-07,3.46485
5,2.20178,1.60005,9.13439,0.00267194,0.102432,0.156446,7.58798,6.90381e-05,0.884598,0.282868,7.59857,0.000118602,0.0751597,0.129174,0.674145,4.15077e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59857,0.000118602,0.116473,0.172681,0.024022,0.0076303,0.017688,0.0627935,0.674145,4.15077e-07,6.90454
6,3.69973,2.49858,10.5363,0.00531886,0.175958,0.295935,15.1703,0.000137172,1.66454,0.463394,7.59894,0.000211711,0.13733,0.257307,1.34292,7.55763e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59894,0.000211711,0.232886,0.332691,0.0467762,0.0151707,0.0313899,0.0980491,1.34292,7.55763e-07,13.8055
7,0.50363,0.470184,9.57653,0.0173059,0.0320932,0.0441714,49.3427,0.000250078,0.419468,0.386021,0.014031,1.95197e-05,0.0201772,0.0322554,0.179923,4.50037e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.014031,1.95197e-05,0.827824,0.0326011,0.0183357,0.00149586,0.107445,0.0556825,0.179923,4.50037e-07,49.0734
8,0.0340165,0.0298294,0.0181927,2.1768e-05,0.000553591,0.000778579,0.0602374,3.13518e-07,0.00617949,0.00199248,0.00222178,6.68487e-07,0.000114188,0.000339176,0.000218242,8.79614e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00222178,6.68487e-07,0.00101147,0.0003411,8.89254e-05,2.33381e-05,0.000321226,0.000724291,0.000218242,8.79614e-09,0.0599602
Total,46.2543,31.3907,66.4892,0.0277021,1.41126,1.86473,83.1555,0.000520296,13.6453,6.86464,47.9173,0.000493032,0.88055,1.38595,7.11165,2.3676e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9173,0.000493032,1.2825,1.84551,0.339823,0.081167,0.186405,1.05315,7.11165,2.3676e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13324,0.00693664,1.27927,19.665,0.014614,2.69513
