Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.34879e-05,0.0993032,0,0.0759017,4.88182e-07,0.591577,0,1.69146,1.63669e-05,0.0473639,0,0.0520562,3.85338e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.63669e-05,0.000987789,0.0422784,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.85338e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000330298,0.498115,0.658839,2.97854,9.1889e-06,5.59145,3.70338,13.2847,1.11564e-05,0.268433,0.429158,2.11009,4.14313e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,1.11564e-05,0.0155217,0.544479,0.129148,0.0239637,0.00853657,0.448777,2.11009,4.14313e-08,0.920125
3,5.2584,4.4361,9.72314,0.000647937,0.196663,0.251126,2.65492,1.74155e-05,1.7232,0.900898,8.86497,9.6463e-06,0.126464,0.180927,0.925387,4.54413e-08,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86497,9.6463e-06,0.0293457,0.255088,0.0417726,0.0105302,0.00755516,0.138153,0.925387,4.54413e-08,1.73961
4,8.11523,6.47708,10.2126,0.00130471,0.297522,0.456869,5.28127,3.45659e-05,2.76424,1.12609,8.86174,2.80977e-05,0.196886,0.356233,1.82325,1.15467e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86174,2.80977e-05,0.0584488,0.456221,0.0761984,0.0206993,0.0118465,0.201395,1.82325,1.15467e-07,3.46485
5,2.20178,1.60005,9.13426,0.00259503,0.101485,0.156417,7.58709,6.85876e-05,0.884598,0.282868,7.59844,4.16897e-05,0.0742136,0.129145,0.673252,1.89824e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59844,4.16897e-05,0.116473,0.171712,0.024022,0.00762466,0.017688,0.0627935,0.673252,1.89824e-07,6.90454
6,3.69973,2.49858,10.5361,0.00526029,0.172346,0.295795,15.1685,0.000136996,1.66454,0.463394,7.5987,0.000153137,0.133718,0.257168,1.34113,5.80032e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.5987,0.000153137,0.232886,0.328961,0.0467762,0.0151493,0.0313899,0.0980491,1.34113,5.80032e-07,13.8055
7,0.50363,0.470184,9.57645,0.0173147,0.0314995,0.0441535,49.3423,0.000250118,0.419468,0.386021,0.0139509,2.83446e-05,0.0195835,0.0322375,0.179569,4.90313e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139509,2.83446e-05,0.827824,0.031993,0.0183357,0.00149232,0.107445,0.0556825,0.179569,4.90313e-07,49.0734
8,0.0340165,0.0298294,0.0181778,2.16008e-05,0.000551922,0.000778575,0.0602374,3.12712e-07,0.00617949,0.00199248,0.00220695,5.01365e-07,0.000112519,0.000339171,0.000218242,7.99083e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00220695,5.01365e-07,0.00101147,0.000339437,8.89254e-05,2.33279e-05,0.000321226,0.000724291,0.000218242,7.99083e-09,0.0599602
Total,46.2543,31.3907,66.488,0.027498,1.39749,1.86398,83.1488,0.000517673,13.6453,6.86464,47.9162,0.00028894,0.866775,1.38521,7.10496,1.85584e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9162,0.00028894,1.2825,1.83107,0.339823,0.0810868,0.186405,1.05315,7.10496,1.85584e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13377,0.00693671,1.27928,19.7096,0.0146143,2.69518
