Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993043,0,0.0759017,6.85714e-07,0.591577,0,1.69146,2.11413e-05,0.047365,0,0.0520562,5.8287e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422796,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.8287e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000381927,0.497088,0.657635,2.97854,1.23541e-05,5.59145,3.70338,13.2847,6.27857e-05,0.267406,0.427953,2.11009,2.39257e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,6.27857e-05,0.0155217,0.542247,0.129148,0.0239648,0.00853657,0.448777,2.11009,2.39257e-07,0.920125
3,5.2584,4.4361,9.72159,0.000774188,0.185147,0.250758,2.64884,2.10751e-05,1.7232,0.900898,8.86342,0.000135897,0.114948,0.180559,0.919304,5.02893e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86342,0.000135897,0.0293457,0.243273,0.0417726,0.0104616,0.00755516,0.138153,0.919304,5.02893e-07,1.73961
4,8.11523,6.47708,10.2121,0.00148545,0.290874,0.4565,5.27883,3.7643e-05,2.76424,1.12609,8.8613,0.000208842,0.190238,0.355864,1.82081,8.84748e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.8613,0.000208842,0.0584488,0.449242,0.0761984,0.0206607,0.0118465,0.201395,1.82081,8.84748e-07,3.46485
5,2.20178,1.60005,9.13352,0.00294126,0.0960147,0.15625,7.5853,7.1261e-05,0.884598,0.282868,7.5977,0.00038792,0.0687429,0.128979,0.67146,1.52649e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.5977,0.00038792,0.116473,0.166108,0.024022,0.00759204,0.017688,0.0627935,0.67146,1.52649e-06,6.90454
6,3.69973,2.49858,10.5357,0.00592413,0.166612,0.295545,15.1667,0.000139767,1.66454,0.463394,7.59832,0.000816978,0.127984,0.256918,1.33934,3.35059e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59832,0.000816978,0.232886,0.32301,0.0467762,0.0151156,0.0313899,0.0980491,1.33934,3.35059e-06,13.8055
7,0.50363,0.470184,9.5764,0.0186396,0.0310937,0.0440932,49.3421,0.00025419,0.419468,0.386021,0.0139028,0.00135327,0.0191777,0.0321772,0.179392,4.56226e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139028,0.00135327,0.827824,0.031529,0.0183357,0.0014902,0.107445,0.0556825,0.179392,4.56226e-06,49.0734
8,0.0340165,0.0298294,0.0181828,2.76222e-05,0.000552478,0.000778576,0.0602374,3.31122e-07,0.00617949,0.00199248,0.00221189,6.5227e-06,0.000113075,0.000339173,0.000218242,2.64004e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00221189,6.5227e-06,0.00101147,0.000339992,8.89254e-05,2.33313e-05,0.000321226,0.000724291,0.000218242,2.64004e-08,0.0599602
Total,46.2543,31.3907,66.4849,0.0302025,1.36669,1.86156,83.1365,0.000537307,13.6453,6.86464,47.913,0.00299336,0.835975,1.38279,7.09267,1.16755e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.913,0.00299336,1.2825,1.79803,0.339823,0.0809123,0.186405,1.05315,7.09267,1.16755e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13489,0.00693673,1.27928,19.8059,0.0146143,2.6952
