Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.0993049,0,0.0759017,6.85702e-07,0.591577,0,1.69146,2.11413e-05,0.0473656,0,0.0520562,5.82859e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422801,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82859e-07,0.0585562
2,17.7669,15.8789,15.0108,0.000371479,0.489861,0.656004,2.97574,1.2073e-05,5.59145,3.70338,13.2843,5.23373e-05,0.260179,0.426322,2.10729,2.2169e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2843,5.23373e-05,0.0155217,0.533423,0.129148,0.0239303,0.00853657,0.448777,2.10729,2.2169e-07,0.920125
3,5.2584,4.4361,9.72155,0.000758975,0.184741,0.250648,2.64883,2.08945e-05,1.7232,0.900898,8.86338,0.000120684,0.114542,0.180449,0.919303,4.80308e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86338,0.000120684,0.0293457,0.242759,0.0417726,0.0104598,0.00755516,0.138153,0.919303,4.80308e-07,1.73961
4,8.11523,6.47708,10.212,0.00148605,0.28828,0.455952,5.27639,3.76702e-05,2.76424,1.12609,8.86116,0.000209442,0.187644,0.355316,1.81838,8.91541e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86116,0.000209442,0.0584488,0.446113,0.0761984,0.0206481,0.0118465,0.201395,1.81838,8.91541e-07,3.46485
5,2.20178,1.60005,9.13348,0.00294239,0.0957074,0.156239,7.5853,7.13118e-05,0.884598,0.282868,7.59766,0.000389048,0.0684356,0.128968,0.67146,1.55192e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59766,0.000389048,0.116473,0.165791,0.024022,0.00759021,0.017688,0.0627935,0.67146,1.55192e-06,6.90454
6,3.69973,2.49858,10.5354,0.0059343,0.16225,0.295202,15.1649,0.00013987,1.66454,0.463394,7.59804,0.000827148,0.123623,0.256575,1.33755,3.4538e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59804,0.000827148,0.232886,0.31833,0.0467762,0.0150909,0.0313899,0.0980491,1.33755,3.4538e-06,13.8055
7,0.50363,0.470184,9.57638,0.0185701,0.0309054,0.0440011,49.342,0.000253956,0.419468,0.386021,0.0138895,0.00128378,0.0189894,0.0320851,0.179216,4.32844e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0138895,0.00128378,0.827824,0.0312492,0.0183357,0.0014896,0.107445,0.0556825,0.179216,4.32844e-06,49.0734
8,0.0340165,0.0298294,0.0181482,2.4892e-05,0.000548582,0.000778566,0.0602372,3.23336e-07,0.00617949,0.00199248,0.0021773,3.79253e-06,0.000109179,0.000339163,0.000218025,1.86143e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.0021773,3.79253e-06,0.00101147,0.000336109,8.89254e-05,2.33074e-05,0.000321226,0.000724291,0.000218025,1.86143e-08,0.0599602
Total,46.2543,31.3907,66.4839,0.0301165,1.3516,1.85883,83.1293,0.000536785,13.6453,6.86464,47.9121,0.00290738,0.820888,1.38005,7.08547,1.15292e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9121,0.00290738,1.2825,1.78028,0.339823,0.0808363,0.186405,1.05315,7.08547,1.15292e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13551,0.00693678,1.27929,19.8592,0.0146146,2.69524
