Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82686e-05,0.0993049,0,0.0759017,6.88322e-07,0.591577,0,1.69146,2.11476e-05,0.0473656,0,0.0520562,5.85478e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11476e-05,0.000987789,0.0422801,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.85478e-07,0.0585562
2,17.7669,15.8789,15.0109,0.000371866,0.490845,0.656728,2.97574,1.21532e-05,5.59145,3.70338,13.2843,5.27245e-05,0.261163,0.427046,2.10729,2.26701e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2843,5.27245e-05,0.0155217,0.53513,0.129148,0.0239319,0.00853657,0.448777,2.10729,2.26701e-07,0.920125
3,5.2584,4.4361,9.72142,0.000742802,0.183821,0.250693,2.64883,2.05989e-05,1.7232,0.900898,8.86325,0.000104511,0.113622,0.180494,0.919301,4.43363e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86325,0.000104511,0.0293457,0.241889,0.0417726,0.0104539,0.00755516,0.138153,0.919301,4.43363e-07,1.73961
4,8.11523,6.47708,10.2125,0.00148245,0.296363,0.456677,5.28126,3.7522e-05,2.76424,1.12609,8.86167,0.000205841,0.195727,0.356041,1.82325,8.54511e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86167,0.000205841,0.0584488,0.454877,0.0761984,0.0206934,0.0118465,0.201395,1.82325,8.54511e-07,3.46485
5,2.20178,1.60005,9.13339,0.00296529,0.0950096,0.15622,7.5844,7.16725e-05,0.884598,0.282868,7.59757,0.000411953,0.0677378,0.128948,0.670567,1.73229e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59757,0.000411953,0.116473,0.165078,0.024022,0.00758604,0.017688,0.0627935,0.670567,1.73229e-06,6.90454
6,3.69973,2.49858,10.5355,0.00584572,0.164029,0.295442,15.1649,0.00013925,1.66454,0.463394,7.59815,0.000738575,0.125401,0.256814,1.33755,2.83406e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59815,0.000738575,0.232886,0.320339,0.0467762,0.0151003,0.0313899,0.0980491,1.33755,2.83406e-06,13.8055
7,0.50363,0.470184,9.57634,0.0189664,0.0305185,0.0439221,49.3418,0.000255311,0.419468,0.386021,0.0138466,0.00168005,0.0186025,0.0320061,0.179039,5.68263e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0138466,0.00168005,0.827824,0.0307852,0.0183357,0.00148771,0.107445,0.0556825,0.179039,5.68263e-06,49.0734
8,0.0340165,0.0298294,0.0181454,2.6424e-05,0.000548273,0.000778566,0.0602372,3.27624e-07,0.00617949,0.00199248,0.00217455,5.32454e-06,0.00010887,0.000339162,0.000218025,2.29022e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00217455,5.32454e-06,0.00101147,0.000335802,8.89254e-05,2.33055e-05,0.000321226,0.000724291,0.000218025,2.29022e-08,0.0599602
Total,46.2543,31.3907,66.4843,0.0304292,1.36044,1.86046,83.1331,0.000537523,13.6453,6.86464,47.9125,0.00322013,0.829728,1.38169,7.08927,1.23819e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9125,0.00322013,1.2825,1.79071,0.339823,0.0808806,0.186405,1.05315,7.08927,1.23819e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13515,0.00693675,1.27928,19.8288,0.0146144,2.69521
