Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.27609e-05,0.0993031,0,0.0759017,4.83608e-07,0.591577,0,1.69146,1.56399e-05,0.0473638,0,0.0520562,3.80765e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.56399e-05,0.000987789,0.0422783,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,3.80765e-07,0.0585562
2,17.7669,15.8789,15.0113,0.000334267,0.49974,0.658944,2.97854,9.36354e-06,5.59145,3.70338,13.2848,1.51252e-05,0.270058,0.429263,2.11009,5.23466e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2848,1.51252e-05,0.0155217,0.5462,0.129148,0.023973,0.00853657,0.448777,2.11009,5.23466e-08,0.920125
3,5.2584,4.4361,9.72329,0.000694739,0.197731,0.251173,2.65613,1.85745e-05,1.7232,0.900898,8.86512,5.6448e-05,0.127532,0.180974,0.926601,1.90316e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86512,5.6448e-05,0.0293457,0.256197,0.0417726,0.0105365,0.00755516,0.138153,0.926601,1.90316e-07,1.73961
4,8.11523,6.47708,10.2127,0.00130677,0.299434,0.456992,5.2837,3.4588e-05,2.76424,1.12609,8.86186,3.01616e-05,0.198798,0.356356,1.82568,1.21003e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86186,3.01616e-05,0.0584488,0.458246,0.0761984,0.0207103,0.0118465,0.201395,1.82568,1.21003e-07,3.46485
5,2.20178,1.60005,9.13435,0.00269749,0.102121,0.156437,7.58709,6.91933e-05,0.884598,0.282868,7.59853,0.000144146,0.0748494,0.129165,0.673254,4.92668e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59853,0.000144146,0.116473,0.172364,0.024022,0.00762845,0.017688,0.0627935,0.673254,4.92668e-07,6.90454
6,3.69973,2.49858,10.5361,0.00533264,0.173325,0.29584,15.1685,0.000137209,1.66454,0.463394,7.59877,0.000225488,0.134697,0.257212,1.34113,7.92756e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59877,0.000225488,0.232886,0.329978,0.0467762,0.0151551,0.0313899,0.0980491,1.34113,7.92756e-07,13.8055
7,0.50363,0.470184,9.57649,0.0173377,0.0317986,0.0441433,49.3425,0.000250221,0.419468,0.386021,0.0139939,5.13573e-05,0.0198826,0.0322273,0.179746,5.92844e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139939,5.13573e-05,0.827824,0.03228,0.0183357,0.00149422,0.107445,0.0556825,0.179746,5.92844e-07,49.0734
8,0.0340165,0.0298294,0.0181476,2.20615e-05,0.000548521,0.000778566,0.0602372,3.14648e-07,0.00617949,0.00199248,0.00217675,9.61974e-07,0.000109117,0.000339163,0.000218025,9.92659e-09,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00217675,9.61974e-07,0.00101147,0.000336048,8.89254e-05,2.3307e-05,0.000321226,0.000724291,0.000218025,9.92659e-09,0.0599602
Total,46.2543,31.3907,66.4885,0.0277484,1.404,1.86431,83.1526,0.000519947,13.6453,6.86464,47.9167,0.000539328,0.87329,1.38554,7.10878,2.63262e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9167,0.000539328,1.2825,1.83788,0.339823,0.0811249,0.186405,1.05315,7.10878,2.63262e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.1335,0.00693667,1.27927,19.6871,0.0146141,2.69515
