Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.65709e-05,0.0993037,0,0.0759017,5.78215e-07,0.591577,0,1.69146,1.94498e-05,0.0473644,0,0.0520562,4.75371e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,1.94498e-05,0.000987789,0.0422789,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,4.75371e-07,0.0585562
2,17.7669,15.8789,15.0112,0.000330484,0.497586,0.658183,2.97854,9.18821e-06,5.59145,3.70338,13.2847,1.1342e-05,0.267904,0.428501,2.11009,4.13886e-08,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2847,1.1342e-05,0.0155217,0.543293,0.129148,0.0239644,0.00853657,0.448777,2.11009,4.13886e-08,0.920125
3,5.2584,4.4361,9.72295,0.0006934,0.195239,0.251085,2.65492,1.85477e-05,1.7232,0.900898,8.86478,5.51095e-05,0.12504,0.180886,0.925384,1.86969e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86478,5.51095e-05,0.0293457,0.253632,0.0417726,0.0105217,0.00755516,0.138153,0.925384,1.86969e-07,1.73961
4,8.11523,6.47708,10.2124,0.0013195,0.29461,0.456823,5.28126,3.4736e-05,2.76424,1.12609,8.86154,4.28842e-05,0.193974,0.356187,1.82324,1.58001e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86154,4.28842e-05,0.0584488,0.45328,0.0761984,0.0206817,0.0118465,0.201395,1.82324,1.58001e-07,3.46485
5,2.20178,1.60005,9.13409,0.00260999,0.100212,0.156378,7.58709,6.86736e-05,0.884598,0.282868,7.59827,5.66478e-05,0.0729404,0.129107,0.67325,2.32821e-07,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.59827,5.66478e-05,0.116473,0.170408,0.024022,0.00761707,0.017688,0.0627935,0.67325,2.32821e-07,6.90454
6,3.69973,2.49858,10.5358,0.00522848,0.168609,0.295667,15.1667,0.000136903,1.66454,0.463394,7.59845,0.000121335,0.129981,0.25704,1.33934,4.86982e-07,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59845,0.000121335,0.232886,0.325118,0.0467762,0.0151271,0.0313899,0.0980491,1.33934,4.86982e-07,13.8055
7,0.50363,0.470184,9.57642,0.0174118,0.0313252,0.0441386,49.3421,0.000250495,0.419468,0.386021,0.0139287,0.000125441,0.0194092,0.0322226,0.179393,8.66804e-07,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0139287,0.000125441,0.827824,0.0318048,0.0183357,0.00149134,0.107445,0.0556825,0.179393,8.66804e-07,49.0734
8,0.0340165,0.0298294,0.0181822,2.21036e-05,0.000552417,0.000778576,0.0602374,3.14757e-07,0.00617949,0.00199248,0.00221134,1.0041e-06,0.000113013,0.000339173,0.000218242,1.00352e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00221134,1.0041e-06,0.00101147,0.00033993,8.89254e-05,2.33309e-05,0.000321226,0.000724291,0.000218242,1.00352e-08,0.0599602
Total,46.2543,31.3907,66.4872,0.0276423,1.38744,1.86305,83.1468,0.000519436,13.6453,6.86464,47.9153,0.000433213,0.856727,1.38428,7.10298,2.45837e-06,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9153,0.000433213,1.2825,1.82015,0.339823,0.0810307,0.186405,1.05315,7.10298,2.45837e-06,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13408,0.00693674,1.27928,19.7369,0.0146144,2.69521
