Total Area(m^2), Total CIM (FW+AG) Area (m^2), Routing Area(m^2), ADC Area(m^2), Accumulation Area(m^2), Other Logic&Storage Area(m^2), Weight Gradient Area(m^2),
0.000120501,1.40553e-05,1.38301e-05,5.98867e-05,1.01547e-05,1.25045e-05,1.00693e-05


layer_number, latency_FW(s), latency_AG(s), latency_WG(s), latency_WU(s), energy_FW(J), energy_AG(J), energy_WG(J), energy_WU(J),Peak_latency_FW(s), Peak_latency_AG(s), Peak_latency_WG(s), Peak_latency_WU(s), Peak_energy_FW(J), Peak_energy_AG(J), Peak_energy_WG(J), Peak_energy_WU(J),, , ADC_latency(s), Accumulation_latency(s), Synaptic Array w/o ADC_latency(s), Buffer_latency(s), IC_latency(s), Weight_gradient_latency(s), Weight_update(s), DRAM_latency(s), ADC_energy(J), Accumulation_energy(J), Synaptic Array w/o ADC_energy(J), Buffer_energy(J), IC_energy(J), Weight_gradient_energy(J), Weight_update_energy(J), DRAM_energy(J)
1,8.67461,0,2.27614,2.82624e-05,0.099305,0,0.0759017,6.85685e-07,0.591577,0,1.69146,2.11413e-05,0.0473657,0,0.0520562,5.82841e-07,, , 0.0647197,0.0193087,0.507548,6.87397,1.80469,1.69146,2.11413e-05,0.000987789,0.0422802,0.00348139,0.00160408,0.00162304,0.047575,0.0520562,5.82841e-07,0.0585562
2,17.7669,15.8789,15.0109,0.000371298,0.490908,0.656608,2.97574,1.207e-05,5.59145,3.70338,13.2843,5.21564e-05,0.261226,0.426926,2.1073,2.21502e-07,, , 0.517758,6.69442,2.08265,15.1163,11.4571,13.2843,5.21564e-05,0.0155217,0.535071,0.129148,0.0239331,0.00853657,0.448777,2.1073,2.21502e-07,0.920125
3,5.2584,4.4361,9.72058,0.000742877,0.177084,0.25001,2.64518,2.06384e-05,1.7232,0.900898,8.86241,0.000104586,0.106885,0.179811,0.915651,4.48301e-07,, , 0.225512,1.49154,0.907052,5.23262,3.68807,8.86241,0.000104586,0.0293457,0.234506,0.0417726,0.0104166,0.00755516,0.138153,0.915651,4.48301e-07,1.73961
4,8.11523,6.47708,10.2125,0.00148508,0.295002,0.454801,5.28126,3.76911e-05,2.76424,1.12609,8.86171,0.000208469,0.194366,0.354165,1.82325,8.96787e-07,, , 0.451024,1.63167,1.80764,8.74862,5.28851,8.86171,0.000208469,0.0584488,0.451635,0.0761984,0.0206965,0.0118465,0.201395,1.82325,8.96787e-07,3.46485
5,2.20178,1.60005,9.13442,0.00293774,0.102676,0.156454,7.58798,7.12508e-05,0.884598,0.282868,7.5986,0.000384401,0.0754043,0.129183,0.674146,1.52141e-06,, , 0.165682,0.33779,0.663994,6.2831,1.85601,7.5986,0.000384401,0.116473,0.172933,0.024022,0.00763175,0.017688,0.0627935,0.674146,1.52141e-06,6.90454
6,3.69973,2.49858,10.536,0.00575561,0.171976,0.295827,15.1685,0.000138781,1.66454,0.463394,7.59868,0.00064846,0.133348,0.2572,1.34113,2.36471e-06,, , 0.331365,0.470897,1.32567,11.9572,2.98916,7.59868,0.00064846,0.232886,0.328625,0.0467762,0.0151468,0.0313899,0.0980491,1.34113,2.36471e-06,13.8055
7,0.50363,0.470184,9.57639,0.018656,0.0309951,0.0440711,49.342,0.000254299,0.419468,0.386021,0.0138922,0.00136966,0.0190791,0.0321551,0.179216,4.67136e-06,, , 0.00920458,0.759379,0.0369052,12.0326,0.327639,0.0138922,0.00136966,0.827824,0.0314089,0.0183357,0.00148973,0.107445,0.0556825,0.179216,4.67136e-06,49.0734
8,0.0340165,0.0298294,0.0181383,2.45519e-05,0.000547469,0.000778563,0.0602372,3.22391e-07,0.00617949,0.00199248,0.00216742,3.45244e-06,0.000108066,0.00033916,0.000218025,1.76699e-08,, , 0.00115057,0.00240199,0.0046194,0.0803593,0.024034,0.00216742,3.45244e-06,0.00101147,0.000335,8.89254e-05,2.33005e-05,0.000321226,0.000724291,0.000218025,1.76699e-08,0.0599602
Total,46.2543,31.3907,66.4851,0.0300014,1.36849,1.85855,83.1368,0.000535738,13.6453,6.86464,47.9133,0.00279233,0.837781,1.37978,7.09296,1.07246e-05,, , 1.76642,11.4074,7.33608,66.3248,27.4352,47.9133,0.00279233,1.2825,1.79679,0.339823,0.0809419,0.186405,1.05315,7.09296,1.07246e-05,76.0265


TOPS/W,FPS,TOPS,Peak TOPS/W,Peak FPS,Peak TOPS,
2.13491,0.00693673,1.27928,19.8078,0.0146143,2.6952
