 2.9687500000000000e-08  4.2187500000000000e-08  4.6874999999999998e-09 -334069.65625000000 -1211806.6250000000  107105.89843750000
 4.2187500000000000e-08  4.2187500000000000e-08  4.6874999999999998e-09 -359543.31250000000 -1196769.1250000000  173267.87500000000
 5.4687499999999999e-08  4.2187500000000000e-08  4.6874999999999998e-09 -367659.06250000000 -1183381.6250000000  236609.98437500000
 6.7187499999999992e-08  4.2187500000000000e-08  4.6874999999999998e-09 -358149.84375000000 -1170572.6250000000  305021.31250000000
 7.9687499999999991e-08  4.2187500000000000e-08  4.6874999999999998e-09 -337384.00000000000 -1153760.2500000000  382830.00000000000
 9.2187499999999991e-08  4.2187500000000000e-08  4.6874999999999998e-09 -318766.96875000000 -1131240.8750000000  458509.75000000000
 4.6874999999999998e-09  5.4687499999999999e-08  4.6874999999999998e-09 -311140.12500000000 -1160710.1250000000 -384048.53125000000
 1.7187500000000001e-08  5.4687499999999999e-08  4.6874999999999998e-09 -329662.09375000000 -1176104.1250000000 -315676.09375000000
 2.9687500000000000e-08  5.4687499999999999e-08  4.6874999999999998e-09 -354439.18750000000 -1187262.3750000000 -237340.07812500000
 4.2187500000000000e-08  5.4687499999999999e-08  4.6874999999999998e-09 -370259.50000000000 -1194295.7500000000 -167674.81250000000
 5.4687499999999999e-08  5.4687499999999999e-08  4.6874999999999998e-09 -369024.46875000000 -1201855.7500000000 -104465.39062500000
 6.7187499999999992e-08  5.4687499999999999e-08  4.6874999999999998e-09 -349601.65625000000 -1211520.5000000000 -39320.703125000000
 7.9687499999999991e-08  5.4687499999999999e-08  4.6874999999999998e-09 -317650.90625000000 -1220489.0000000000  32463.720703125000
 9.2187499999999991e-08  5.4687499999999999e-08  4.6874999999999998e-09 -287413.21875000000 -1224334.1250000000  99744.375000000000
 4.6874999999999998e-09  6.7187499999999992e-08  4.6874999999999998e-09 -316829.40625000000 -987922.06250000000 -717759.37500000000
 1.7187500000000001e-08  6.7187499999999992e-08  4.6874999999999998e-09 -324310.53125000000 -1029749.5625000000 -652677.56250000000
 2.9687500000000000e-08  6.7187499999999992e-08  4.6874999999999998e-09 -337102.53125000000 -1071105.3750000000 -575017.06250000000
 4.2187500000000000e-08  6.7187499999999992e-08  4.6874999999999998e-09 -343301.09375000000 -1104966.1250000000 -502736.12500000000
 5.4687499999999999e-08  6.7187499999999992e-08  4.6874999999999998e-09 -334733.12500000000 -1135383.1250000000 -436357.87500000000
 6.7187499999999992e-08  6.7187499999999992e-08  4.6874999999999998e-09 -309528.68750000000 -1165505.6250000000 -370591.53125000000
 7.9687499999999991e-08  6.7187499999999992e-08  4.6874999999999998e-09 -272003.34375000000 -1193804.7500000000 -303963.75000000000
 9.2187499999999991e-08  6.7187499999999992e-08  4.6874999999999998e-09 -234483.89062500000 -1214168.7500000000 -249721.75000000000
 4.6874999999999998e-09  7.9687499999999991e-08  4.6874999999999998e-09 -290542.25000000000 -744948.81250000000 -975800.12500000000
 1.7187500000000001e-08  7.9687499999999991e-08  4.6874999999999998e-09 -289121.09375000000 -801823.18750000000 -930074.18750000000
 2.9687500000000000e-08  7.9687499999999991e-08  4.6874999999999998e-09 -292881.68750000000 -868190.37500000000 -867188.12500000000
 4.2187500000000000e-08  7.9687499999999991e-08  4.6874999999999998e-09 -293713.96875000000 -929775.25000000000 -800499.56250000000
 5.4687499999999999e-08  7.9687499999999991e-08  4.6874999999999998e-09 -284377.65625000000 -986130.81250000000 -733638.06250000000
 6.7187499999999992e-08  7.9687499999999991e-08  4.6874999999999998e-09 -262838.40625000000 -1038890.3125000000 -665711.87500000000
 7.9687499999999991e-08  7.9687499999999991e-08  4.6874999999999998e-09 -231623.29687500000 -1085593.1250000000 -599489.56250000000
 9.2187499999999991e-08  7.9687499999999991e-08  4.6874999999999998e-09 -197067.64062500000 -1117416.5000000000 -551447.37500000000
 4.6874999999999998e-09  9.2187499999999991e-08  4.6874999999999998e-09 -252112.65625000000 -505418.00000000000 -1128069.7500000000
 1.7187500000000001e-08  9.2187499999999991e-08  4.6874999999999998e-09 -249722.37500000000 -558370.68750000000 -1103363.2500000000
 2.9687500000000000e-08  9.2187499999999991e-08  4.6874999999999998e-09 -250603.64062500000 -635378.68750000000 -1060679.6250000000
 4.2187500000000000e-08  9.2187499999999991e-08  4.6874999999999998e-09 -251360.54687500000 -716597.62500000000 -1007400.1875000000
 5.4687499999999999e-08  9.2187499999999991e-08  4.6874999999999998e-09 -246959.79687500000 -795687.18750000000 -947334.25000000000
 6.7187499999999992e-08  9.2187499999999991e-08  4.6874999999999998e-09 -236129.93750000000 -870718.31250000000 -881839.93750000000
 7.9687499999999991e-08  9.2187499999999991e-08  4.6874999999999998e-09 -221511.50000000000 -936651.50000000000 -815577.18750000000
 9.2187499999999991e-08  9.2187499999999991e-08  4.6874999999999998e-09 -205391.85937500000 -981996.18750000000 -764883.75000000000
 4.6874999999999998e-09  4.6874999999999998e-09  1.7187500000000001e-08 -230824.26562500000 -807080.25000000000  941748.93750000000
 1.7187500000000001e-08  4.6874999999999998e-09  1.7187500000000001e-08 -226010.62500000000 -757669.87500000000  983059.00000000000
 2.9687500000000000e-08  4.6874999999999998e-09  1.7187500000000001e-08 -229005.76562500000 -689057.43750000000  1031651.9375000000
 4.2187500000000000e-08  4.6874999999999998e-09  1.7187500000000001e-08 -232615.76562500000 -616480.37500000000  1075821.2500000000
 5.4687499999999999e-08  4.6874999999999998e-09  1.7187500000000001e-08 -230207.89062500000 -545009.93750000000  1114234.2500000000
 6.7187499999999992e-08  4.6874999999999998e-09  1.7187500000000001e-08 -219960.71875000000 -474372.34375000000  1148101.7500000000
 7.9687499999999991e-08  4.6874999999999998e-09  1.7187500000000001e-08 -203938.25000000000 -406573.12500000000  1176714.5000000000
 9.2187499999999991e-08  4.6874999999999998e-09  1.7187500000000001e-08 -184971.01562500000 -355301.84375000000  1196284.1250000000
 4.6874999999999998e-09  1.7187500000000001e-08  1.7187500000000001e-08 -237651.07812500000 -960973.62500000000  782049.31250000000
 1.7187500000000001e-08  1.7187500000000001e-08  1.7187500000000001e-08 -261660.10937500000 -919456.00000000000  823215.68750000000
 2.9687500000000000e-08  1.7187500000000001e-08  1.7187500000000001e-08 -288576.03125000000 -857427.75000000000  879255.93750000000
 4.2187500000000000e-08  1.7187500000000001e-08  1.7187500000000001e-08 -306020.56250000000 -792115.37500000000  932981.31250000000
 5.4687499999999999e-08  1.7187500000000001e-08  1.7187500000000001e-08 -308864.62500000000 -728182.56250000000  982803.25000000000
 6.7187499999999992e-08  1.7187500000000001e-08  1.7187500000000001e-08 -296480.62500000000 -663341.62500000000  1031322.6875000000
 7.9687499999999991e-08  1.7187500000000001e-08  1.7187500000000001e-08 -272263.28125000000 -596594.25000000000  1077727.8750000000
 9.2187499999999991e-08  1.7187500000000001e-08  1.7187500000000001e-08 -244684.64062500000 -540303.37500000000  1113441.1250000000
 4.6874999999999998e-09  2.9687500000000000e-08  1.7187500000000001e-08 -305994.65625000000 -1126182.7500000000  479196.18750000000
 1.7187500000000001e-08  2.9687500000000000e-08  1.7187500000000001e-08 -349285.25000000000 -1091513.2500000000  527397.56250000000
 2.9687500000000000e-08  2.9687500000000000e-08  1.7187500000000001e-08 -396589.78125000000 -1041799.5000000000  590694.37500000000
 4.2187500000000000e-08  2.9687500000000000e-08  1.7187500000000001e-08 -426675.75000000000 -992741.31250000000  651123.56250000000
 5.4687499999999999e-08  2.9687500000000000e-08  1.7187500000000001e-08 -433920.71875000000 -948205.18750000000  710048.68750000000
 6.7187499999999992e-08  2.9687500000000000e-08  1.7187500000000001e-08 -418010.81250000000 -904215.56250000000  774087.00000000000
 7.9687499999999991e-08  2.9687500000000000e-08  1.7187500000000001e-08 -382504.90625000000 -855385.18750000000  844722.25000000000
 9.2187499999999991e-08  2.9687500000000000e-08  1.7187500000000001e-08 -340298.84375000000 -807558.81250000000  907521.31250000000
 4.6874999999999998e-09  4.2187500000000000e-08  1.7187500000000001e-08 -393851.90625000000 -1197662.1250000000  45116.242187500000
 1.7187500000000001e-08  4.2187500000000000e-08  1.7187500000000001e-08 -445160.93750000000 -1175439.1250000000  108277.71093750000
 2.9687500000000000e-08  4.2187500000000000e-08  1.7187500000000001e-08 -498113.68750000000 -1144543.1250000000  182902.04687500000
 4.2187500000000000e-08  4.2187500000000000e-08  1.7187500000000001e-08 -530039.62500000000 -1117459.1250000000  248782.01562500000
 5.4687499999999999e-08  4.2187500000000000e-08  1.7187500000000001e-08 -536164.93750000000 -1098878.8750000000  310711.81250000000
 6.7187499999999992e-08  4.2187500000000000e-08  1.7187500000000001e-08 -516171.68750000000 -1086618.8750000000  379967.87500000000
 7.9687499999999991e-08  4.2187500000000000e-08  1.7187500000000001e-08 -472649.40625000000 -1074257.2500000000  462734.68750000000
 9.2187499999999991e-08  4.2187500000000000e-08  1.7187500000000001e-08 -419956.75000000000 -1058125.6250000000  543650.56250000000
 4.6874999999999998e-09  5.4687499999999999e-08  1.7187500000000001e-08 -419051.75000000000 -1103925.0000000000 -444178.59375000000
 1.7187500000000001e-08  5.4687499999999999e-08  1.7187500000000001e-08 -469417.78125000000 -1110775.7500000000 -370639.56250000000
 2.9687500000000000e-08  5.4687499999999999e-08  1.7187500000000001e-08 -518920.34375000000 -1113871.7500000000 -285588.68750000000
 4.2187500000000000e-08  5.4687499999999999e-08  1.7187500000000001e-08 -546464.00000000000 -1116829.2500000000 -213585.68750000000
 5.4687499999999999e-08  5.4687499999999999e-08  1.7187500000000001e-08 -547967.75000000000 -1126287.7500000000 -150853.20312500000
 6.7187499999999992e-08  5.4687499999999999e-08  1.7187500000000001e-08 -523250.12500000000 -1144742.6250000000 -85575.375000000000
 7.9687499999999991e-08  5.4687499999999999e-08  1.7187500000000001e-08 -475054.62500000000 -1168665.5000000000 -9667.9755859375000
 9.2187499999999991e-08  5.4687499999999999e-08  1.7187500000000001e-08 -418978.90625000000 -1188195.6250000000  64787.015625000000
 4.6874999999999998e-09  6.7187499999999992e-08  1.7187500000000001e-08 -355907.12500000000 -868501.62500000000 -842961.75000000000
 1.7187500000000001e-08  6.7187499999999992e-08  1.7187500000000001e-08 -398286.62500000000 -906583.56250000000 -781679.87500000000
 2.9687500000000000e-08  6.7187499999999992e-08  1.7187500000000001e-08 -440076.00000000000 -948931.43750000000 -705274.18750000000
 4.2187500000000000e-08  6.7187499999999992e-08  1.7187500000000001e-08 -462739.53125000000 -986167.75000000000 -636313.37500000000
 5.4687499999999999e-08  6.7187499999999992e-08  1.7187500000000001e-08 -461398.34375000000 -1023568.0000000000 -575299.56250000000
 6.7187499999999992e-08  6.7187499999999992e-08  1.7187500000000001e-08 -435624.37500000000 -1066243.2500000000 -514690.43750000000
 7.9687499999999991e-08  6.7187499999999992e-08  1.7187500000000001e-08 -389056.25000000000 -1112710.0000000000 -449512.15625000000
 9.2187499999999991e-08  6.7187499999999992e-08  1.7187500000000001e-08 -337989.96875000000 -1150802.5000000000 -391108.43750000000
 4.6874999999999998e-09  7.9687499999999991e-08  1.7187500000000001e-08 -260925.29687500000 -594586.31250000000 -1081635.1250000000
 1.7187500000000001e-08  7.9687499999999991e-08  1.7187500000000001e-08 -289838.15625000000 -643816.93750000000 -1045486.9375000000
 2.9687500000000000e-08  7.9687499999999991e-08  1.7187500000000001e-08 -319178.81250000000 -708058.25000000000 -994146.81250000000
 4.2187500000000000e-08  7.9687499999999991e-08  1.7187500000000001e-08 -336355.18750000000 -770027.62500000000 -940995.25000000000
 5.4687499999999999e-08  7.9687499999999991e-08  1.7187500000000001e-08 -336531.96875000000 -829957.25000000000 -888519.31250000000
 6.7187499999999992e-08  7.9687499999999991e-08  1.7187500000000001e-08 -319175.59375000000 -891411.25000000000 -833704.00000000000
 7.9687499999999991e-08  7.9687499999999991e-08  1.7187500000000001e-08 -288086.15625000000 -952377.06250000000 -775586.06250000000
 9.2187499999999991e-08  7.9687499999999991e-08  1.7187500000000001e-08 -255007.06250000000 -999263.68750000000 -726631.18750000000
 4.6874999999999998e-09  9.2187499999999991e-08  1.7187500000000001e-08 -190203.10937500000 -380314.62500000000 -1187742.8750000000
 1.7187500000000001e-08  9.2187499999999991e-08  1.7187500000000001e-08 -209702.62500000000 -424343.03125000000 -1169404.6250000000
 2.9687500000000000e-08  9.2187499999999991e-08  1.7187500000000001e-08 -228223.84375000000 -490688.25000000000 -1139600.1250000000
 4.2187500000000000e-08  9.2187499999999991e-08  1.7187500000000001e-08 -240823.67187500000 -560902.56250000000 -1104056.8750000000
 5.4687499999999999e-08  9.2187499999999991e-08  1.7187500000000001e-08 -244586.15625000000 -631365.93750000000 -1064473.6250000000
 6.7187499999999992e-08  9.2187499999999991e-08  1.7187500000000001e-08 -239924.95312500000 -703007.25000000000 -1019689.3125000000
 7.9687499999999991e-08  9.2187499999999991e-08  1.7187500000000001e-08 -231831.10937500000 -772835.68750000000 -969808.62500000000
 9.2187499999999991e-08  9.2187499999999991e-08  1.7187500000000001e-08 -227768.31250000000 -828112.31250000000 -924067.62500000000
 4.6874999999999998e-09  4.6874999999999998e-09  2.9687500000000000e-08 -234827.92187500000 -584769.81250000000  1092908.7500000000
 1.7187500000000001e-08  4.6874999999999998e-09  2.9687500000000000e-08 -228688.20312500000 -527988.43750000000  1122710.7500000000
 2.9687500000000000e-08  4.6874999999999998e-09  2.9687500000000000e-08 -230373.87500000000 -459337.12500000000  1152166.1250000000
 4.2187500000000000e-08  4.6874999999999998e-09  2.9687500000000000e-08 -232366.89062500000 -395118.31250000000  1175345.2500000000
 5.4687499999999999e-08  4.6874999999999998e-09  2.9687500000000000e-08 -226614.48437500000 -336474.18750000000  1194562.8750000000
 6.7187499999999992e-08  4.6874999999999998e-09  2.9687500000000000e-08 -210549.84375000000 -279084.00000000000  1212159.3750000000
 7.9687499999999991e-08  4.6874999999999998e-09  2.9687500000000000e-08 -187010.35937500000 -221254.53125000000  1227853.0000000000
 9.2187499999999991e-08  4.6874999999999998e-09  2.9687500000000000e-08 -163964.14062500000 -173387.60937500000  1238790.5000000000
 4.6874999999999998e-09  1.7187500000000001e-08  2.9687500000000000e-08 -292496.03125000000 -729420.68750000000  986884.50000000000
 1.7187500000000001e-08  1.7187500000000001e-08  2.9687500000000000e-08 -317451.03125000000 -671632.68750000000  1019648.8750000000
 2.9687500000000000e-08  1.7187500000000001e-08  2.9687500000000000e-08 -344760.90625000000 -598367.43750000000  1055767.8750000000
 4.2187500000000000e-08  1.7187500000000001e-08  2.9687500000000000e-08 -359711.31250000000 -531951.37500000000  1085902.8750000000
 5.4687499999999999e-08  1.7187500000000001e-08  2.9687500000000000e-08 -356500.40625000000 -473710.03125000000  1113577.8750000000
 6.7187499999999992e-08  1.7187500000000001e-08  2.9687500000000000e-08 -333943.68750000000 -416963.28125000000  1142879.1250000000
 7.9687499999999991e-08  1.7187500000000001e-08  2.9687500000000000e-08 -295269.53125000000 -356899.93750000000  1173451.2500000000
 9.2187499999999991e-08  1.7187500000000001e-08  2.9687500000000000e-08 -254057.26562500000 -303017.12500000000  1197992.0000000000
 4.6874999999999998e-09  2.9687500000000000e-08  2.9687500000000000e-08 -463928.96875000000 -924260.87500000000  722538.06250000000
 1.7187500000000001e-08  2.9687500000000000e-08  2.9687500000000000e-08 -518529.12500000000 -861738.50000000000  761632.31250000000
 2.9687500000000000e-08  2.9687500000000000e-08  2.9687500000000000e-08 -571108.68750000000 -787292.68750000000  803464.06250000000
 4.2187500000000000e-08  2.9687500000000000e-08  2.9687500000000000e-08 -598813.43750000000 -725912.00000000000  840252.12500000000
 5.4687499999999999e-08  2.9687500000000000e-08  2.9687500000000000e-08 -598682.87500000000 -678631.81250000000  878969.31250000000
 6.7187499999999992e-08  2.9687500000000000e-08  2.9687500000000000e-08 -570430.12500000000 -637133.18750000000  927480.56250000000
 7.9687499999999991e-08  2.9687500000000000e-08  2.9687500000000000e-08 -515255.50000000000 -592370.25000000000  987501.18750000000
 9.2187499999999991e-08  2.9687500000000000e-08  2.9687500000000000e-08 -449262.62500000000 -546099.68750000000  1044742.8750000000
 4.6874999999999998e-09  4.2187500000000000e-08  2.9687500000000000e-08 -679460.31250000000 -1044416.9375000000  197677.35937500000
 1.7187500000000001e-08  4.2187500000000000e-08  2.9687500000000000e-08 -745727.87500000000 -985083.43750000000  255048.96875000000
 2.9687500000000000e-08  4.2187500000000000e-08  2.9687500000000000e-08 -802912.37500000000 -921235.62500000000  313378.62500000000
 4.2187500000000000e-08  4.2187500000000000e-08  2.9687500000000000e-08 -831817.43750000000 -876873.12500000000  361555.93750000000
 5.4687499999999999e-08  4.2187500000000000e-08  2.9687500000000000e-08 -833603.56250000000 -854025.31250000000  409017.43750000000
 6.7187499999999992e-08  4.2187500000000000e-08  2.9687500000000000e-08 -808374.37500000000 -847675.62500000000  468536.40625000000
 7.9687499999999991e-08  4.2187500000000000e-08  2.9687500000000000e-08 -753897.68750000000 -849952.56250000000  548423.56250000000
 9.2187499999999991e-08  4.2187500000000000e-08  2.9687500000000000e-08 -680846.43750000000 -850929.75000000000  635543.93750000000
 4.6874999999999998e-09  5.4687499999999999e-08  2.9687500000000000e-08 -704667.75000000000 -919762.12500000000 -499029.40625000000
 1.7187500000000001e-08  5.4687499999999999e-08  2.9687500000000000e-08 -773678.87500000000 -904702.37500000000 -417712.87500000000
 2.9687500000000000e-08  5.4687499999999999e-08  2.9687500000000000e-08 -833033.62500000000 -886464.06250000000 -334343.87500000000
 4.2187500000000000e-08  5.4687499999999999e-08  2.9687500000000000e-08 -863762.75000000000 -878618.00000000000 -271097.34375000000
 5.4687499999999999e-08  5.4687499999999999e-08  2.9687500000000000e-08 -867870.68750000000 -888545.68750000000 -220989.64062500000
 6.7187499999999992e-08  5.4687499999999999e-08  2.9687500000000000e-08 -846123.25000000000 -920064.12500000000 -170607.45312500000
 7.9687499999999991e-08  5.4687499999999999e-08  2.9687500000000000e-08 -796289.62500000000 -972469.93750000000 -108510.04687500000
 9.2187499999999991e-08  5.4687499999999999e-08  2.9687500000000000e-08 -727274.37500000000 -1030088.7500000000 -39225.164062500000
 4.6874999999999998e-09  6.7187499999999992e-08  2.9687500000000000e-08 -496866.59375000000 -613667.43750000000 -983913.25000000000
 1.7187500000000001e-08  6.7187499999999992e-08  2.9687500000000000e-08 -562584.93750000000 -649853.37500000000 -923438.31250000000
 2.9687500000000000e-08  6.7187499999999992e-08  2.9687500000000000e-08 -625495.68750000000 -686995.00000000000 -853429.81250000000
 4.2187500000000000e-08  6.7187499999999992e-08  2.9687500000000000e-08 -661168.68750000000 -720871.00000000000 -796712.18750000000
 5.4687499999999999e-08  6.7187499999999992e-08  2.9687500000000000e-08 -667848.62500000000 -760301.62500000000 -753305.43750000000
 6.7187499999999992e-08  6.7187499999999992e-08  2.9687500000000000e-08 -646009.18750000000 -814362.62500000000 -714867.18750000000
 7.9687499999999991e-08  6.7187499999999992e-08  2.9687500000000000e-08 -596201.50000000000 -885395.68750000000 -672434.18750000000
 9.2187499999999991e-08  6.7187499999999992e-08  2.9687500000000000e-08 -532673.56250000000 -956128.31250000000 -627396.93750000000
 4.6874999999999998e-09  7.9687499999999991e-08  2.9687500000000000e-08 -285241.53125000000 -344866.12500000000 -1179514.3750000000
 1.7187500000000001e-08  7.9687499999999991e-08  2.9687500000000000e-08 -328505.93750000000 -393391.31250000000 -1152769.1250000000
 2.9687500000000000e-08  7.9687499999999991e-08  2.9687500000000000e-08 -375264.90625000000 -452820.96875000000 -1116099.8750000000
 4.2187500000000000e-08  7.9687499999999991e-08  2.9687500000000000e-08 -405051.62500000000 -508346.43750000000 -1081233.7500000000
 5.4687499999999999e-08  7.9687499999999991e-08  2.9687500000000000e-08 -412977.00000000000 -563821.87500000000 -1050287.7500000000
 6.7187499999999992e-08  7.9687499999999991e-08  2.9687500000000000e-08 -399161.25000000000 -627107.12500000000 -1019292.0625000000
 7.9687499999999991e-08  7.9687499999999991e-08  2.9687500000000000e-08 -367361.28125000000 -700082.43750000000 -983097.00000000000
 9.2187499999999991e-08  7.9687499999999991e-08  2.9687500000000000e-08 -330985.90625000000 -766530.62500000000 -945742.31250000000
 4.6874999999999998e-09  9.2187499999999991e-08  2.9687500000000000e-08 -172135.79687500000 -186560.51562500000 -1235764.5000000000
 1.7187500000000001e-08  9.2187499999999991e-08  2.9687500000000000e-08 -195541.01562500000 -229013.89062500000 -1225098.2500000000
 2.9687500000000000e-08  9.2187499999999991e-08  2.9687500000000000e-08 -222793.21875000000 -287160.15625000000 -1208077.6250000000
 4.2187500000000000e-08  9.2187499999999991e-08  2.9687500000000000e-08 -242707.14062500000 -345296.21875000000 -1188870.5000000000
 5.4687499999999999e-08  9.2187499999999991e-08  2.9687500000000000e-08 -251006.01562500000 -403512.21875000000 -1168641.6250000000
 6.7187499999999992e-08  9.2187499999999991e-08  2.9687500000000000e-08 -248651.35937500000 -466791.71875000000 -1145350.3750000000
 7.9687499999999991e-08  9.2187499999999991e-08  2.9687500000000000e-08 -241890.37500000000 -536316.12500000000 -1115976.5000000000
 9.2187499999999991e-08  9.2187499999999991e-08  2.9687500000000000e-08 -239579.92187500000 -599882.75000000000 -1083647.3750000000
 4.6874999999999998e-09  4.6874999999999998e-09  4.2187500000000000e-08 -217603.76562500000 -343264.53125000000  1194306.2500000000
 1.7187500000000001e-08  4.6874999999999998e-09  4.2187500000000000e-08 -218581.14062500000 -287728.37500000000  1208711.7500000000
 2.9687500000000000e-08  4.6874999999999998e-09  4.2187500000000000e-08 -227062.81250000000 -224172.14062500000  1220548.5000000000
 4.2187500000000000e-08  4.6874999999999998e-09  4.2187500000000000e-08 -233903.64062500000 -168436.87500000000  1228196.8750000000
 5.4687499999999999e-08  4.6874999999999998e-09  4.2187500000000000e-08 -231376.98437500000 -118763.14843750000  1234467.2500000000
 6.7187499999999992e-08  4.6874999999999998e-09  4.2187500000000000e-08 -217769.56250000000 -68124.476562500000  1240759.7500000000
 7.9687499999999991e-08  4.6874999999999998e-09  4.2187500000000000e-08 -197660.89062500000 -12337.506835937500  1245924.2500000000
 9.2187499999999991e-08  4.6874999999999998e-09  4.2187500000000000e-08 -181304.79687500000  39795.757812500000  1247835.8750000000
 4.6874999999999998e-09  1.7187500000000001e-08  4.2187500000000000e-08 -318366.00000000000 -422157.03125000000  1145415.2500000000
 1.7187500000000001e-08  1.7187500000000001e-08  4.2187500000000000e-08 -348037.56250000000 -358675.50000000000  1158348.5000000000
 2.9687500000000000e-08  1.7187500000000001e-08  4.2187500000000000e-08 -380076.43750000000 -286525.28125000000  1168329.8750000000
 4.2187500000000000e-08  1.7187500000000001e-08  4.2187500000000000e-08 -398038.62500000000 -227218.64062500000  1175366.5000000000
 5.4687499999999999e-08  1.7187500000000001e-08  4.2187500000000000e-08 -396640.31250000000 -177331.57812500000  1184389.8750000000
 6.7187499999999992e-08  1.7187500000000001e-08  4.2187500000000000e-08 -375071.96875000000 -126393.96093750000  1197871.0000000000
 7.9687499999999991e-08  1.7187500000000001e-08  4.2187500000000000e-08 -336683.81250000000 -66624.851562500000  1213982.8750000000
 9.2187499999999991e-08  1.7187500000000001e-08  4.2187500000000000e-08 -295734.81250000000 -6474.4848632812500  1226396.5000000000
 4.6874999999999998e-09  2.9687500000000000e-08  4.2187500000000000e-08 -603713.25000000000 -531537.81250000000  971878.18750000000
 1.7187500000000001e-08  2.9687500000000000e-08  4.2187500000000000e-08 -661133.37500000000 -454172.59375000000  973745.00000000000
 2.9687500000000000e-08  2.9687500000000000e-08  4.2187500000000000e-08 -711530.25000000000 -376090.90625000000  971509.06250000000
 4.2187500000000000e-08  2.9687500000000000e-08  4.2187500000000000e-08 -736330.68750000000 -319320.15625000000  973345.37500000000
 5.4687499999999999e-08  2.9687500000000000e-08  4.2187500000000000e-08 -735658.68750000000 -277495.25000000000  986586.06250000000
 6.7187499999999992e-08  2.9687500000000000e-08  4.2187500000000000e-08 -709586.56250000000 -237901.93750000000  1015597.8750000000
 7.9687499999999991e-08  2.9687500000000000e-08  4.2187500000000000e-08 -657237.81250000000 -188865.67187500000  1060149.8750000000
 9.2187499999999991e-08  2.9687500000000000e-08  4.2187500000000000e-08 -590673.93750000000 -131249.09375000000  1106990.2500000000
 4.6874999999999998e-09  4.2187500000000000e-08  4.2187500000000000e-08 -1026995.9375000000 -585163.43750000000  440922.40625000000
 1.7187500000000001e-08  4.2187500000000000e-08  4.2187500000000000e-08 -1065605.1250000000 -507047.46875000000  446024.68750000000
